日期,指数池日期,ETF代码,ETF名称,对标指数代码,对标指数,趋势窗口,窗口起始日,窗口结束日,窗口起始收盘价,窗口结束收盘价,log价格回归斜率,窗口收益率,窗口波动率,R平方,趋势质量因子,风险调整趋势得分,因子排名,排名百分比
2025-01-02,2024-12-31,512800.SH,华宝中证银行ETF,399986.SZ,中证银行指数,10,2024-12-19,2025-01-02,6852.9761,6963.9339,0.00370912329384391,0.0161911844402902,0.038326608018263,0.413283649095074,0.00669155178865452,0.422452840923856,1,0.0526315789473684
2025-01-02,2024-12-31,510050.SH,华夏上证50ETF,000016.SH,上证50指数,10,2024-12-19,2025-01-02,2661.7224,2610.342,2.82523366612343e-05,-0.0193034405090479,0.0363620522853214,4.60971212385974e-05,-8.89833037467632e-07,-0.530867739740868,2,0.105263157894737
2025-01-02,2024-12-31,516110.SH,国泰中证800汽车与零部件ETF,H30015.CSI,中证800汽车与零部件指数,10,2024-12-19,2025-01-02,9081.1973,8793.2554,0.000197414440584734,-0.0317074820079066,0.0500324156940416,0.00126025733641599,-3.99595868197424e-05,-0.633738778511202,3,0.157894736842105
2025-01-02,2024-12-31,510880.SH,华泰柏瑞上证红利ETF,000015.SH,上证红利指数,10,2024-12-19,2025-01-02,3150.551,3130.0146,0.00145943637785787,-0.00651835186924443,0.0334432354680046,0.199047008772042,-0.00129745844169675,-0.194907932143126,4,0.210526315789474
2025-01-02,2024-12-31,510300.SH,华泰柏瑞沪深300ETF,000300.SH,沪深300指数,10,2024-12-19,2025-01-02,3945.4635,3820.3952,-0.00118871995829861,-0.031699266765489,0.0367716187967073,0.071359149639164,-0.0022620327205703,-0.862057962167481,5,0.263157894736842
2025-01-02,2024-12-31,517520.SH,黄金股ETF永赢,931238.CSI,中证沪深港黄金产业股票指数,10,2024-12-19,2025-01-02,1750.8401,1737.3761,-0.00120251671743257,-0.0076900226354194,0.0270306582808427,0.332807687949264,-0.00255929865357144,-0.284492614109569,6,0.315789473684211
2025-01-02,2024-12-31,588000.SH,华夏上证科创板50成份ETF,000688.SH,上证科创板50成份指数,10,2024-12-19,2025-01-02,993.0019,955.3334,-0.00225430122391493,-0.037933965685262,0.0568039299528693,0.100702758810283,-0.00382005499712048,-0.667805303554456,7,0.368421052631579
2025-01-02,2024-12-31,512660.SH,国泰中证军工ETF,399967.SZ,中证军工指数,10,2024-12-19,2025-01-02,10728.8402,10176.9304,-0.00249788390356534,-0.0514417019651389,0.0583380610943513,0.147126360407166,-0.00756843038328103,-0.881786281548528,8,0.421052631578947
2025-01-02,2024-12-31,512880.SH,国泰中证全指证券公司ETF,399975.SZ,中证全指证券公司指数,10,2024-12-19,2025-01-02,852.8415,787.4967,-0.0046050877965553,-0.0766200988108575,0.073952002479052,0.23896996559128,-0.0183099023764311,-1.03607875706356,9,0.473684210526316
2025-01-02,2024-12-31,515790.SH,华泰柏瑞中证光伏产业ETF,931151.CSI,中证光伏产业指数,10,2024-12-19,2025-01-02,2331.38,2208.4155,-0.0041212799805651,-0.0527432250426786,0.0403544065838318,0.428714363243378,-0.0226117781395741,-1.30700038750689,10,0.526315789473684
2025-01-02,2024-12-31,512400.SH,南方中证申万有色金属ETF,000819.SH,中证申万有色金属指数,10,2024-12-19,2025-01-02,4887.8186,4691.6694,-0.00344719267300992,-0.0401302126883351,0.0318693939759361,0.592247872598905,-0.023767033091608,-1.25920852836538,11,0.578947368421053
