日期,指数池日期,ETF代码,ETF名称,对标指数代码,对标指数,趋势窗口,窗口起始日,窗口结束日,窗口起始收盘价,窗口结束收盘价,log价格回归斜率,窗口收益率,窗口波动率,R平方,趋势质量因子,风险调整趋势得分,风险调整R平方趋势得分,因子排名,排名百分比
2026-01-05,2025-12-31,159502.SZ,嘉实标普生物科技精选行业ETF(QDII),SPSIBI.GI,标普生物科技精选行业指数,40,2025-11-06,2026-01-05,8519.28,9387.7,0.00288724413157625,0.101935844343654,0.0916585464825557,0.681571371212411,0.0694765532049989,1.11212590920863,0.757993180900174,1,0.04
2026-01-05,2025-12-31,513800.SH,南方顶峰TOPIXETF(QDII),TOPIX.T,东京证券交易所股票价格指数,40,2025-11-05,2026-01-05,3268.29,3477.52,0.00103960001910284,0.0640181868806011,0.063830184239006,0.605086110990671,0.0387365157322569,1.00294535639896,0.606868305239598,2,0.08
2026-01-05,2025-12-31,513400.SH,道琼斯ETF,DJI.GI,道琼斯工业平均指数,40,2025-11-06,2026-01-05,46912.3008,48977.1797,0.00105334268313788,0.0440157243364196,0.0474744700112285,0.521408824002763,0.0229501870638824,0.927145144032343,0.483421659229776,3,0.12
2026-01-05,2025-12-31,513310.SH,华泰柏瑞中证韩交所中韩半导体ETF(QDII),931790.CSI,中证韩交所中韩半导体指数,40,2025-11-10,2026-01-05,5638.7463,6238.8329,0.00162472275662855,0.106421989583039,0.134644532922498,0.19830096868176,0.0211035836233568,0.790392207341206,0.156735540354275,4,0.16
2026-01-05,2025-12-31,159561.SZ,嘉实德国DAX ETF(QDII),GDAXI.GI,德国法兰克福DAX指数,40,2025-11-04,2026-01-05,23949.11,24868.69,0.000864805144959597,0.0383972515053794,0.0499048415302503,0.35064468298665,0.0134637920816624,0.769409346427933,0.269789296365188,5,0.2
2026-01-05,2025-12-31,513750.SH,广发中证港股通非银ETF,931024.CSI,中证港股通非银行金融主题指数,40,2025-11-06,2026-01-05,4275.3957,4531.9263,0.000726327604079299,0.0600016040620521,0.0945804939400641,0.102410623986632,0.00614480171219361,0.634397237342356,0.0649690169316263,6,0.24
2026-01-05,2025-12-31,159687.SZ,南方基金南方东英富时亚太精选ETF(QDII),GPCSP006.FS,富时亚太低碳精选指数,40,2025-11-10,2026-01-05,1928.98,1994.56,0.000588899960856968,0.0339972420657548,0.0619655055195297,0.150857399950467,0.00512873554352641,0.54864786110782,0.0827675898151106,7,0.28
2026-01-05,2025-12-31,513080.SH,华安法国CAC40ETF,FCHI.GI,法国巴黎CAC40指数,40,2025-11-06,2026-01-05,7964.77,8211.5,0.000318468255241024,0.0309776679050366,0.0384458195085108,0.156847421852383,0.0048587673459043,0.805748669193515,0.126379601423991,8,0.32
2026-01-05,2025-12-31,159509.SZ,景顺长城纳斯达克科技ETF(QDII),NDXTMC.GI,纳斯达克科技市值加权指数,40,2025-11-06,2026-01-05,2315.1918,2364.0596,0.000834346347334271,0.0211074520910104,0.084340176164691,0.187116728184885,0.00394955737558907,0.250265686542958,0.0468288964428622,9,0.36
2026-01-05,2025-12-31,513190.SH,华夏中证港股通内地金融ETF,H11146.CSI,中证港股通内地金融指数,40,2025-11-06,2026-01-05,1110.0645,1119.8372,-0.000705837176069232,0.00880372266656582,0.0671027111158554,0.246587236146069,0.00217088564014497,0.131197719438874,0.0323516830250994,10,0.4
