月末交易日,收益日期,对标指数代码,对标指数,收盘价,日收益率
2025-02-28,2024-11-27,000015.SH,上证红利指数,3042.7394,0.0111512316315194
2025-02-28,2024-11-28,000015.SH,上证红利指数,3035.1226,-0.00250327057256361
2025-02-28,2024-11-29,000015.SH,上证红利指数,3047.4354,0.00405677187471754
2025-02-28,2024-12-02,000015.SH,上证红利指数,3057.6798,0.00336164632070624
2025-02-28,2024-12-03,000015.SH,上证红利指数,3091.4796,0.0110540678589042
2025-02-28,2024-12-04,000015.SH,上证红利指数,3112.8298,0.00690614293557035
2025-02-28,2024-12-05,000015.SH,上证红利指数,3106.3378,-0.00208556214670019
2025-02-28,2024-12-06,000015.SH,上证红利指数,3149.2749,0.0138224181542652
2025-02-28,2024-12-09,000015.SH,上证红利指数,3153.9281,0.00147754646633103
2025-02-28,2024-12-10,000015.SH,上证红利指数,3150.8437,-0.000977955077669734
2025-02-28,2024-12-11,000015.SH,上证红利指数,3160.3006,0.00300138658099747
2025-02-28,2024-12-12,000015.SH,上证红利指数,3168.8223,0.002696483999022
2025-02-28,2024-12-13,000015.SH,上证红利指数,3126.867,-0.0132400292689179
2025-02-28,2024-12-16,000015.SH,上证红利指数,3168.9894,0.0134711198141781
2025-02-28,2024-12-17,000015.SH,上证红利指数,3162.7067,-0.00198255633168098
2025-02-28,2024-12-18,000015.SH,上证红利指数,3184.5237,0.00689820526196749
2025-02-28,2024-12-19,000015.SH,上证红利指数,3150.551,-0.0106680631706401
2025-02-28,2024-12-20,000015.SH,上证红利指数,3123.9471,-0.00844420547389968
2025-02-28,2024-12-23,000015.SH,上证红利指数,3136.2718,0.00394523325955176
2025-02-28,2024-12-24,000015.SH,上证红利指数,3171.6478,0.0112796346286059
2025-02-28,2024-12-25,000015.SH,上证红利指数,3188.0021,0.00515640481897139
2025-02-28,2024-12-26,000015.SH,上证红利指数,3171.7131,-0.00510946965812864
2025-02-28,2024-12-27,000015.SH,上证红利指数,3173.9644,0.000709805688288823
2025-02-28,2024-12-30,000015.SH,上证红利指数,3218.5445,0.0140455576628395
2025-02-28,2024-12-31,000015.SH,上证红利指数,3202.1719,-0.00508695778479995
2025-02-28,2025-01-02,000015.SH,上证红利指数,3130.0146,-0.022533862095286
2025-02-28,2025-01-03,000015.SH,上证红利指数,3105.4371,-0.00785219979485074
2025-02-28,2025-01-06,000015.SH,上证红利指数,3105.0903,-0.000111675100423092
2025-02-28,2025-01-07,000015.SH,上证红利指数,3091.3273,-0.00443239927676176
2025-02-28,2025-01-08,000015.SH,上证红利指数,3088.5441,-0.000900325242170208
2025-02-28,2025-01-09,000015.SH,上证红利指数,3039.629,-0.0158375915694389
2025-02-28,2025-01-10,000015.SH,上证红利指数,3003.379,-0.0119257975233161
2025-02-28,2025-01-13,000015.SH,上证红利指数,2983.594,-0.0065875801888472
2025-02-28,2025-01-14,000015.SH,上证红利指数,3033.3956,0.0166918153073106
2025-02-28,2025-01-15,000015.SH,上证红利指数,3037.233,0.00126505095477825
2025-02-28,2025-01-16,000015.SH,上证红利指数,3066.1602,0.0095241952132088
2025-02-28,2025-01-17,000015.SH,上证红利指数,3050.533,-0.00509666781272544
2025-02-28,2025-01-20,000015.SH,上证红利指数,3036.3306,-0.00465571098558848
2025-02-28,2025-01-21,000015.SH,上证红利指数,3020.2247,-0.0053043960364525
2025-02-28,2025-01-22,000015.SH,上证红利指数,2996.7848,-0.00776097884372651
2025-02-28,2025-01-23,000015.SH,上证红利指数,3034.9615,0.0127392197130738
2025-02-28,2025-01-24,000015.SH,上证红利指数,3051.0608,0.00530461424304729
2025-02-28,2025-01-27,000015.SH,上证红利指数,3090.1869,0.0128237693591684
2025-02-28,2025-02-05,000015.SH,上证红利指数,3027.1311,-0.0204051735511532
2025-02-28,2025-02-06,000015.SH,上证红利指数,3024.3583,-0.000915982793080916
2025-02-28,2025-02-07,000015.SH,上证红利指数,3039.419,0.00497980017777655
2025-02-28,2025-02-10,000015.SH,上证红利指数,3029.7072,-0.00319528172983063
2025-02-28,2025-02-11,000015.SH,上证红利指数,3048.4824,0.00619703448570874
2025-02-28,2025-02-12,000015.SH,上证红利指数,3048.5495,2.20109520725487e-05
2025-02-28,2025-02-13,000015.SH,上证红利指数,3048.396,-5.03518148549098e-05
2025-02-28,2025-02-14,000015.SH,上证红利指数,3055.2212,0.00223894795820478
2025-02-28,2025-02-17,000015.SH,上证红利指数,3043.2578,-0.00391572302522647
2025-02-28,2025-02-18,000015.SH,上证红利指数,3037.2874,-0.00196184496758689
2025-02-28,2025-02-19,000015.SH,上证红利指数,3023.2717,-0.00461454520240667
2025-02-28,2025-02-20,000015.SH,上证红利指数,3011.8003,-0.003794366215911
2025-02-28,2025-02-21,000015.SH,上证红利指数,2988.6605,-0.00768304591775226
2025-02-28,2025-02-24,000015.SH,上证红利指数,2980.8848,-0.00260173412135645
2025-02-28,2025-02-25,000015.SH,上证红利指数,2963.4559,-0.00584688814542578
2025-02-28,2025-02-26,000015.SH,上证红利指数,2989.4263,0.00876355204071033
2025-02-28,2025-02-27,000015.SH,上证红利指数,3014.9953,0.00855314613375824
2025-02-28,2025-02-28,000015.SH,上证红利指数,2995.3237,-0.00652458728542638
2025-02-28,2025-03-03,000015.SH,上证红利指数,2986.7056,-0.00287718485985344
2025-02-28,2025-03-04,000015.SH,上证红利指数,2982.0614,-0.0015549574085908
2025-02-28,2025-03-05,000015.SH,上证红利指数,2992.3894,0.00346337603913849
2025-02-28,2025-03-06,000015.SH,上证红利指数,2986.4848,-0.00197320575991877
2025-02-28,2025-03-07,000015.SH,上证红利指数,2984.3732,-0.000707051982986928
2025-02-28,2025-03-10,000015.SH,上证红利指数,2991.002,0.0022211699260668
2025-02-28,2025-03-11,000015.SH,上证红利指数,3014.6987,0.00792266270634379
2025-02-28,2025-03-12,000015.SH,上证红利指数,3006.4585,-0.00273334114616486
2025-02-28,2025-03-13,000015.SH,上证红利指数,3036.8404,0.0101055444470628
2025-02-28,2025-03-14,000015.SH,上证红利指数,3058.0918,0.00699786528129698
2025-02-28,2025-03-17,000015.SH,上证红利指数,3063.4929,0.00176616673181629
2025-02-28,2025-03-18,000015.SH,上证红利指数,3052.8994,-0.0034579809210592
2025-02-28,2025-03-19,000015.SH,上证红利指数,3057.0969,0.0013749224753361
2025-02-28,2025-03-20,000015.SH,上证红利指数,3052.3584,-0.00154999993621396
2025-02-28,2025-03-21,000015.SH,上证红利指数,3042.2056,-0.00332621490320417
2025-02-28,2025-03-24,000015.SH,上证红利指数,3065.147,0.00754104193352356
2025-02-28,2025-03-25,000015.SH,上证红利指数,3090.5621,0.00829164147755401
2025-02-28,2025-03-26,000015.SH,上证红利指数,3087.3953,-0.00102466797221124
