月末交易日,收益日期,对标指数代码,对标指数,收盘价,日收益率
2021-06-30,2021-03-31,000015.SH,上证红利指数,2744.5606,-0.00272120832128941
2021-06-30,2021-04-01,000015.SH,上证红利指数,2764.8029,0.00737542468546715
2021-06-30,2021-04-02,000015.SH,上证红利指数,2733.0174,-0.0114964795501336
2021-06-30,2021-04-06,000015.SH,上证红利指数,2742.7586,0.00356426563548395
2021-06-30,2021-04-07,000015.SH,上证红利指数,2769.2951,0.00967511322359904
2021-06-30,2021-04-08,000015.SH,上证红利指数,2765.1897,-0.0014824711169279
2021-06-30,2021-04-09,000015.SH,上证红利指数,2769.9299,0.00171424043710289
2021-06-30,2021-04-12,000015.SH,上证红利指数,2773.0779,0.00113649085487699
2021-06-30,2021-04-13,000015.SH,上证红利指数,2741.7224,-0.0113071111345268
2021-06-30,2021-04-14,000015.SH,上证红利指数,2754.2234,0.00455954257075764
2021-06-30,2021-04-15,000015.SH,上证红利指数,2760.1687,0.00215861211548796
2021-06-30,2021-04-16,000015.SH,上证红利指数,2799.6772,0.0143137990080098
2021-06-30,2021-04-19,000015.SH,上证红利指数,2807.3544,0.00274217327626203
2021-06-30,2021-04-20,000015.SH,上证红利指数,2798.1936,-0.0032631434064756
2021-06-30,2021-04-21,000015.SH,上证红利指数,2786.962,-0.00401387523722452
2021-06-30,2021-04-22,000015.SH,上证红利指数,2794.717,0.00278259983451523
2021-06-30,2021-04-23,000015.SH,上证红利指数,2793.0756,-0.000587322437298643
2021-06-30,2021-04-26,000015.SH,上证红利指数,2777.4078,-0.0056095151882033
2021-06-30,2021-04-27,000015.SH,上证红利指数,2771.4619,-0.00214080913865089
2021-06-30,2021-04-28,000015.SH,上证红利指数,2777.7884,0.0022827302803623
2021-06-30,2021-04-29,000015.SH,上证红利指数,2796.1117,0.00659636277550879
2021-06-30,2021-04-30,000015.SH,上证红利指数,2761.1283,-0.0125114458052588
2021-06-30,2021-05-06,000015.SH,上证红利指数,2810.7062,0.0179556668916834
2021-06-30,2021-05-07,000015.SH,上证红利指数,2836.7121,0.00925244338949405
2021-06-30,2021-05-10,000015.SH,上证红利指数,2878.2638,0.0146478382490771
2021-06-30,2021-05-11,000015.SH,上证红利指数,2851.5132,-0.00929400564326321
2021-06-30,2021-05-12,000015.SH,上证红利指数,2866.4381,0.0052340280241383
2021-06-30,2021-05-13,000015.SH,上证红利指数,2813.1919,-0.0185757369049763
2021-06-30,2021-05-14,000015.SH,上证红利指数,2820.7226,0.00267692367520334
2021-06-30,2021-05-17,000015.SH,上证红利指数,2812.2098,-0.0030179500813019
2021-06-30,2021-05-18,000015.SH,上证红利指数,2828.6551,0.00584782116896121
2021-06-30,2021-05-19,000015.SH,上证红利指数,2805.418,-0.00821489336045245
2021-06-30,2021-05-20,000015.SH,上证红利指数,2767.7302,-0.0134339339093141
2021-06-30,2021-05-21,000015.SH,上证红利指数,2779.1536,0.00412735316469792
2021-06-30,2021-05-24,000015.SH,上证红利指数,2786.0309,0.00247460233935981
2021-06-30,2021-05-25,000015.SH,上证红利指数,2827.7102,0.0149600996887722
2021-06-30,2021-05-26,000015.SH,上证红利指数,2847.9906,0.00717202208345125
2021-06-30,2021-05-27,000015.SH,上证红利指数,2851.6205,0.0012745477460494
2021-06-30,2021-05-28,000015.SH,上证红利指数,2852.4864,0.000303651905995128
2021-06-30,2021-05-31,000015.SH,上证红利指数,2869.9625,0.00612661992008112
2021-06-30,2021-06-01,000015.SH,上证红利指数,2899.5828,0.0103207968745236
2021-06-30,2021-06-02,000015.SH,上证红利指数,2879.4973,-0.00692703101977299
2021-06-30,2021-06-03,000015.SH,上证红利指数,2901.8671,0.0077686476733283
2021-06-30,2021-06-04,000015.SH,上证红利指数,2873.4187,-0.00980348135171305
2021-06-30,2021-06-07,000015.SH,上证红利指数,2878.0844,0.00162374526204623
2021-06-30,2021-06-08,000015.SH,上证红利指数,2851.0052,-0.00940875813092912
2021-06-30,2021-06-09,000015.SH,上证红利指数,2872.3022,0.00746999689793615
2021-06-30,2021-06-10,000015.SH,上证红利指数,2878.3909,0.00211979784021321
2021-06-30,2021-06-11,000015.SH,上证红利指数,2880.5771,0.000759521578531874
2021-06-30,2021-06-15,000015.SH,上证红利指数,2865.0417,-0.00539315542014129
2021-06-30,2021-06-16,000015.SH,上证红利指数,2842.7713,-0.00777315038730508
2021-06-30,2021-06-17,000015.SH,上证红利指数,2836.9382,-0.00205190618042328
2021-06-30,2021-06-18,000015.SH,上证红利指数,2818.4044,-0.0065330291650344
2021-06-30,2021-06-21,000015.SH,上证红利指数,2825.4756,0.00250893732638247
2021-06-30,2021-06-22,000015.SH,上证红利指数,2866.1976,0.0144124408648227
2021-06-30,2021-06-23,000015.SH,上证红利指数,2920.7202,0.0190226242600999
2021-06-30,2021-06-24,000015.SH,上证红利指数,2919.603,-0.000382508396387982
2021-06-30,2021-06-25,000015.SH,上证红利指数,2941.8725,0.00762757813305437
2021-06-30,2021-06-28,000015.SH,上证红利指数,2885.4392,-0.0191827823945464
2021-06-30,2021-06-29,000015.SH,上证红利指数,2862.6392,-0.00790174334638549
2021-06-30,2021-06-30,000015.SH,上证红利指数,2874.4237,0.00411665570708308
2021-06-30,2021-07-01,000015.SH,上证红利指数,2868.524,-0.00205248098949362
2021-06-30,2021-07-02,000015.SH,上证红利指数,2839.3023,-0.010187016040305
2021-06-30,2021-07-05,000015.SH,上证红利指数,2844.1304,0.00170045295986987
2021-06-30,2021-07-06,000015.SH,上证红利指数,2839.0087,-0.00180079647543596
2021-06-30,2021-07-07,000015.SH,上证红利指数,2833.1749,-0.00205487218126521
2021-06-30,2021-07-08,000015.SH,上证红利指数,2774.0932,-0.0208535307862568
2021-06-30,2021-07-09,000015.SH,上证红利指数,2798.8524,0.00892515074836009
2021-06-30,2021-07-12,000015.SH,上证红利指数,2807.8175,0.0032031342560257
2021-06-30,2021-07-13,000015.SH,上证红利指数,2833.4907,0.0091434717534169
2021-06-30,2021-07-14,000015.SH,上证红利指数,2833.2088,-9.94885919336497e-05
2021-06-30,2021-07-15,000015.SH,上证红利指数,2870.0872,0.0130164779948445
2021-06-30,2021-07-16,000015.SH,上证红利指数,2869.7212,-0.00012752225786028
2021-06-30,2021-07-19,000015.SH,上证红利指数,2852.2528,-0.0060871418449987
2021-06-30,2021-07-20,000015.SH,上证红利指数,2835.6193,-0.00583170608159289
2021-06-30,2021-07-21,000015.SH,上证红利指数,2827.8686,-0.00273333588891855
2021-06-30,2021-07-22,000015.SH,上证红利指数,2852.2425,0.00861917700136416
2021-06-30,2021-07-23,000015.SH,上证红利指数,2818.0242,-0.0119969813225909
2021-06-30,2021-07-26,000015.SH,上证红利指数,2758.8389,-0.0210024101283444
2021-06-30,2021-07-27,000015.SH,上证红利指数,2697.7168,-0.0221550087611132
2021-06-30,2021-07-28,000015.SH,上证红利指数,2670.4316,-0.010114182482016
2021-06-30,2021-07-29,000015.SH,上证红利指数,2686.0526,0.00584961621934066
2021-06-30,2021-07-30,000015.SH,上证红利指数,2719.2849,0.0123721702248125
2021-06-30,2021-03-31,000300.SH,沪深300指数,5048.3607,-0.00910124936770429
2021-06-30,2021-04-01,000300.SH,沪深300指数,5110.7768,0.0123636371703788
2021-06-30,2021-04-02,000300.SH,沪深300指数,5161.5569,0.00993588684992064
2021-06-30,2021-04-06,000300.SH,沪深300指数,5140.3418,-0.00411021333505002
2021-06-30,2021-04-07,000300.SH,沪深300指数,5103.7428,-0.00711995455243852
2021-06-30,2021-04-08,000300.SH,沪深300指数,5112.2086,0.00165874346175898
2021-06-30,2021-04-09,000300.SH,沪深300指数,5035.3374,-0.0150367886005277
2021-06-30,2021-04-12,000300.SH,沪深300指数,4947.7459,-0.0173953586506438
2021-06-30,2021-04-13,000300.SH,沪深300指数,4939.6438,-0.00163753356856911
2021-06-30,2021-04-14,000300.SH,沪深300指数,4980.6279,0.00829697477376823
2021-06-30,2021-04-15,000300.SH,沪深300指数,4948.9741,-0.00635538342464814
2021-06-30,2021-04-16,000300.SH,沪深300指数,4966.1811,0.00347688220877918
2021-06-30,2021-04-19,000300.SH,沪深300指数,5087.0165,0.0243316539543836
2021-06-30,2021-04-20,000300.SH,沪深300指数,5083.3654,-0.000717729144381618
2021-06-30,2021-04-21,000300.SH,沪深300指数,5098.7449,0.00302545632466233
2021-06-30,2021-04-22,000300.SH,沪深300指数,5089.2435,-0.00186347820617583
2021-06-30,2021-04-23,000300.SH,沪深300指数,5135.4534,0.00907991531550834
2021-06-30,2021-04-26,000300.SH,沪深300指数,5077.2372,-0.0113361363575026
2021-06-30,2021-04-27,000300.SH,沪深300指数,5090.5195,0.00261604874399035
2021-06-30,2021-04-28,000300.SH,沪深300指数,5119.2421,0.00564237107823673
2021-06-30,2021-04-29,000300.SH,沪深300指数,5164.1692,0.00877612332497413
2021-06-30,2021-04-30,000300.SH,沪深300指数,5123.489,-0.00787739487699213
2021-06-30,2021-05-06,000300.SH,沪深300指数,5061.1244,-0.0121722911867284
2021-06-30,2021-05-07,000300.SH,沪深300指数,4996.0527,-0.0128571627285035
2021-06-30,2021-05-10,000300.SH,沪深300指数,4992.422,-0.000726713711406757
2021-06-30,2021-05-11,000300.SH,沪深300指数,5023.0595,0.00613680093549807
2021-06-30,2021-05-12,000300.SH,沪深300指数,5044.5481,0.00427799033636767
2021-06-30,2021-05-13,000300.SH,沪深300指数,4992.9738,-0.0102237700934996
2021-06-30,2021-05-14,000300.SH,沪深300指数,5110.5901,0.0235563623426185
2021-06-30,2021-05-17,000300.SH,沪深300指数,5184.9853,0.0145570665117518
2021-06-30,2021-05-18,000300.SH,沪深300指数,5187.6013,0.000504533735129487
2021-06-30,2021-05-19,000300.SH,沪深300指数,5172.272,-0.00295498807897987
2021-06-30,2021-05-20,000300.SH,沪深300指数,5186.412,0.00273380827613101
2021-06-30,2021-05-21,000300.SH,沪深300指数,5134.1483,-0.0100770436286204
2021-06-30,2021-05-24,000300.SH,沪深300指数,5155.5875,0.00417580458281663
2021-06-30,2021-05-25,000300.SH,沪深300指数,5318.478,0.0315949443201189
2021-06-30,2021-05-26,000300.SH,沪深300指数,5320.5927,0.000397613753408521
2021-06-30,2021-05-27,000300.SH,沪深300指数,5338.2329,0.00331545769327546
2021-06-30,2021-05-28,000300.SH,沪深300指数,5321.0886,-0.00321160584807001
2021-06-30,2021-05-31,000300.SH,沪深300指数,5331.5696,0.00196970973195221
2021-06-30,2021-06-01,000300.SH,沪深300指数,5341.6798,0.00189628960297172
2021-06-30,2021-06-02,000300.SH,沪深300指数,5289.9736,-0.00967976403228055
2021-06-30,2021-06-03,000300.SH,沪深300指数,5255.2855,-0.00655732951105847
2021-06-30,2021-06-04,000300.SH,沪深300指数,5282.2772,0.00513610535526565
2021-06-30,2021-06-07,000300.SH,沪深300指数,5277.6271,-0.000880321085762192
2021-06-30,2021-06-08,000300.SH,沪深300指数,5232.1165,-0.00862330724351468
2021-06-30,2021-06-09,000300.SH,沪深300指数,5236.4493,0.000828116117062683
2021-06-30,2021-06-10,000300.SH,沪深300指数,5271.4661,0.00668712671389748
2021-06-30,2021-06-11,000300.SH,沪深300指数,5224.703,-0.00887098562580135
2021-06-30,2021-06-15,000300.SH,沪深300指数,5166.5597,-0.0111285368756847
2021-06-30,2021-06-16,000300.SH,沪深300指数,5080.4909,-0.0166588223107148
2021-06-30,2021-06-17,000300.SH,沪深300指数,5101.8924,0.00421248663195128
2021-06-30,2021-06-18,000300.SH,沪深300指数,5102.4657,0.000112370068800383
2021-06-30,2021-06-21,000300.SH,沪深300指数,5090.3854,-0.00236754163776143
2021-06-30,2021-06-22,000300.SH,沪深300指数,5122.1583,0.00624174743232597
2021-06-30,2021-06-23,000300.SH,沪深300指数,5147.3938,0.00492673176461556
2021-06-30,2021-06-24,000300.SH,沪深300指数,5155.9738,0.00166686294722584
2021-06-30,2021-06-25,000300.SH,沪深300指数,5239.9684,0.0162907344486507
2021-06-30,2021-06-28,000300.SH,沪深300指数,5251.7604,0.00225039525047532
2021-06-30,2021-06-29,000300.SH,沪深300指数,5190.5445,-0.0116562629170973
2021-06-30,2021-06-30,000300.SH,沪深300指数,5224.041,0.00645336919854933
2021-06-30,2021-07-01,000300.SH,沪深300指数,5229.6642,0.00107640809097775
2021-06-30,2021-07-02,000300.SH,沪深300指数,5081.1172,-0.0284046918347072
2021-06-30,2021-07-05,000300.SH,沪深300指数,5085.7924,0.000920112608306045
2021-06-30,2021-07-06,000300.SH,沪深300指数,5083.1043,-0.000528550870460331
2021-06-30,2021-07-07,000300.SH,沪深300指数,5140.4899,0.0112894791476146
2021-06-30,2021-07-08,000300.SH,沪深300指数,5088.2566,-0.0101611521501093
2021-06-30,2021-07-09,000300.SH,沪深300指数,5069.4361,-0.00369881110162562
2021-06-30,2021-07-12,000300.SH,沪深300指数,5132.7088,0.0124812106814012
2021-06-30,2021-07-13,000300.SH,沪深300指数,5142.0991,0.00182950180224517
2021-06-30,2021-07-14,000300.SH,沪深300指数,5083.0849,-0.0114766749633434
2021-06-30,2021-07-15,000300.SH,沪深300指数,5151.4626,0.0134520082479834
2021-06-30,2021-07-16,000300.SH,沪深300指数,5094.7727,-0.0110046222600936
2021-06-30,2021-07-19,000300.SH,沪深300指数,5113.4945,0.0036747076076622
2021-06-30,2021-07-20,000300.SH,沪深300指数,5108.9941,-0.000880102638225133
2021-06-30,2021-07-21,000300.SH,沪深300指数,5144.0428,0.00686019582602371
2021-06-30,2021-07-22,000300.SH,沪深300指数,5151.7517,0.00149860728219431
2021-06-30,2021-07-23,000300.SH,沪深300指数,5089.2282,-0.0121363574257665
2021-06-30,2021-07-26,000300.SH,沪深300指数,4925.299,-0.0322110138429241
2021-06-30,2021-07-27,000300.SH,沪深300指数,4751.313,-0.035324961997231
2021-06-30,2021-07-28,000300.SH,沪深300指数,4760.4826,0.00192990863788611
2021-06-30,2021-07-29,000300.SH,沪深300指数,4850.2746,0.0188619531977703
2021-06-30,2021-07-30,000300.SH,沪深300指数,4811.1695,-0.00806245073217082
2021-06-30,2021-03-31,000819.SH,中证申万有色金属指数,5106.3446,-0.023862392313586
2021-06-30,2021-04-01,000819.SH,中证申万有色金属指数,5151.6178,0.00886606830255832
2021-06-30,2021-04-02,000819.SH,中证申万有色金属指数,5195.7504,0.00856674577061978
2021-06-30,2021-04-06,000819.SH,中证申万有色金属指数,5224.2537,0.0054858870818737
2021-06-30,2021-04-07,000819.SH,中证申万有色金属指数,5287.6869,0.0121420596400208
2021-06-30,2021-04-08,000819.SH,中证申万有色金属指数,5354.2605,0.012590306736959
2021-06-30,2021-04-09,000819.SH,中证申万有色金属指数,5341.0905,-0.00245972342959411
2021-06-30,2021-04-12,000819.SH,中证申万有色金属指数,5118.8912,-0.041601860144478
2021-06-30,2021-04-13,000819.SH,中证申万有色金属指数,5082.2105,-0.00716575105171213
2021-06-30,2021-04-14,000819.SH,中证申万有色金属指数,5204.2518,0.0240134288022897
2021-06-30,2021-04-15,000819.SH,中证申万有色金属指数,5285.9576,0.0156998168305384
2021-06-30,2021-04-16,000819.SH,中证申万有色金属指数,5255.7278,-0.00571888809702148
2021-06-30,2021-04-19,000819.SH,中证申万有色金属指数,5453.5336,0.0376362337486351
2021-06-30,2021-04-20,000819.SH,中证申万有色金属指数,5402.3285,-0.00938934345247278
2021-06-30,2021-04-21,000819.SH,中证申万有色金属指数,5364.0631,-0.00708313091290158
2021-06-30,2021-04-22,000819.SH,中证申万有色金属指数,5386.4742,0.00417800827137915
2021-06-30,2021-04-23,000819.SH,中证申万有色金属指数,5444.9508,0.010856192349348
2021-06-30,2021-04-26,000819.SH,中证申万有色金属指数,5486.8816,0.00770085929885722
2021-06-30,2021-04-27,000819.SH,中证申万有色金属指数,5498.8614,0.00218335310898632
