月末交易日,收益日期,对标指数代码,对标指数,收盘价,日收益率
2024-10-31,2024-07-30,000018.SH,上证180金融股指数,4408.6667,-0.00116466344146937
2024-10-31,2024-07-31,000018.SH,上证180金融股指数,4464.9742,0.0127720020204747
2024-10-31,2024-08-01,000018.SH,上证180金融股指数,4468.6161,0.000815659808292013
2024-10-31,2024-08-02,000018.SH,上证180金融股指数,4418.9848,-0.0111066376903579
2024-10-31,2024-08-05,000018.SH,上证180金融股指数,4400.311,-0.00422581222727914
2024-10-31,2024-08-06,000018.SH,上证180金融股指数,4344.3314,-0.0127217371681229
2024-10-31,2024-08-07,000018.SH,上证180金融股指数,4341.7152,-0.00060221004318417
2024-10-31,2024-08-08,000018.SH,上证180金融股指数,4355.3161,0.00313260989573894
2024-10-31,2024-08-09,000018.SH,上证180金融股指数,4356.5447,0.000282092039197934
2024-10-31,2024-08-12,000018.SH,上证180金融股指数,4354.2136,-0.000535080014214095
2024-10-31,2024-08-13,000018.SH,上证180金融股指数,4379.6002,0.00583035246594243
2024-10-31,2024-08-14,000018.SH,上证180金融股指数,4367.507,-0.00276125660967874
2024-10-31,2024-08-15,000018.SH,上证180金融股指数,4432.6619,0.0149180985857609
2024-10-31,2024-08-16,000018.SH,上证180金融股指数,4464.7928,0.00724866924770429
2024-10-31,2024-08-19,000018.SH,上证180金融股指数,4522.2322,0.0128649643047265
2024-10-31,2024-08-20,000018.SH,上证180金融股指数,4517.7881,-0.000982722647457246
2024-10-31,2024-08-21,000018.SH,上证180金融股指数,4496.8226,-0.00464065589973095
2024-10-31,2024-08-22,000018.SH,上证180金融股指数,4499.319,0.000555147539064604
2024-10-31,2024-08-23,000018.SH,上证180金融股指数,4560.3688,0.0135686756151319
2024-10-31,2024-08-26,000018.SH,上证180金融股指数,4558.0754,-0.000502897923518875
2024-10-31,2024-08-27,000018.SH,上证180金融股指数,4558.3485,5.99156389560207e-05
2024-10-31,2024-08-28,000018.SH,上证180金融股指数,4539.4618,-0.00414332076628188
2024-10-31,2024-08-29,000018.SH,上证180金融股指数,4438.1285,-0.0223227564113438
2024-10-31,2024-08-30,000018.SH,上证180金融股指数,4429.1182,-0.00203020259553099
2024-10-31,2024-09-02,000018.SH,上证180金融股指数,4407.7023,-0.00483525140512164
2024-10-31,2024-09-03,000018.SH,上证180金融股指数,4363.9844,-0.00991852376236924
2024-10-31,2024-09-04,000018.SH,上证180金融股指数,4341.4823,-0.00515631999051158
2024-10-31,2024-09-05,000018.SH,上证180金融股指数,4363.7118,0.00512025581677489
2024-10-31,2024-09-06,000018.SH,上证180金融股指数,4376.103,0.00283960091039925
2024-10-31,2024-09-09,000018.SH,上证180金融股指数,4313.2895,-0.0143537526424767
2024-10-31,2024-09-10,000018.SH,上证180金融股指数,4327.6326,0.0033253274559939
2024-10-31,2024-09-11,000018.SH,上证180金融股指数,4274.6386,-0.0122454942224068
2024-10-31,2024-09-12,000018.SH,上证180金融股指数,4289.0056,0.0033609858854502
2024-10-31,2024-09-13,000018.SH,上证180金融股指数,4290.4262,0.000331218965999858
2024-10-31,2024-09-18,000018.SH,上证180金融股指数,4338.4026,0.0111821991018051
2024-10-31,2024-09-19,000018.SH,上证180金融股指数,4350.8779,0.00287555147602014
2024-10-31,2024-09-20,000018.SH,上证180金融股指数,4368.128,0.00396474008153613
2024-10-31,2024-09-23,000018.SH,上证180金融股指数,4408.4212,0.00922436338861865
2024-10-31,2024-09-24,000018.SH,上证180金融股指数,4622.7698,0.0486225318034494
2024-10-31,2024-09-25,000018.SH,上证180金融股指数,4703.4725,0.0174576506059203
2024-10-31,2024-09-26,000018.SH,上证180金融股指数,4901.0122,0.0419986935184591
2024-10-31,2024-09-27,000018.SH,上证180金融股指数,4974.4652,0.0149873122127711
2024-10-31,2024-09-30,000018.SH,上证180金融股指数,5290.1605,0.0634631638392003
2024-10-31,2024-10-08,000018.SH,上证180金融股指数,5563.3552,0.0516420437527367
2024-10-31,2024-10-09,000018.SH,上证180金融股指数,5232.1155,-0.0595395562735236
2024-10-31,2024-10-10,000018.SH,上证180金融股指数,5353.7968,0.023256615799097
2024-10-31,2024-10-11,000018.SH,上证180金融股指数,5324.0403,-0.00555801819000679
2024-10-31,2024-10-14,000018.SH,上证180金融股指数,5441.3931,0.0220420570445345
2024-10-31,2024-10-15,000018.SH,上证180金融股指数,5297.7435,-0.0263994159877919
2024-10-31,2024-10-16,000018.SH,上证180金融股指数,5370.071,0.0136525107340513
2024-10-31,2024-10-17,000018.SH,上证180金融股指数,5328.4471,-0.00775108932451729
2024-10-31,2024-10-18,000018.SH,上证180金融股指数,5425.2336,0.0181641101400818
2024-10-31,2024-10-21,000018.SH,上证180金融股指数,5351.2067,-0.0136449239715687
2024-10-31,2024-10-22,000018.SH,上证180金融股指数,5364.2639,0.0024400477746449
2024-10-31,2024-10-23,000018.SH,上证180金融股指数,5387.5119,0.00433386582639983
2024-10-31,2024-10-24,000018.SH,上证180金融股指数,5372.8456,-0.00272227704963413
2024-10-31,2024-10-25,000018.SH,上证180金融股指数,5347.6793,-0.00468397975180967
2024-10-31,2024-10-28,000018.SH,上证180金融股指数,5316.0371,-0.00591699655587052
2024-10-31,2024-10-29,000018.SH,上证180金融股指数,5313.3063,-0.00051369092213438
2024-10-31,2024-10-30,000018.SH,上证180金融股指数,5244.6667,-0.0129184346101034
2024-10-31,2024-10-31,000018.SH,上证180金融股指数,5233.758,-0.00207996058167048
2024-10-31,2024-11-01,000018.SH,上证180金融股指数,5256.4583,0.00433728498719277
2024-10-31,2024-11-04,000018.SH,上证180金融股指数,5334.7144,0.014887609780905
2024-10-31,2024-11-05,000018.SH,上证180金融股指数,5458.6911,0.0232396133521224
2024-10-31,2024-11-06,000018.SH,上证180金融股指数,5419.504,-0.00717884549283254
2024-10-31,2024-11-07,000018.SH,上证180金融股指数,5652.0187,0.042903317351551
2024-10-31,2024-11-08,000018.SH,上证180金融股指数,5559.8173,-0.0163130033522358
2024-10-31,2024-11-11,000018.SH,上证180金融股指数,5493.9506,-0.0118469180632967
2024-10-31,2024-11-12,000018.SH,上证180金融股指数,5395.8944,-0.0178480308869177
2024-10-31,2024-11-13,000018.SH,上证180金融股指数,5400.1757,0.000793436580226459
2024-10-31,2024-11-14,000018.SH,上证180金融股指数,5393.7438,-0.00119105383922968
2024-10-31,2024-11-15,000018.SH,上证180金融股指数,5305.8995,-0.0162863315828979
2024-10-31,2024-11-18,000018.SH,上证180金融股指数,5343.395,0.0070667565414686
2024-10-31,2024-11-19,000018.SH,上证180金融股指数,5344.8945,0.000280626829946007
2024-10-31,2024-11-20,000018.SH,上证180金融股指数,5334.6881,-0.00190956060966219
2024-10-31,2024-11-21,000018.SH,上证180金融股指数,5343.6129,0.00167297503297337
2024-10-31,2024-11-22,000018.SH,上证180金融股指数,5167.1344,-0.0330260636955945
2024-10-31,2024-11-25,000018.SH,上证180金融股指数,5145.0498,-0.00427405178390561
2024-10-31,2024-11-26,000018.SH,上证180金融股指数,5184.7394,0.00771413330148918
2024-10-31,2024-11-27,000018.SH,上证180金融股指数,5246.6404,0.0119390764365128
2024-10-31,2024-11-28,000018.SH,上证180金融股指数,5216.2584,-0.00579075325993383
2024-10-31,2024-11-29,000018.SH,上证180金融股指数,5242.0611,0.00494659160290079
2024-10-31,2024-07-30,000819.SH,中证申万有色金属指数,4457.0621,-0.00998358887965634
2024-10-31,2024-07-31,000819.SH,中证申万有色金属指数,4630.0468,0.0388113730791411
2024-10-31,2024-08-01,000819.SH,中证申万有色金属指数,4612.4159,-0.00380793127188261
2024-10-31,2024-08-02,000819.SH,中证申万有色金属指数,4542.1304,-0.0152383266218469
2024-10-31,2024-08-05,000819.SH,中证申万有色金属指数,4434.5569,-0.0236834900204539
2024-10-31,2024-08-06,000819.SH,中证申万有色金属指数,4432.1068,-0.000552501649037418
2024-10-31,2024-08-07,000819.SH,中证申万有色金属指数,4442.585,0.0023641578312148
2024-10-31,2024-08-08,000819.SH,中证申万有色金属指数,4403.9675,-0.00869257425575432
2024-10-31,2024-08-09,000819.SH,中证申万有色金属指数,4414.564,0.00240612583993882
2024-10-31,2024-08-12,000819.SH,中证申万有色金属指数,4416.2362,0.000378791654170207
2024-10-31,2024-08-13,000819.SH,中证申万有色金属指数,4445.5288,0.00663293326566183
2024-10-31,2024-08-14,000819.SH,中证申万有色金属指数,4381.9559,-0.0143004134851179
2024-10-31,2024-08-15,000819.SH,中证申万有色金属指数,4422.4204,0.00923434669892509
2024-10-31,2024-08-16,000819.SH,中证申万有色金属指数,4419.8302,-0.000585697370607208
2024-10-31,2024-08-19,000819.SH,中证申万有色金属指数,4496.7601,0.0174056234106008
2024-10-31,2024-08-20,000819.SH,中证申万有色金属指数,4448.4718,-0.0107384647893491
2024-10-31,2024-08-21,000819.SH,中证申万有色金属指数,4500.6321,0.0117254424317133
2024-10-31,2024-08-22,000819.SH,中证申万有色金属指数,4435.8044,-0.0144041322551114
2024-10-31,2024-08-23,000819.SH,中证申万有色金属指数,4416.3533,-0.00438502202667013
2024-10-31,2024-08-26,000819.SH,中证申万有色金属指数,4472.0346,0.0126079813406232
2024-10-31,2024-08-27,000819.SH,中证申万有色金属指数,4414.6829,-0.0128245206331812
2024-10-31,2024-08-28,000819.SH,中证申万有色金属指数,4379.832,-0.00789431558040088
2024-10-31,2024-08-29,000819.SH,中证申万有色金属指数,4421.1192,0.00942666294049621
2024-10-31,2024-08-30,000819.SH,中证申万有色金属指数,4429.697,0.00194018745298696
2024-10-31,2024-09-02,000819.SH,中证申万有色金属指数,4329.8412,-0.022542354477067
