日期,指数池日期,ETF代码,ETF名称,对标指数代码,对标指数,趋势窗口,窗口起始日,窗口结束日,窗口起始收盘价,窗口结束收盘价,log价格回归斜率,窗口收益率,窗口波动率,R平方,趋势质量因子,风险调整趋势得分,因子排名,排名百分比
2026-01-05,2025-12-31,512710.SH,富国中证军工龙头ETF,931066.CSI,中证军工龙头指数,15,2025-12-12,2026-01-05,3028.5062,3540.6481,0.0108030711414807,0.169107099731214,0.0670302828725818,0.88463236429434,0.149597613454183,2.52284627908658,1,0.0147058823529412
2026-01-05,2025-12-31,159870.SZ,化工ETF,000813.CSI,中证细分化工产业主题指数,15,2025-12-12,2026-01-05,3423.4252,3862.2806,0.00970867225445669,0.128191905580411,0.047746120715767,0.961283759756312,0.123228796966664,2.68486535992187,2,0.0294117647058824
2026-01-05,2025-12-31,512400.SH,南方中证申万有色金属ETF,000819.SH,中证申万有色金属指数,15,2025-12-12,2026-01-05,8593.4339,9597.6053,0.00848202817897623,0.116853333799426,0.07455925161631,0.88293384877441,0.103173763753648,1.5672546500435,3,0.0441176470588235
2026-01-05,2025-12-31,562800.SH,嘉实中证稀有金属主题ETF,930632.CSI,中证稀有金属主题指数,15,2025-12-12,2026-01-05,2517.403,2786.2417,0.00803302040277098,0.106792078979806,0.0744898214195776,0.853564566631768,0.0911539346141035,1.43364659687234,4,0.0588235294117647
2026-01-05,2025-12-31,560170.SH,南方中证国新央企科技引领ETF,932038.CSI,中证国新央企科技引领指数,15,2025-12-12,2026-01-05,1400.2421,1533.6616,0.00656340302087276,0.0952831656754214,0.0428891454322887,0.926325107564446,0.0882631886933656,2.22161492645848,5,0.0735294117647059
2026-01-05,2025-12-31,159667.SZ,国泰中证机床ETF,931866.CSI,中证机床指数,15,2025-12-12,2026-01-05,1685.6385,1826.2172,0.00774609282681952,0.0833978934391923,0.0621347108345582,0.855179035806265,0.0713201300996022,1.34221101730481,6,0.0882352941176471
2026-01-05,2025-12-31,588010.SH,博时上证科创板新材料ETF,000689.SH,上证科创板新材料指数,15,2025-12-12,2026-01-05,1152.3259,1246.3544,0.00745660035362722,0.0815988775397654,0.0594940450603456,0.782957994743595,0.0638884935318629,1.3715469751132,7,0.102941176470588
2026-01-05,2025-12-31,562500.SH,华夏中证机器人ETF,H30590.CSI,中证机器人指数,15,2025-12-12,2026-01-05,1801.934,1944.5355,0.00707031629276157,0.0791380261430219,0.0614011020269392,0.742778691545888,0.0587820395100381,1.2888698008759,8,0.117647058823529
2026-01-05,2025-12-31,510500.SH,南方中证500ETF,000905.SH,中证小盘500指数,15,2025-12-12,2026-01-05,7169.791,7651.1981,0.00517375298577788,0.0671438121418044,0.0411446272335277,0.869427044222579,0.0583766461282851,1.63189744703995,9,0.132352941176471
2026-01-05,2025-12-31,515250.SH,富国中证智能汽车主题ETF,930721.CSI,中证智能汽车主题指数,15,2025-12-12,2026-01-05,5561.1987,5935.9555,0.00523697594832183,0.0673877737905679,0.0494205872842325,0.86394603479448,0.0582193999599885,1.36355671783099,10,0.147058823529412
2026-01-05,2025-12-31,588220.SH,科创100ETF基金,000698.SH,上证科创板100指数,15,2025-12-12,2026-01-05,1405.1766,1506.7542,0.00640683407595677,0.0722881380176699,0.0585525392187235,0.783737149440655,0.0566548992283412,1.23458587761048,11,0.161764705882353
2026-01-05,2025-12-31,159851.SZ,华宝中证金融科技主题ETF,930986.CSI,中证金融科技主题指数,15,2025-12-12,2026-01-05,2964.7983,3143.205,0.00473336531172096,0.0601749872832833,0.0396285325790875,0.85674587851654,0.0515546723447382,1.51847629389735,12,0.176470588235294
2026-01-05,2025-12-31,159766.SZ,富国中证旅游主题ETF,930633.CSI,中证旅游主题指数,15,2025-12-12,2026-01-05,3059.4406,3277.0989,0.00470723200342597,0.0711431691139877,0.0540948162179542,0.666080357960193,0.0473870675498674,1.31515686877175,13,0.191176470588235
