日期,指数池日期,ETF代码,ETF名称,对标指数代码,对标指数,趋势窗口,窗口起始日,窗口结束日,窗口起始收盘价,窗口结束收盘价,log价格回归斜率,窗口收益率,窗口波动率,R平方,趋势质量因子,风险调整趋势得分,风险调整R平方趋势得分,因子排名,排名百分比
2022-01-04,2021-12-31,512980.SH,广发中证传媒ETF,399971.SZ,中证传媒指数,20,2021-12-07,2022-01-04,1149.0973,1385.6923,0.0061809404006382,0.205896402332509,0.09541359764885,0.693528974457647,0.142795120754184,2.15793563397817,1.49659088717849,1,0.032258064516129
2022-01-04,2021-12-31,515050.SH,华夏中证5G通信主题ETF,931079.CSI,中证5G通信主题指数,20,2021-12-07,2022-01-04,1032.4866,1108.3988,0.00167111309170861,0.0735236660698551,0.0719354250369688,0.27263692465298,0.0200452662064979,1.0220787050618,0.278656394901348,2,0.0645161290322581
2022-01-04,2021-12-31,159825.SZ,富国中证农业主题ETF,000949.CSI,中证农业主题指数,20,2021-12-07,2022-01-04,7160.3896,7621.4205,0.00144809053827695,0.0643862870254992,0.0463270152871837,0.284923089276574,0.0183451398063535,1.38982161113478,0.395992266987868,3,0.0967741935483871
2022-01-04,2021-12-31,512200.SH,南方中证全指房地产ETF,931775.CSI,中证全指房地产指数,20,2021-12-07,2022-01-04,4472.2655,4674.8489,0.00183583187464848,0.0452977132059802,0.0665165937258433,0.377651436846594,0.0171067464781034,0.680998690231802,0.257180133856689,4,0.129032258064516
2022-01-04,2021-12-31,515450.SH,南方标普中国A股大盘红利低波50ETF,SPCLLHCP.GI,标普中国A股大盘红利低波50指数,20,2021-12-07,2022-01-04,2867.9,2937.28,0.0014471885497409,0.0241919174308729,0.0352557700265663,0.638266020028037,0.0154408788554501,0.686183209518429,0.437967426149392,5,0.161290322580645
2022-01-04,2021-12-31,515880.SH,国泰中证全指通信设备ETF,931160.CSI,中证全指通信设备指数,20,2021-12-07,2022-01-04,5630.9244,5890.683,0.000662011487083118,0.0461307205616186,0.0446583279822156,0.11039093607878,0.00509241342478571,1.03297016807233,0.11403054379496,6,0.193548387096774
2022-01-04,2021-12-31,512720.SH,国泰中证计算机主题ETF,930651.CSI,中证计算机主题指数,20,2021-12-07,2022-01-04,8636.0876,8864.4411,-0.000650957664565446,0.0264417767137979,0.0487355113555127,0.105071090958575,0.00277826632620179,0.542556669220357,0.0570070211418336,7,0.225806451612903
2022-01-04,2021-12-31,512880.SH,国泰中证全指证券公司ETF,399975.SZ,中证全指证券公司指数,20,2021-12-07,2022-01-04,859.3206,869.1888,-0.000667710241308996,0.0114837233042011,0.0469484305985865,0.156540484626702,0.00179766761135859,0.244602921924868,0.0382902599392261,8,0.258064516129032
2022-01-04,2021-12-31,510050.SH,华夏上证50ETF,000016.SH,上证50指数,20,2021-12-07,2022-01-04,3254.4994,3264.0657,-0.00115221232654108,0.00293940751686717,0.0405983900439373,0.33549067332915,0.000986143807022531,0.0724020709610902,0.0242902195371611,9,0.290322580645161
2022-01-04,2021-12-31,513090.SH,易方达中证香港证券投资主题(港股通)ETF,930709.CSI,中证香港证券投资主题指数,20,2021-12-07,2022-01-04,1114.2864,1119.3423,-0.00083079693759879,0.00453734336163492,0.0457031519796059,0.11805780866443,0.000535668814432717,0.099278565374651,0.0117206098754797,10,0.32258064516129
2022-01-04,2021-12-31,515210.SH,国泰中证钢铁ETF,930606.CSI,中证钢铁指数,20,2021-12-07,2022-01-04,1280.6081,1298.8914,-0.000354156642646951,0.0142770454130348,0.056997840819586,0.0272612719084049,0.000389210417053385,0.250483969352902,0.00682851159722602,11,0.354838709677419
2022-01-04,2021-12-31,510500.SH,南方中证500ETF,000905.SH,中证小盘500指数,20,2021-12-07,2022-01-04,7206.8257,7354.4562,0.000127730135927401,0.0204848162208224,0.0328588373521356,0.013410371498953,0.000274708995609007,0.623418777764244,0.00836027740924171,12,0.387096774193548
2022-01-04,2021-12-31,512960.SH,博时央企结构调整ETF,000860.CSI,中证央企结构调整指数,20,2021-12-07,2022-01-04,1256.9583,1268.1221,-0.000148491989585729,0.00888159933388399,0.0373610265398458,0.0195752504982341,0.000173859531785728,0.237723642962854,0.00465349986035061,13,0.419354838709677
2022-01-04,2021-12-31,512660.SH,国泰中证军工ETF,399967.SZ,中证军工指数,20,2021-12-07,2022-01-04,14391.575,14732.8785,-8.9532258662969e-05,0.023715507163045,0.0566867146519077,0.000740134357365863,1.75526616537259e-05,0.418360938866775,0.000309643304635139,14,0.451612903225806
2022-01-04,2021-12-31,159996.SZ,国泰中证全指家用电器ETF,930697.CSI,中证全指家用电器指数,20,2021-12-07,2022-01-04,11217.71,11518.3223,5.48619975347054e-05,0.0267980095759295,0.0577080060811386,0.000382011320195996,1.02371430167258e-05,0.464372474388579,0.000177395542003862,15,0.483870967741935
2022-01-04,2021-12-31,515220.SH,国泰中证煤炭ETF,399998.SZ,中证煤炭指数,20,2021-12-07,2022-01-04,1994.9375,1991.9206,0.000635292232162885,-0.00151227795357001,0.0993969462473892,0.0263819837675442,-3.98968924230989e-05,-0.0152145313378753,-0.000401389518786618,16,0.516129032258065
2022-01-04,2021-12-31,159901.SZ,易方达深证100ETF,399330.SZ,深证100指数,20,2021-12-07,2022-01-04,6840.8942,6840.0702,-0.00163564784921818,-0.000120452089435896,0.0502153015521761,0.378074449884509,-4.55398574509162e-05,-0.00239871285669251,-0.000906892043724921,17,0.548387096774194
2022-01-04,2021-12-31,513100.SH,国泰纳斯达克100(QDII-ETF),XNDX.GI,纳斯达克100总收益指数,20,2021-12-07,2022-01-04,19219.0367,19173.8745,0.000949956531029422,-0.00234986803474901,0.0604083296065792,0.119825285677131,-0.000281573608567358,-0.0388997353519453,-0.00466117190131162,18,0.580645161290323
2022-01-04,2021-12-31,510300.SH,华泰柏瑞沪深300ETF,000300.SH,沪深300指数,20,2021-12-07,2022-01-04,4922.1015,4917.7653,-0.00140312989083345,-0.000880965173107429,0.042048991998498,0.407241583467712,-0.000358765652076176,-0.020950922512932,-0.00853208685927576,19,0.612903225806452
2022-01-04,2021-12-31,512690.SH,酒ETF,399987.SZ,中证酒指数,20,2021-12-07,2022-01-04,9872.041,9718.3199,-0.00251701499804878,-0.0155713595597911,0.0810427937524532,0.339083868114891,-0.00527999683134174,-0.192137497225899,-0.0651507257692719,20,0.645161290322581
2022-01-04,2021-12-31,588000.SH,华夏上证科创板50成份ETF,000688.SH,上证科创板50成份指数,20,2021-12-07,2022-01-04,1389.437,1364.9894,-0.00271053310777194,-0.0175953281796871,0.0575502361549831,0.516900353833646,-0.00909503136189939,-0.305738592145874,-0.158036386460803,21,0.67741935483871
2022-01-04,2021-12-31,159920.SZ,华夏恒生ETF,HSI.HK,香港恒生指数,20,2021-12-07,2022-01-04,23983.66,23289.84,-0.00208147872318802,-0.0289288624004843,0.0381583751670559,0.502285532514916,-0.014530549055878,-0.758126159036775,-0.380795801505275,22,0.709677419354839
2022-01-04,2021-12-31,512800.SH,华宝中证银行ETF,399986.SZ,中证银行指数,20,2021-12-07,2022-01-04,6417.9659,6266.6502,-0.00176330728294033,-0.0235768937320157,0.0265304793282474,0.81154898430667,-0.0191338041613236,-0.888671985165115,-0.721200846942541,23,0.741935483870968
