日期,指数池日期,ETF代码,ETF名称,对标指数代码,对标指数,趋势窗口,窗口起始日,窗口结束日,窗口起始收盘价,窗口结束收盘价,log价格回归斜率,窗口收益率,窗口波动率,R平方,趋势质量因子,风险调整趋势得分,风险调整R平方趋势得分,因子排名,排名百分比
2021-02-01,2021-01-29,513050.SH,易方达中证海外中国互联网50(QDII-ETF),H30533.CSI,中证海外中国互联网50指数,20,2021-01-05,2021-02-01,13828.9694,15633.2347,0.00894073297213767,0.130469975586178,0.11224648359004,0.764872393917977,0.0997928825610198,1.16235245339797,0.889051303606936,1,0.04
2021-02-01,2021-01-29,512800.SH,华宝中证银行ETF,399986.SZ,中证银行指数,20,2021-01-05,2021-02-01,6333.5247,7095.429,0.00443243210380579,0.12029704407721,0.0555334241021784,0.678102340999842,0.0815737072041174,2.16620973804659,1.46891189446605,2,0.08
2021-02-01,2021-01-29,513100.SH,国泰纳斯达克100(QDII-ETF),XNDX.GI,纳斯达克100总收益指数,20,2021-01-04,2021-02-01,14847.7545,15499.2923,0.00230302528838674,0.0438812347011799,0.0659606647608123,0.473629240501499,0.0207834358637878,0.665263681927749,0.31508833240467,3,0.12
2021-02-01,2021-01-29,159920.SZ,华夏恒生ETF,HSI.HK,香港恒生指数,20,2021-01-05,2021-02-01,27649.86,28892.86,0.00318351756013052,0.0449550196637523,0.0648234186755396,0.432158527154857,0.0194276950861048,0.693499673146913,0.299701797329545,4,0.16
2021-02-01,2021-01-29,159949.SZ,华安创业板50ETF,399673.SZ,创业板50指数,20,2021-01-05,2021-02-01,2977.5142,3078.0738,0.00281062906579559,0.0337730043403319,0.0999723969086956,0.30171972594877,0.0101899816140316,0.337823293075354,0.101927951405807,5,0.2
2021-02-01,2021-01-29,512980.SH,广发中证传媒ETF,399971.SZ,中证传媒指数,20,2021-01-05,2021-02-01,1370.7491,1392.5942,0.00138256311044532,0.0159366145124589,0.0754444278878621,0.323100713953682,0.00514913152698007,0.211236468465855,0.0682506537743723,6,0.24
2021-02-01,2021-01-29,513500.SH,博时标普500ETF,SPTR500N.GI,标普500指数(净总收益),20,2021-01-04,2021-02-01,6735.12,6873.16,0.000537493488600732,0.0204955516753971,0.0470584528747314,0.0647670192305259,0.00132743578950068,0.435533903546634,0.0282082327065508,7,0.28
2021-02-01,2021-01-29,512290.SH,国泰中证生物医药ETF,930726.CSI,中证生物医药指数,20,2021-01-05,2021-02-01,4826.4383,4915.73,0.00093984941789886,0.0185005369280282,0.0934948239317089,0.046785083522366,0.000865549165386417,0.19787765942574,0.00925772282344354,8,0.32
2021-02-01,2021-01-29,510300.SH,华泰柏瑞沪深300ETF,000300.SH,沪深300指数,20,2021-01-05,2021-02-01,5368.5049,5417.6484,-5.35627231452736e-05,0.00915403839903361,0.0631802125320399,0.000493452684061868,4.51708481800854e-06,0.144887743047579,7.14952456944941e-05,9,0.36
2021-02-01,2021-01-29,159930.SZ,汇添富中证能源ETF,000928.SH,中证能源指数,20,2021-01-05,2021-02-01,1558.41,1558.1794,-0.000359409539524642,-0.000147971329752861,0.0616448950681774,0.0119253114408155,-1.76460419161448e-06,-0.00240038253920635,-2.86253093571313e-05,10,0.4
