日期,指数池日期,ETF代码,ETF名称,对标指数代码,对标指数,趋势窗口,窗口起始日,窗口结束日,窗口起始收盘价,窗口结束收盘价,log价格回归斜率,窗口收益率,窗口波动率,R平方,趋势质量因子,风险调整趋势得分,因子排名,排名百分比
2022-01-04,2021-12-31,512980.SH,广发中证传媒ETF,399971.SZ,中证传媒指数,20,2021-12-07,2022-01-04,1149.0973,1385.6923,0.0061809404006382,0.205896402332509,0.09541359764885,0.693528974457647,0.142795120754184,2.15793563397817,1,0.0263157894736842
2022-01-04,2021-12-31,515050.SH,华夏中证5G通信主题ETF,931079.CSI,中证5G通信主题指数,20,2021-12-07,2022-01-04,1032.4866,1108.3988,0.00167111309170861,0.0735236660698551,0.0719354250369688,0.27263692465298,0.0200452662064979,1.0220787050618,2,0.0526315789473684
2022-01-04,2021-12-31,159825.SZ,富国中证农业主题ETF,000949.CSI,中证农业主题指数,20,2021-12-07,2022-01-04,7160.3896,7621.4205,0.00144809053827695,0.0643862870254992,0.0463270152871837,0.284923089276574,0.0183451398063535,1.38982161113478,3,0.0789473684210526
2022-01-04,2021-12-31,512200.SH,南方中证全指房地产ETF,931775.CSI,中证全指房地产指数,20,2021-12-07,2022-01-04,4472.2655,4674.8489,0.00183583187464848,0.0452977132059802,0.0665165937258433,0.377651436846594,0.0171067464781034,0.680998690231802,4,0.105263157894737
2022-01-04,2021-12-31,515450.SH,南方标普中国A股大盘红利低波50ETF,SPCLLHCP.GI,标普中国A股大盘红利低波50指数,20,2021-12-07,2022-01-04,2867.9,2937.28,0.0014471885497409,0.0241919174308729,0.0352557700265663,0.638266020028037,0.0154408788554501,0.686183209518429,5,0.131578947368421
2022-01-04,2021-12-31,515880.SH,国泰中证全指通信设备ETF,931160.CSI,中证全指通信设备指数,20,2021-12-07,2022-01-04,5630.9244,5890.683,0.000662011487083118,0.0461307205616186,0.0446583279822156,0.11039093607878,0.00509241342478571,1.03297016807233,6,0.157894736842105
2022-01-04,2021-12-31,512720.SH,国泰中证计算机主题ETF,930651.CSI,中证计算机主题指数,20,2021-12-07,2022-01-04,8636.0876,8864.4411,-0.000650957664565446,0.0264417767137979,0.0487355113555127,0.105071090958575,0.00277826632620179,0.542556669220357,7,0.184210526315789
2022-01-04,2021-12-31,510880.SH,华泰柏瑞上证红利ETF,000015.SH,上证红利指数,20,2021-12-07,2022-01-04,2781.7152,2837.4245,0.000483720661196362,0.0200269603444665,0.0364548589328549,0.131788676148619,0.00263932659107813,0.549363265438869,8,0.210526315789474
2022-01-04,2021-12-31,515000.SH,华宝中证科技龙头ETF,931087.CSI,中证科技龙头指数,20,2021-12-07,2022-01-04,4640.0076,4721.286,-0.000904215523926631,0.0175168678603026,0.0493731521154085,0.147325304444932,0.00258067789044073,0.354785285317764,9,0.236842105263158
2022-01-04,2021-12-31,512880.SH,国泰中证全指证券公司ETF,399975.SZ,中证全指证券公司指数,20,2021-12-07,2022-01-04,859.3206,869.1888,-0.000667710241308996,0.0114837233042011,0.0469484305985865,0.156540484626702,0.00179766761135859,0.244602921924868,10,0.263157894736842
2022-01-04,2021-12-31,510210.SH,上证综指ETF,000001.SH,上证综合指数,20,2021-12-07,2022-01-04,3595.0882,3632.3289,-0.000473175478995423,0.0103587722826939,0.0312872165944015,0.150883398984153,0.00156296677131568,0.33108641196761,11,0.289473684210526
2022-01-04,2021-12-31,159905.SZ,红利ETF工银,399324.SZ,深证红利指数,20,2021-12-07,2022-01-04,11476.6442,11651.3765,-0.000554697432123757,0.0152250341611182,0.0479585766951029,0.0921417243935183,0.00140286090155565,0.317462176951404,12,0.315789473684211
2022-01-04,2021-12-31,159819.SZ,易方达中证人工智能主题ETF,930713.CSI,中证人工智能主题指数,20,2021-12-07,2022-01-04,3539.5534,3694.917,0.000355281765606635,0.0438935601310606,0.0544126388110264,0.0283934989754537,0.00124629175461029,0.806679497450982,13,0.342105263157895
2022-01-04,2021-12-31,510050.SH,华夏上证50ETF,000016.SH,上证50指数,20,2021-12-07,2022-01-04,3254.4994,3264.0657,-0.00115221232654108,0.00293940751686717,0.0405983900439373,0.33549067332915,0.000986143807022531,0.0724020709610902,14,0.368421052631579
2022-01-04,2021-12-31,159928.SZ,汇添富中证主要消费ETF,000932.SH,中证主要消费指数,20,2021-12-07,2022-01-04,24846.9822,25447.4318,-0.000352094722187729,0.0241658964926534,0.0611109838775422,0.0162568773740985,0.000392862015916225,0.39544276592042,15,0.394736842105263
2022-01-04,2021-12-31,515210.SH,国泰中证钢铁ETF,930606.CSI,中证钢铁指数,20,2021-12-07,2022-01-04,1280.6081,1298.8914,-0.000354156642646951,0.0142770454130348,0.056997840819586,0.0272612719084049,0.000389210417053385,0.250483969352902,16,0.421052631578947
2022-01-04,2021-12-31,515150.SH,富国中证国企一带一路ETF,000859.CSI,中证国企一带一路指数,20,2021-12-07,2022-01-04,1797.8902,1800.9175,-0.000492756465181265,0.00168380694215919,0.0368108072694518,0.187897710975166,0.000316383470155806,0.0457421900539665,17,0.447368421052632
2022-01-04,2021-12-31,510500.SH,南方中证500ETF,000905.SH,中证小盘500指数,20,2021-12-07,2022-01-04,7206.8257,7354.4562,0.000127730135927401,0.0204848162208224,0.0328588373521356,0.013410371498953,0.000274708995609007,0.623418777764244,18,0.473684210526316
2022-01-04,2021-12-31,515650.SH,富国中证消费50ETF,931139.CSI,中证消费50指数,20,2021-12-07,2022-01-04,22303.42,22894.21,-0.000222577932015118,0.0264887627099342,0.060305620520297,0.00668858146414852,0.000177172247269894,0.439242022242668,19,0.5
2022-01-04,2021-12-31,512960.SH,博时央企结构调整ETF,000860.CSI,中证央企结构调整指数,20,2021-12-07,2022-01-04,1256.9583,1268.1221,-0.000148491989585729,0.00888159933388399,0.0373610265398458,0.0195752504982341,0.000173859531785728,0.237723642962854,20,0.526315789473684
2022-01-04,2021-12-31,512660.SH,国泰中证军工ETF,399967.SZ,中证军工指数,20,2021-12-07,2022-01-04,14391.575,14732.8785,-8.9532258662969e-05,0.023715507163045,0.0566867146519077,0.000740134357365863,1.75526616537259e-05,0.418360938866775,21,0.552631578947368
2022-01-04,2021-12-31,159996.SZ,国泰中证全指家用电器ETF,930697.CSI,中证全指家用电器指数,20,2021-12-07,2022-01-04,11217.71,11518.3223,5.48619975347054e-05,0.0267980095759295,0.0577080060811386,0.000382011320195996,1.02371430167258e-05,0.464372474388579,22,0.578947368421053
2022-01-04,2021-12-31,515950.SH,富国中证医药50ETF,931140.CSI,中证医药50指数,20,2021-12-07,2022-01-04,16583.9363,16783.8604,3.3564259638805e-05,0.0120552862953291,0.0502223196076065,0.000409283440981123,4.93402905696489e-06,0.240038420955437,23,0.605263157894737
2022-01-04,2021-12-31,159807.SZ,易方达中证科技50ETF,931380.CSI,中证科技50指数,20,2021-12-07,2022-01-04,3869.8399,3869.5805,-0.00177465417951395,-6.70311968202775e-05,0.0533949159555394,0.390304122280352,-2.61625524403399e-05,-0.00125538537931388,24,0.631578947368421
2022-01-04,2021-12-31,515220.SH,国泰中证煤炭ETF,399998.SZ,中证煤炭指数,20,2021-12-07,2022-01-04,1994.9375,1991.9206,0.000635292232162885,-0.00151227795357001,0.0993969462473892,0.0263819837675442,-3.98968924230989e-05,-0.0152145313378753,25,0.657894736842105
2022-01-04,2021-12-31,159901.SZ,易方达深证100ETF,399330.SZ,深证100指数,20,2021-12-07,2022-01-04,6840.8942,6840.0702,-0.00163564784921818,-0.000120452089435896,0.0502153015521761,0.378074449884509,-4.55398574509162e-05,-0.00239871285669251,26,0.684210526315789
2022-01-04,2021-12-31,510300.SH,华泰柏瑞沪深300ETF,000300.SH,沪深300指数,20,2021-12-07,2022-01-04,4922.1015,4917.7653,-0.00140312989083345,-0.000880965173107429,0.042048991998498,0.407241583467712,-0.000358765652076176,-0.020950922512932,27,0.710526315789474
2022-01-04,2021-12-31,512690.SH,酒ETF,399987.SZ,中证酒指数,20,2021-12-07,2022-01-04,9872.041,9718.3199,-0.00251701499804878,-0.0155713595597911,0.0810427937524532,0.339083868114891,-0.00527999683134174,-0.192137497225899,28,0.736842105263158
2022-01-04,2021-12-31,510150.SH,招商上证消费80ETF,000069.SH,上证消费80指数,20,2021-12-07,2022-01-04,7387.5767,7268.5577,-0.00197889345292122,-0.016110695676432,0.0532328357783292,0.397956588949747,-0.0064113574970003,-0.30264582829139,29,0.763157894736842
2022-01-04,2021-12-31,588000.SH,华夏上证科创板50成份ETF,000688.SH,上证科创板50成份指数,20,2021-12-07,2022-01-04,1389.437,1364.9894,-0.00271053310777194,-0.0175953281796871,0.0575502361549831,0.516900353833646,-0.00909503136189939,-0.305738592145874,30,0.789473684210526
2022-01-04,2021-12-31,512800.SH,华宝中证银行ETF,399986.SZ,中证银行指数,20,2021-12-07,2022-01-04,6417.9659,6266.6502,-0.00176330728294033,-0.0235768937320157,0.0265304793282474,0.81154898430667,-0.0191338041613236,-0.888671985165115,31,0.815789473684211
