日期,指数池日期,ETF代码,ETF名称,对标指数代码,对标指数,趋势窗口,窗口起始日,窗口结束日,窗口起始收盘价,窗口结束收盘价,log价格回归斜率,窗口收益率,窗口波动率,R平方,趋势质量因子,风险调整趋势得分,风险调整R平方趋势得分,因子排名,排名百分比
2024-01-02,2023-12-29,513290.SH,汇添富纳斯达克生物科技ETF,NBI.NQI,纳斯达克生物技术指数,40,2023-11-03,2024-01-02,3881.59,4457.02,0.00435782462908734,0.148245950757293,0.0850660749501139,0.827095253370782,0.122613522202796,1.74271530506409,1.44139155679513,1,0.1
2024-01-02,2023-12-29,513030.SH,华安德国(DAX)ETF,GDAXI.GI,德国法兰克福DAX指数,40,2023-11-03,2024-01-02,15189.25,16769.36,0.00288272427757012,0.104028177823132,0.0320755419992657,0.891692144292605,0.0927611089499606,3.24322431794023,2.89195764648604,2,0.2
2024-01-02,2023-12-29,159941.SZ,广发纳指100ETF,XNDX.GI,纳斯达克100总收益指数,40,2023-11-03,2024-01-02,18058.787,19822.4445,0.00267217794410905,0.0976620135117603,0.0519605018968524,0.887864502386015,0.0867106350286353,1.8795433059063,1.66877978201146,3,0.3
2024-01-02,2023-12-29,513520.SH,华夏野村日经225ETF,N225.GI,东京日经225指数,40,2023-11-02,2023-12-29,31949.89,33464.17,0.000482740256185781,0.0473954683412054,0.0653912997186289,0.16782100036138,0.00795395490961723,0.724797771953495,0.121636287148935,4,0.4
2024-01-02,2023-12-29,513360.SH,博时全球中国教育(QDII-ETF),931456.CSI,中证全球中国教育主题指数,40,2023-11-08,2024-01-02,1314.1746,1321.7356,0.000394977561253854,0.00575342119684841,0.0868557206172584,0.0177149620985035,0.000101921638438896,0.0662411313378153,0.00117345913101139,5,0.5
2024-01-02,2023-12-29,513690.SH,博时恒生高股息ETF,HSSCHKY.HK,恒生港股通高股息率指数,40,2023-11-03,2024-01-02,1752.92,1778.9,-4.36717822402011e-05,0.0148209844145768,0.0674135308262818,0.00068389900968957,1.01360565637536e-05,0.219851775050458,0.000150356411235502,6,0.6
2024-01-02,2023-12-29,513310.SH,华泰柏瑞中证韩交所中韩半导体ETF(QDII),931790.CSI,中证韩交所中韩半导体指数,40,2023-11-07,2024-01-02,2816.3841,2776.2739,-0.000390386985627257,-0.0142417364165633,0.0637524254591336,0.111996002692012,-0.00159501755004836,-0.223391287688223,-0.0250189312573023,7,0.7
2024-01-02,2023-12-29,513090.SH,易方达中证香港证券投资主题(港股通)ETF,930709.CSI,中证香港证券投资主题指数,40,2023-11-03,2024-01-02,767.0936,730.3284,-0.00334699498680523,-0.0479279190961833,0.0838553636071075,0.752447117642186,-0.036063224578511,-0.571554603480618,-0.430064613964113,8,0.8
2024-01-02,2023-12-29,513180.SH,华夏恒生科技ETF(QDII),HSTECH.HK,恒生科技指数,40,2023-11-03,2024-01-02,3937.37,3714.77,-0.00302071987092565,-0.0565351998923139,0.123899187891779,0.702381123861146,-0.039709257238078,-0.456300003690867,-0.320496509410236,9,0.9
2024-01-02,2023-12-29,513120.SH,广发中证香港创新药(QDII-ETF),931787.CSI,中证香港创新药指数,40,2023-11-03,2024-01-02,880.8864,795.5771,-0.00467696978805597,-0.0968448372003473,0.128721376633667,0.802082003832487,-0.0776775010824856,-0.752360173057828,-0.603454555209979,10,1
2024-01-03,2023-12-29,513290.SH,汇添富纳斯达克生物科技ETF,NBI.NQI,纳斯达克生物技术指数,40,2023-11-06,2024-01-03,3861.24,4409.29,0.0046236467574762,0.141936269177777,0.0858242055268514,0.867095826312837,0.123072346606466,1.65380230794412,1.43400507876488,1,0.1
2024-01-03,2023-12-29,513030.SH,华安德国(DAX)ETF,GDAXI.GI,德国法兰克福DAX指数,40,2023-11-06,2024-01-03,15135.97,16538.39,0.00272036211135666,0.0926547819531884,0.0355238519031607,0.85765102907707,0.0794654690910636,2.60824142060294,2.23696093846155,2,0.2
2024-01-03,2023-12-29,159941.SZ,广发纳指100ETF,XNDX.GI,纳斯达克100总收益指数,40,2023-11-06,2024-01-03,18126.0408,19614.7702,0.00249109811628988,0.0821320781756156,0.0535136609680836,0.850771101212562,0.0698755985943447,1.53478713079639,1.30575253739451,3,0.3
2024-01-03,2023-12-29,513520.SH,华夏野村日经225ETF,N225.GI,东京日经225指数,40,2023-11-02,2023-12-29,31949.89,33464.17,0.000482740256185781,0.0473954683412054,0.0653912997186289,0.16782100036138,0.00795395490961723,0.724797771953495,0.121636287148935,4,0.4
2024-01-03,2023-12-29,513690.SH,博时恒生高股息ETF,HSSCHKY.HK,恒生港股通高股息率指数,40,2023-11-06,2024-01-03,1743.47,1776.46,0.000122448909348223,0.0189220347926835,0.0671765040443204,0.0051710535664925,9.78468555000012e-05,0.281676384650792,0.00145656367344519,5,0.5
2024-01-03,2023-12-29,513360.SH,博时全球中国教育(QDII-ETF),931456.CSI,中证全球中国教育主题指数,40,2023-11-09,2024-01-03,1312.0013,1326.6451,0.000148335015812356,0.0111614218674936,0.0869013577779122,0.00253200652694774,2.8260793018511e-05,0.128437830580485,0.000325205425336795,6,0.6
2024-01-03,2023-12-29,513310.SH,华泰柏瑞中证韩交所中韩半导体ETF(QDII),931790.CSI,中证韩交所中韩半导体指数,40,2023-11-08,2024-01-03,2795.9449,2701.5347,-0.000403363880776646,-0.0337668313849818,0.0687833110593046,0.117238115213805,-0.00395875966831762,-0.490916050201018,-0.057554072453773,7,0.7
2024-01-03,2023-12-29,513090.SH,易方达中证香港证券投资主题(港股通)ETF,930709.CSI,中证香港证券投资主题指数,40,2023-11-06,2024-01-03,802.3502,732.5344,-0.00342601285550796,-0.0870141242564655,0.0687114898221865,0.778866742347706,-0.0677724074978718,-1.26636934349179,-0.986332965174457,8,0.8
2024-01-03,2023-12-29,513180.SH,华夏恒生科技ETF(QDII),HSTECH.HK,恒生科技指数,40,2023-11-06,2024-01-03,4098.58,3646.39,-0.00315402571246598,-0.110328455221077,0.117163020182196,0.736721914437731,-0.081281390747429,-0.941666193390277,-0.693746120755775,9,0.9
2024-01-03,2023-12-29,513120.SH,广发中证香港创新药(QDII-ETF),931787.CSI,中证香港创新药指数,40,2023-11-06,2024-01-03,926.9053,786.9486,-0.00478143163828604,-0.150993526523152,0.116074285724944,0.82058941936567,-0.123903690257608,-1.30083528474992,-1.06745167100331,10,1
2024-01-04,2023-12-29,513290.SH,汇添富纳斯达克生物科技ETF,NBI.NQI,纳斯达克生物技术指数,40,2023-11-07,2024-01-04,3880.45,4437.5,0.0048686685034107,0.14355293844786,0.0858610729835837,0.899272819113002,0.129093255649963,1.67192108669906,1.50351318897034,1,0.1
