日期,指数池日期,ETF代码,ETF名称,对标指数代码,对标指数,趋势窗口,窗口起始日,窗口结束日,窗口起始收盘价,窗口结束收盘价,log价格回归斜率,窗口收益率,窗口波动率,R平方,趋势质量因子,风险调整趋势得分,风险调整R平方趋势得分,因子排名,排名百分比
2026-01-05,2025-12-31,159502.SZ,嘉实标普生物科技精选行业ETF(QDII),SPSIBI.GI,标普生物科技精选行业指数,40,2025-11-06,2026-01-05,8519.28,9387.7,0.00288724413157625,0.101935844343654,0.0916585464825557,0.681571371212411,0.0694765532049989,1.11212590920863,0.757993180900174,1,0.0769230769230769
2026-01-05,2025-12-31,513400.SH,道琼斯ETF,DJI.GI,道琼斯工业平均指数,40,2025-11-06,2026-01-05,46912.3008,48977.1797,0.00105334268313788,0.0440157243364196,0.0474744700112285,0.521408824002763,0.0229501870638824,0.927145144032343,0.483421659229776,2,0.153846153846154
2026-01-05,2025-12-31,513310.SH,华泰柏瑞中证韩交所中韩半导体ETF(QDII),931790.CSI,中证韩交所中韩半导体指数,40,2025-11-10,2026-01-05,5638.7463,6238.8329,0.00162472275662855,0.106421989583039,0.134644532922498,0.19830096868176,0.0211035836233568,0.790392207341206,0.156735540354275,3,0.230769230769231
2026-01-05,2025-12-31,159561.SZ,嘉实德国DAX ETF(QDII),GDAXI.GI,德国法兰克福DAX指数,40,2025-11-04,2026-01-05,23949.11,24868.69,0.000864805144959597,0.0383972515053794,0.0499048415302503,0.35064468298665,0.0134637920816624,0.769409346427933,0.269789296365188,4,0.307692307692308
2026-01-05,2025-12-31,159509.SZ,景顺长城纳斯达克科技ETF(QDII),NDXTMC.GI,纳斯达克科技市值加权指数,40,2025-11-06,2026-01-05,2315.1918,2364.0596,0.000834346347334271,0.0211074520910104,0.084340176164691,0.187116728184885,0.00394955737558907,0.250265686542958,0.0468288964428622,5,0.384615384615385
2026-01-05,2025-12-31,513190.SH,华夏中证港股通内地金融ETF,H11146.CSI,中证港股通内地金融指数,40,2025-11-06,2026-01-05,1110.0645,1119.8372,-0.000705837176069232,0.00880372266656582,0.0671027111158554,0.246587236146069,0.00217088564014497,0.131197719438874,0.0323516830250994,6,0.461538461538462
2026-01-05,2025-12-31,159518.SZ,嘉实标普石油天然气勘探及生产精选行业ETF(QDII),SPSIOP.GI,标普石油天然气勘探及生产精选行业指数,40,2025-11-06,2026-01-05,4894.04,4920.08,-0.00116102738256356,0.00532075749278715,0.0972273908428235,0.250948296608055,0.00133523502947948,0.0547248820179554,0.0137331159244827,7,0.538461538461538
2026-01-05,2025-12-31,513880.SH,华安日经225ETF,N225.GI,东京日经225指数,40,2025-11-05,2026-01-05,50212.27,51832.8,0.000120632942351173,0.0322735857191878,0.0845818483572671,0.0082833816941531,0.000267334429151001,0.381566333037163,0.00316065957818516,8,0.615384615384615
2026-01-05,2025-12-31,513730.SH,华泰柏瑞南方东英新交所泛东南亚科技ETF(QDII),ASIATECN.GI,新交所泛东南亚科技指数(净总收益),40,2025-11-10,2026-01-05,5281.288,5270.608,4.35670751298136e-05,-0.00202223397019807,0.0480437727608282,0.00160234584521701,-3.24031820020359e-06,-0.0420914897808957,-6.74451237694125e-05,9,0.692307692307692
2026-01-05,2025-12-31,513970.SH,景顺长城恒生消费ETF(QDII),HSCGSI.HK,恒生消费指数,40,2025-11-06,2026-01-05,2644.75,2617.54,-0.000887731252583368,-0.0102883070233482,0.0669247783339767,0.35351963747202,-0.00363711856909488,-0.153729415015857,-0.0543463670651916,10,0.769230769230769
2026-01-05,2025-12-31,513090.SH,易方达中证香港证券投资主题(港股通)ETF,930709.CSI,中证香港证券投资主题指数,40,2025-11-06,2026-01-05,1515.3298,1469.1065,-0.00101011919515478,-0.0305037886801935,0.0917744322570278,0.169560012937323,-0.00517222280325097,-0.332377852197039,-0.0563579929186094,11,0.846153846153846
2026-01-05,2025-12-31,513180.SH,华夏恒生科技ETF(QDII),HSTECH.HK,恒生科技指数,40,2025-11-06,2026-01-05,5944.22,5741.63,-0.00149521002169482,-0.0340818475763011,0.0941166319687561,0.40651834617225,-0.0138548963112126,-0.362123536120749,-0.147209861013854,12,0.923076923076923
2026-01-05,2025-12-31,513120.SH,广发中证香港创新药(QDII-ETF),931787.CSI,中证香港创新药指数,40,2025-11-06,2026-01-05,1393.1766,1334.7547,-0.00252597021754303,-0.0419343104097499,0.124337826861093,0.645959335880874,-0.0270878593029045,-0.337261085128968,-0.217856946568371,13,1
2026-01-06,2025-12-31,159502.SZ,嘉实标普生物科技精选行业ETF(QDII),SPSIBI.GI,标普生物科技精选行业指数,40,2025-11-07,2026-01-06,8491.93,9538.01,0.00263247263904381,0.123185188761565,0.0924210911947843,0.642136446208913,0.0791016993369257,1.33286879833461,0.855883633425329,1,0.0769230769230769
2026-01-06,2025-12-31,513310.SH,华泰柏瑞中证韩交所中韩半导体ETF(QDII),931790.CSI,中证韩交所中韩半导体指数,40,2025-11-11,2026-01-06,5629.1418,6392.1132,0.00232593481573033,0.13553955951154,0.136290855698342,0.305502922553598,0.0414077315524029,0.994487552499749,0.303818853731848,2,0.153846153846154
2026-01-06,2025-12-31,513400.SH,道琼斯ETF,DJI.GI,道琼斯工业平均指数,40,2025-11-07,2026-01-06,46987.1016,49462.0781,0.00112483022711261,0.0526735298778249,0.048277106419323,0.546039653518818,0.0287618360041006,1.09106642432783,0.595765532305985,3,0.230769230769231
2026-01-06,2025-12-31,159561.SZ,嘉实德国DAX ETF(QDII),GDAXI.GI,德国法兰克福DAX指数,40,2025-11-05,2026-01-06,24049.74,24892.2,0.00101204486388052,0.0350299005311492,0.0497963908796777,0.423721042678984,0.0148429059779996,0.703462638804314,0.298071922799873,4,0.307692307692308
2026-01-06,2025-12-31,159509.SZ,景顺长城纳斯达克科技ETF(QDII),NDXTMC.GI,纳斯达克科技市值加权指数,40,2025-11-07,2026-01-06,2301.1849,2384.9787,0.000864320653089752,0.0364133277599727,0.0844459626396105,0.19842883146372,0.00722545407711684,0.431202707882835,0.0855630494491829,5,0.384615384615385
2026-01-06,2025-12-31,513190.SH,华夏中证港股通内地金融ETF,H11146.CSI,中证港股通内地金融指数,40,2025-11-07,2026-01-06,1108.7112,1141.1649,-0.000563202544537645,0.029271554215381,0.0696492481919194,0.143044901697346,0.00418714659526771,0.420270928621122,0.0601176136708607,6,0.461538461538462
2026-01-06,2025-12-31,513970.SH,景顺长城恒生消费ETF(QDII),HSCGSI.HK,恒生消费指数,40,2025-11-07,2026-01-06,2623.34,2648.84,-0.000946168435498981,0.00972043273079359,0.0675015023702282,0.402409247103835,0.00391159201672213,0.144003205698735,0.0579482215857665,7,0.538461538461538
2026-01-06,2025-12-31,513090.SH,易方达中证香港证券投资主题(港股通)ETF,930709.CSI,中证香港证券投资主题指数,40,2025-11-07,2026-01-06,1493.1345,1567.0526,-0.000472469131009031,0.0495053191792167,0.112717467471246,0.0322589572227578,0.00159698997370133,0.439198291887149,0.0141680789102959,8,0.615384615384615
2026-01-06,2025-12-31,513880.SH,华安日经225ETF,N225.GI,东京日经225指数,40,2025-11-06,2026-01-06,50883.68,52518.08,0.000295424476894271,0.0321203183417551,0.0845592177614916,0.0406084676293091,0.00130435690762427,0.379855906807865,0.0154253662954091,9,0.692307692307692
2026-01-06,2025-12-31,513730.SH,华泰柏瑞南方东英新交所泛东南亚科技ETF(QDII),ASIATECN.GI,新交所泛东南亚科技指数(净总收益),40,2025-11-11,2026-01-06,5238.528,5333.571,0.000290472063417051,0.0181430737795043,0.0487623757938604,0.0645958932317493,0.00117196805675661,0.372071161097706,0.0240342689968804,10,0.769230769230769
2026-01-06,2025-12-31,513180.SH,华夏恒生科技ETF(QDII),HSTECH.HK,恒生科技指数,40,2025-11-07,2026-01-06,5837.36,5825.26,-0.00115820905590436,-0.00207285485219333,0.0936381813927534,0.260027129350513,-0.000538998496776113,-0.0221368550879796,-0.00575618288137563,11,0.846153846153846
