日期,指数池日期,ETF代码,ETF名称,对标指数代码,对标指数,趋势窗口,窗口起始日,窗口结束日,窗口起始收盘价,窗口结束收盘价,log价格回归斜率,窗口收益率,窗口波动率,R平方,趋势质量因子,风险调整趋势得分,因子排名,排名百分比
2023-01-03,2022-12-30,515230.SH,国泰中证全指软件ETF,H30202.CSI,中证全指软件指数,5,2022-12-27,2023-01-03,13368.382,14235.2912,0.0148648726449719,0.0648477280197408,0.0515462652118232,0.689003428253078,0.0446803069200246,1.2580490119557,1,0.025
2023-01-03,2022-12-30,512980.SH,广发中证传媒ETF,399971.SZ,中证传媒指数,5,2022-12-27,2023-01-03,906.8803,944.5474,0.00928925260977771,0.0415348089488767,0.0332676931995428,0.612622389115958,0.0254451538897357,1.2485028252409,2,0.05
2023-01-03,2022-12-30,512660.SH,国泰中证军工ETF,399967.SZ,中证军工指数,5,2022-12-27,2023-01-03,11032.7929,11352.5432,0.00719185478249677,0.0289818093114029,0.0341419322161716,0.587349643770014,0.017022455374863,0.848862598868246,3,0.075
2023-01-03,2022-12-30,515880.SH,国泰中证全指通信设备ETF,931160.CSI,中证全指通信设备指数,5,2022-12-27,2023-01-03,4233.0916,4358.562,0.00688397743794177,0.0296403697004808,0.0327692347362586,0.497686282901067,0.0147516054200457,0.904518214692522,4,0.1
2023-01-03,2022-12-30,515790.SH,华泰柏瑞中证光伏产业ETF,931151.CSI,中证光伏产业指数,5,2022-12-27,2023-01-03,4203.1104,4301.3183,0.00463744110625396,0.0233655294897799,0.0184102703739153,0.62253156516085,0.0145457796440847,1.26915732442938,5,0.125
2023-01-03,2022-12-30,512010.SH,易方达沪深300医药ETF,000913.SH,沪深300医药卫生指数,5,2022-12-27,2023-01-03,10446.867,10621.2744,0.00496184844411303,0.0166947085666929,0.0133545625807187,0.800180307904683,0.0133587770412752,1.2501127210858,6,0.15
2023-01-03,2022-12-30,512800.SH,华宝中证银行ETF,399986.SZ,中证银行指数,5,2022-12-27,2023-01-03,5639.8268,5725.9286,0.00309880481200781,0.0152667454255866,0.0131577369252017,0.694334995201382,0.0106002356118154,1.16028656845581,7,0.175
2023-01-03,2022-12-30,588000.SH,华夏上证科创板50成份ETF,000688.SH,上证科创板50成份指数,5,2022-12-27,2023-01-03,963.1355,979.9129,0.00372830935448267,0.0174195634985941,0.0238826553330502,0.411081188287317,0.00716085486244842,0.729381354613777,8,0.2
2023-01-03,2022-12-30,515000.SH,华宝中证科技龙头ETF,931087.CSI,中证科技龙头指数,5,2022-12-27,2023-01-03,3088.2553,3131.9432,0.00356378102179097,0.0141464664530813,0.0212255229408996,0.48865769831034,0.00691277973618714,0.666483765439877,9,0.225
2023-01-03,2022-12-30,159883.SZ,医疗器械ETF永赢,H30217.CSI,中证全指医疗器械指数,5,2022-12-27,2023-01-03,13434.3696,13527.5394,0.00145784407953558,0.00693518213165722,0.00722965919672359,0.57545675255534,0.00399089738786329,0.959268195491176,10,0.25
2023-01-03,2022-12-30,510500.SH,南方中证500ETF,000905.SH,中证小盘500指数,5,2022-12-27,2023-01-03,5885.6622,5955.8969,0.00241293379047723,0.011933185699988,0.0173297244872289,0.301777970621794,0.00360117256359539,0.688596388752871,11,0.275
2023-01-03,2022-12-30,159781.SZ,易方达中证科创创业50ETF,931643.CSI,中证科创创业50指数,5,2022-12-27,2023-01-03,1347.2145,1356.9125,0.00183778940563845,0.00719855672574776,0.0148671850463297,0.365197388573523,0.00262889411774146,0.484190968452691,12,0.3
2023-01-03,2022-12-30,515050.SH,华夏中证5G通信主题ETF,931079.CSI,中证5G通信主题指数,5,2022-12-27,2023-01-03,688.0309,694.8888,0.00227730651401384,0.00996743024186841,0.0303557489615293,0.114215301601671,0.00113843305126862,0.328353955440217,13,0.325
2023-01-03,2022-12-30,516970.SH,广发中证基建工程ETF,399995.SZ,中证基建工程指数,5,2022-12-27,2023-01-03,3796.1915,3825.998,0.0016444811502871,0.00785168503749101,0.0253966061155243,0.0746821062371418,0.00058638037611048,0.309162767724758,14,0.35
2023-01-03,2022-12-30,515450.SH,南方标普中国A股大盘红利低波50ETF,SPCLLHCP.GI,标普中国A股大盘红利低波50指数,5,2022-12-27,2023-01-03,2702.16,2717.53,0.00106363312332528,0.00568804215886565,0.0154965746114206,0.0988452419599338,0.000562235903471379,0.367051577622432,15,0.375
2023-01-03,2022-12-30,510050.SH,华夏上证50ETF,000016.SH,上证50指数,5,2022-12-27,2023-01-03,2632.4526,2641.4218,0.000564333923351146,0.00340716486215165,0.00970163700855359,0.100313698182662,0.000341785307640451,0.351194840535434,16,0.4
2023-01-03,2022-12-30,516150.SH,嘉实中证稀土产业ETF,930598.CSI,中证稀土产业指数,5,2022-12-27,2023-01-03,1789.2218,1793.2934,-0.00111143515555777,0.00227562619681909,0.033825593588521,0.0248400766310152,5.65267291125319e-05,0.0672752775457972,17,0.425
