日期,指数池日期,ETF代码,ETF名称,对标指数代码,对标指数,趋势窗口,窗口起始日,窗口结束日,窗口起始收盘价,窗口结束收盘价,log价格回归斜率,窗口收益率,窗口波动率,R平方,趋势质量因子,风险调整趋势得分,因子排名,排名百分比
2022-01-04,2021-12-31,512980.SH,广发中证传媒ETF,399971.SZ,中证传媒指数,5,2021-12-28,2022-01-04,1268.3064,1385.6923,0.0243698267472969,0.0925532663085198,0.0617586098635312,0.858881488926834,0.0794922871721033,1.49862936541214,1,0.0263157894736842
2022-01-04,2021-12-31,515210.SH,国泰中证钢铁ETF,930606.CSI,中证钢铁指数,5,2021-12-28,2022-01-04,1267.1611,1298.8914,0.00620555704956054,0.025040462495258,0.00323285914622504,0.985844754435302,0.024686008599584,7.74560887519564,2,0.0526315789473684
2022-01-04,2021-12-31,512660.SH,国泰中证军工ETF,399967.SZ,中证军工指数,5,2021-12-28,2022-01-04,14203.8883,14732.8785,0.0105336747819315,0.0372426330612583,0.0365364985551037,0.641823714715813,0.0239032050971747,1.01932682479383,3,0.0789473684210526
2022-01-04,2021-12-31,159825.SZ,富国中证农业主题ETF,000949.CSI,中证农业主题指数,5,2021-12-28,2022-01-04,7387.0808,7621.4205,0.00797928691769055,0.0317229100837777,0.0334019220097746,0.522785422807517,0.0165842749608326,0.949733074476805,4,0.105263157894737
2022-01-04,2021-12-31,510880.SH,华泰柏瑞上证红利ETF,000015.SH,上证红利指数,5,2021-12-28,2022-01-04,2769.865,2837.4245,0.00608807307203353,0.0243908999175051,0.0190126982052426,0.657143946673278,0.0160283322347022,1.28287419566674,5,0.131578947368421
2022-01-04,2021-12-31,512200.SH,南方中证全指房地产ETF,931775.CSI,中证全指房地产指数,5,2021-12-28,2022-01-04,4570.2929,4674.8489,0.00608244686373432,0.0228773083668226,0.0195130466765528,0.653118365929055,0.0149415902573943,1.1724108872405,6,0.157894736842105
2022-01-04,2021-12-31,515880.SH,国泰中证全指通信设备ETF,931160.CSI,中证全指通信设备指数,5,2021-12-28,2022-01-04,5810.7005,5890.683,0.00430526907235896,0.0137646915376211,0.0152445661955344,0.746675561536958,0.0102777587832362,0.902924449345967,7,0.184210526315789
2022-01-04,2021-12-31,515050.SH,华夏中证5G通信主题ETF,931079.CSI,中证5G通信主题指数,5,2021-12-28,2022-01-04,1090.4344,1108.3988,0.00547433721074771,0.0164745352861206,0.0310037209331818,0.541305555104992,0.0089177574681503,0.531372841396232,8,0.210526315789474
2022-01-04,2021-12-31,159819.SZ,易方达中证人工智能主题ETF,930713.CSI,中证人工智能主题指数,5,2021-12-28,2022-01-04,3648.7381,3694.917,0.00416234468008595,0.0126561289778513,0.0171957828371264,0.701373465473202,0.00887667304067137,0.736001908010036,9,0.236842105263158
2022-01-04,2021-12-31,510500.SH,南方中证500ETF,000905.SH,中证小盘500指数,5,2021-12-28,2022-01-04,7286.0336,7354.4562,0.00339785428806519,0.00939092567456723,0.0129483327989487,0.696462290078222,0.00654042560126346,0.725261376918712,10,0.263157894736842
2022-01-04,2021-12-31,515450.SH,南方标普中国A股大盘红利低波50ETF,SPCLLHCP.GI,标普中国A股大盘红利低波50指数,5,2021-12-28,2022-01-04,2911.72,2937.28,0.00350627420841511,0.00877831659637618,0.0167105815251164,0.565116217980005,0.00496076907517522,0.525314848150686,11,0.289473684210526
2022-01-04,2021-12-31,512720.SH,国泰中证计算机主题ETF,930651.CSI,中证计算机主题指数,5,2021-12-28,2022-01-04,8806.6842,8864.4411,0.00282861617335036,0.00655830261291768,0.0186991905230087,0.377168465968122,0.00247358493586889,0.350726551764255,12,0.315789473684211
2022-01-04,2021-12-31,512960.SH,博时央企结构调整ETF,000860.CSI,中证央企结构调整指数,5,2021-12-28,2022-01-04,1262.542,1268.1221,0.0025317993076155,0.00441973415537866,0.0175338265745303,0.394565099792492,0.00174387284807327,0.252069001400914,13,0.342105263157895
2022-01-04,2021-12-31,515150.SH,富国中证国企一带一路ETF,000859.CSI,中证国企一带一路指数,5,2021-12-28,2022-01-04,1797.5274,1800.9175,0.00156352716853788,0.0018859795961943,0.0142521815272039,0.257803242730127,0.000486211655621746,0.132329187120893,14,0.368421052631579
2022-01-04,2021-12-31,515000.SH,华宝中证科技龙头ETF,931087.CSI,中证科技龙头指数,5,2021-12-28,2022-01-04,4713.8907,4721.286,0.00193596046492519,0.00156883145381381,0.0216895991179582,0.228267877416197,0.000358113825985846,0.0723310488719397,15,0.394736842105263
