日期,指数池日期,ETF代码,ETF名称,对标指数代码,对标指数,趋势窗口,窗口起始日,窗口结束日,窗口起始收盘价,窗口结束收盘价,log价格回归斜率,窗口收益率,窗口波动率,R平方,趋势质量因子,风险调整趋势得分,因子排名,排名百分比
2026-01-05,2025-12-31,512710.SH,富国中证军工龙头ETF,931066.CSI,中证军工龙头指数,5,2025-12-26,2026-01-05,3312.6207,3540.6481,0.0155080455469422,0.068835952151117,0.0326374510193905,0.87348065770218,0.0601268727585135,2.10910932076835,1,0.0147058823529412
2026-01-05,2025-12-31,512980.SH,广发中证传媒ETF,399971.SZ,中证传媒指数,5,2025-12-26,2026-01-05,1430.9509,1536.6591,0.0173913620255741,0.0738726954223237,0.0410809267554325,0.78001138532783,0.0576215434942675,1.7982236832706,2,0.0294117647058824
2026-01-05,2025-12-31,562500.SH,华夏中证机器人ETF,H30590.CSI,中证机器人指数,5,2025-12-26,2026-01-05,1843.1875,1944.5355,0.0134179395947603,0.0549851819199076,0.0327883067710315,0.882100768795055,0.0485024712438865,1.67697534074822,3,0.0441176470588235
2026-01-05,2025-12-31,159852.SZ,嘉实中证软件服务ETF,930601.CSI,中证软件服务指数,5,2025-12-26,2026-01-05,6191.4754,6514.5204,0.0111558065579005,0.0521757705764283,0.0313945266192736,0.751079010186428,0.0391881261202579,1.66193843943475,4,0.0588235294117647
2026-01-05,2025-12-31,516510.SH,易方达中证云计算与大数据主题ETF,930851.CSI,中证云计算与大数据主题指数,5,2025-12-26,2026-01-05,6395.2706,6689.9921,0.00998510794477134,0.0460842892246029,0.0274019613628625,0.769806574513747,0.0354759888268924,1.68178797912839,5,0.0735294117647059
2026-01-05,2025-12-31,560170.SH,南方中证国新央企科技引领ETF,932038.CSI,中证国新央企科技引领指数,5,2025-12-26,2026-01-05,1474.7454,1533.6616,0.00877666039179963,0.0399500822311429,0.0218428889797003,0.778585105767458,0.0311045389993531,1.8289742839544,6,0.0882352941176471
2026-01-05,2025-12-31,588220.SH,科创100ETF基金,000698.SH,上证科创板100指数,5,2025-12-26,2026-01-05,1448.9643,1506.7542,0.00830485571161589,0.039883591334859,0.0314604680675343,0.636086634924017,0.0253694194008751,1.26773674343444,7,0.102941176470588
2026-01-05,2025-12-31,515250.SH,富国中证智能汽车主题ETF,930721.CSI,中证智能汽车主题指数,5,2025-12-26,2026-01-05,5742.011,5935.9555,0.00757957280551585,0.0337764069069182,0.0272730477274155,0.722150060513909,0.0243916342917734,1.23845370141619,8,0.117647058823529
2026-01-05,2025-12-31,159996.SZ,国泰中证全指家用电器ETF,930697.CSI,中证全指家用电器指数,5,2025-12-26,2026-01-05,12611.6377,12952.2878,0.00694371787634798,0.0270107743421777,0.014904240702977,0.891593734616044,0.0240826371706134,1.81228785018096,9,0.132352941176471
2026-01-05,2025-12-31,159851.SZ,华宝中证金融科技主题ETF,930986.CSI,中证金融科技主题指数,5,2025-12-26,2026-01-05,3067.7467,3143.205,0.00555086918215659,0.0245973045949328,0.00684269476501008,0.957154799431203,0.0235434281461111,3.59468096117781,10,0.147058823529412
2026-01-05,2025-12-31,159819.SZ,易方达中证人工智能主题ETF,930713.CSI,中证人工智能主题指数,5,2025-12-26,2026-01-05,5257.8959,5451.4346,0.00751001496110666,0.0368091540191959,0.0358583832670964,0.631796238737342,0.0232558850604315,1.02651460176042,11,0.161764705882353
2026-01-05,2025-12-31,159667.SZ,国泰中证机床ETF,931866.CSI,中证机床指数,5,2025-12-26,2026-01-05,1771.9525,1826.2172,0.00707558928631638,0.0306242407739485,0.0276654399863027,0.758297318708025,0.0232222796663542,1.10694934868597,12,0.176470588235294
2026-01-05,2025-12-31,159732.SZ,华夏国证消费电子主题ETF,980030.SZ,国证消费电子主题指数,5,2025-12-26,2026-01-05,7242.3703,7509.9529,0.00740649354227686,0.0369468266487287,0.0349087642567706,0.606271928001834,0.0223998238258743,1.05838254190172,13,0.191176470588235
2026-01-05,2025-12-31,517520.SH,黄金股ETF永赢,931238.CSI,中证沪深港黄金产业股票指数,5,2025-12-29,2026-01-05,3247.0949,3342.2789,0.00687188913858778,0.0293135873546535,0.017562720397783,0.759112497891143,0.0222523105189412,1.66908011348594,14,0.205882352941176
2026-01-05,2025-12-31,588000.SH,华夏上证科创板50成份ETF,000688.SH,上证科创板50成份指数,5,2025-12-26,2026-01-05,1345.8267,1403.4142,0.00822241582235365,0.0427896845856899,0.0477979773881328,0.506131598482691,0.0216572114579254,0.895219566263772,15,0.220588235294118
2026-01-05,2025-12-31,512400.SH,南方中证申万有色金属ETF,000819.SH,中证申万有色金属指数,5,2025-12-26,2026-01-05,9309.8583,9597.6053,0.00871356672278805,0.0309077743965231,0.0430089527765714,0.511375569561237,0.0158054807358922,0.718635828151569,16,0.235294117647059
2026-01-05,2025-12-31,159869.SZ,华夏中证动漫游戏ETF,930901.CSI,中证动漫游戏指数,5,2025-12-26,2026-01-05,2128.2587,2205.041,0.00781621997844081,0.0360775219666671,0.0460270499763842,0.41170954546239,0.0148534601703059,0.783833028299184,17,0.25
2026-01-05,2025-12-31,510500.SH,南方中证500ETF,000905.SH,中证小盘500指数,5,2025-12-26,2026-01-05,7458.8386,7651.1981,0.00556188225240848,0.0257894707629147,0.0253425715338874,0.550933773235306,0.0142082904371542,1.01763432840388,18,0.264705882352941
2026-01-05,2025-12-31,159516.SZ,国泰中证半导体材料设备主题ETF,931743.CSI,中证半导体材料设备主题指数,5,2025-12-26,2026-01-05,5224.5471,5451.806,0.00820862712753309,0.0434982967231743,0.0643531096735794,0.296975880370057,0.0129179449639627,0.675931543072468,19,0.279411764705882
2026-01-05,2025-12-31,516110.SH,国泰中证800汽车与零部件ETF,H30015.CSI,中证800汽车与零部件指数,5,2025-12-26,2026-01-05,9946.8576,10124.9372,0.00489636348144968,0.0179031013774642,0.0209614882394904,0.708457922762972,0.0126835940128932,0.854094956088836,20,0.294117647058824
2026-01-05,2025-12-31,159870.SZ,化工ETF,000813.CSI,中证细分化工产业主题指数,5,2025-12-26,2026-01-05,3792.6528,3862.2806,0.00524848482338383,0.0183586011353321,0.0269040823656983,0.611481902825235,0.0112259523554424,0.682372321262984,21,0.308823529411765
2026-01-05,2025-12-31,588010.SH,博时上证科创板新材料ETF,000689.SH,上证科创板新材料指数,5,2025-12-26,2026-01-05,1215.3445,1246.3544,0.00492951695929666,0.0255153168504898,0.0289068096709669,0.42083681854617,0.0107377847675576,0.882674952404608,22,0.323529411764706
2026-01-05,2025-12-31,159622.SZ,创新药ETF沪港深,931409.CSI,中证沪港深创新药产业指数,5,2025-12-29,2026-01-05,2146.2637,2220.7098,0.00673519918241475,0.0346863714836161,0.0480432194204138,0.291469389661907,0.0101100155259158,0.721982662737162,23,0.338235294117647
2026-01-05,2025-12-31,512100.SH,南方中证1000ETF,000852.SH,中证1000指数,5,2025-12-26,2026-01-05,7605.5299,7753.88,0.00387839167845585,0.019505557397125,0.021388158933825,0.454396202452397,0.00886325120797087,0.911979261865188,24,0.352941176470588
2026-01-05,2025-12-31,159825.SZ,富国中证农业主题ETF,000949.CSI,中证农业主题指数,5,2025-12-26,2026-01-05,5778.1356,5859.4138,0.00294461697032523,0.0140665096194696,0.0161401923620499,0.596376013647817,0.00838892893279797,0.871520568276741,25,0.367647058823529
2026-01-05,2025-12-31,563360.SH,华泰柏瑞中证A500ETF,000510.CSI,中证A500指数,5,2025-12-26,2026-01-05,5667.8201,5763.2977,0.00337755899416248,0.01684555937123,0.023798666663865,0.359661994025078,0.00605870747392442,0.70783626701271,26,0.382352941176471
2026-01-05,2025-12-31,159758.SZ,华夏中证红利质量ETF,931468.CSI,中证红利质量指数,5,2025-12-26,2026-01-05,31751.4931,32386.3696,0.00391374350816483,0.0199951699279302,0.0313508943974017,0.289957163142334,0.00579774274885154,0.637786267736826,27,0.397058823529412
2026-01-05,2025-12-31,512040.SH,富国中证价值ETF,931052.CSI,中证国信价值指数,5,2025-12-26,2026-01-05,3453.4263,3489.2712,0.00244495560566708,0.0103795178718595,0.0128649686844342,0.48662912435065,0.00505097569316492,0.806804752227505,28,0.411764705882353
2026-01-05,2025-12-31,560280.SH,广发中证工程机械ETF,931752.CSI,中证工程机械主题指数,5,2025-12-26,2026-01-05,2517.8371,2539.4585,0.00261509541502705,0.00858729105230838,0.015289156755053,0.504632051553949,0.00433342230101725,0.561658905712398,29,0.426470588235294
