日期,指数池日期,ETF代码,ETF名称,对标指数代码,对标指数,趋势窗口,窗口起始日,窗口结束日,窗口起始收盘价,窗口结束收盘价,log价格回归斜率,窗口收益率,窗口波动率,R平方,趋势质量因子,风险调整趋势得分,因子排名,排名百分比
2022-01-04,2021-12-31,512660.SH,国泰中证军工ETF,399967.SZ,中证军工指数,10,2021-12-21,2022-01-04,14054.5333,14732.8785,0.00691173882297812,0.0482652241465749,0.0370746680541539,0.7839464033605,0.0378373488770957,1.30183833543905,1,0.0263157894736842
2022-01-04,2021-12-31,512980.SH,广发中证传媒ETF,399971.SZ,中证传媒指数,10,2021-12-21,2022-01-04,1259.1589,1385.6923,0.00620244244416639,0.100490414672842,0.0778651638604987,0.360653039439116,0.0362421734862577,1.29056961663727,2,0.0526315789473684
2022-01-04,2021-12-31,159825.SZ,富国中证农业主题ETF,000949.CSI,中证农业主题指数,10,2021-12-21,2022-01-04,7145.8109,7621.4205,0.00407115924428946,0.0665578206106741,0.0357209303462218,0.535031926628259,0.035610558993507,1.86327231585428,3,0.0789473684210526
2022-01-04,2021-12-31,159996.SZ,国泰中证全指家用电器ETF,930697.CSI,中证全指家用电器指数,10,2021-12-21,2022-01-04,11190.3649,11518.3223,0.00416756903137951,0.0293071229518171,0.0399592101641944,0.624595696051422,0.0183051028593548,0.733425981929891,4,0.105263157894737
2022-01-04,2021-12-31,159819.SZ,易方达中证人工智能主题ETF,930713.CSI,中证人工智能主题指数,10,2021-12-21,2022-01-04,3605.0906,3694.917,0.00253577359363763,0.0249165443997441,0.022797419428937,0.6523765006774,0.0162549680444781,1.09295459854185,5,0.131578947368421
2022-01-04,2021-12-31,515050.SH,华夏中证5G通信主题ETF,931079.CSI,中证5G通信主题指数,10,2021-12-21,2022-01-04,1060.8315,1108.3988,0.00184672955729196,0.0448396375861764,0.0427855194830617,0.169765363798718,0.00761221738741991,1.04800965672341,6,0.157894736842105
2022-01-04,2021-12-31,515000.SH,华宝中证科技龙头ETF,931087.CSI,中证科技龙头指数,10,2021-12-21,2022-01-04,4657.4019,4721.286,0.00126967805616528,0.0137166818264063,0.0213080906015634,0.460839172664071,0.00632118430457737,0.643731157469355,7,0.184210526315789
2022-01-04,2021-12-31,512720.SH,国泰中证计算机主题ETF,930651.CSI,中证计算机主题指数,10,2021-12-21,2022-01-04,8759.5387,8864.4411,0.000860222438690907,0.01197579046029,0.021349065461707,0.209128083235391,0.00250447410418912,0.560951507773044,8,0.210526315789474
2022-01-04,2021-12-31,515450.SH,南方标普中国A股大盘红利低波50ETF,SPCLLHCP.GI,标普中国A股大盘红利低波50指数,10,2021-12-21,2022-01-04,2905.03,2937.28,0.000896009041203694,0.0111014344085947,0.0219701348656223,0.193180047225958,0.0021445756233282,0.505296598154506,9,0.236842105263158
2022-01-04,2021-12-31,510500.SH,南方中证500ETF,000905.SH,中证小盘500指数,10,2021-12-21,2022-01-04,7275.4675,7354.4562,0.000743491329254732,0.0108568555903796,0.0163802607174191,0.192406758665195,0.00208893239344104,0.662801146921567,10,0.263157894736842
2022-01-04,2021-12-31,515650.SH,富国中证消费50ETF,931139.CSI,中证消费50指数,10,2021-12-21,2022-01-04,22451.66,22894.21,0.00109788180887806,0.0197112373873469,0.041189049708991,0.0634931771178976,0.00125152908664774,0.478555284149812,11,0.289473684210526
2022-01-04,2021-12-31,510880.SH,华泰柏瑞上证红利ETF,000015.SH,上证红利指数,10,2021-12-21,2022-01-04,2788.7296,2837.4245,0.000614923140268094,0.0174613200218479,0.0230769216229254,0.0538914208016988,0.000941015345050532,0.756657248621114,12,0.315789473684211
2022-01-04,2021-12-31,515880.SH,国泰中证全指通信设备ETF,931160.CSI,中证全指通信设备指数,10,2021-12-21,2022-01-04,5810.5815,5890.683,0.000581777085225055,0.0137854533147843,0.0236631441522534,0.0610912797298452,0.00084217098465621,0.582570651900099,13,0.342105263157895
2022-01-04,2021-12-31,159905.SZ,红利ETF工银,399324.SZ,深证红利指数,10,2021-12-21,2022-01-04,11519.1141,11651.3765,0.000298736499304405,0.011481994088417,0.0299087251630444,0.0145717137572109,0.0001673123312184,0.383901153453517,14,0.368421052631579
2022-01-04,2021-12-31,159901.SZ,易方达深证100ETF,399330.SZ,深证100指数,10,2021-12-21,2022-01-04,6813.7346,6840.0702,0.000214352408262676,0.00386507569578654,0.0270708254346148,0.0160372582436246,6.19852170644856e-05,0.142776425680924,15,0.394736842105263
2022-01-04,2021-12-31,512960.SH,博时央企结构调整ETF,000860.CSI,中证央企结构调整指数,10,2021-12-21,2022-01-04,1261.8716,1268.1221,0.000176387936365593,0.00495335658556706,0.0232889151069558,0.00973493943267389,4.82206263489317e-05,0.212691598677674,16,0.421052631578947
2022-01-04,2021-12-31,159928.SZ,汇添富中证主要消费ETF,000932.SH,中证主要消费指数,10,2021-12-21,2022-01-04,24943.482,25447.4318,0.000192526539733753,0.0202036668336842,0.045821615559027,0.00147022868697488,2.97040105609656e-05,0.440920002212887,17,0.447368421052632
2022-01-04,2021-12-31,515150.SH,富国中证国企一带一路ETF,000859.CSI,中证国企一带一路指数,10,2021-12-21,2022-01-04,1791.9292,1800.9175,6.90694886675831e-05,0.00501599058712809,0.0188987675707619,0.00240321063914961,1.20544819448605e-05,0.265413634425998,18,0.473684210526316
2022-01-04,2021-12-31,510210.SH,上证综指ETF,000001.SH,上证综合指数,10,2021-12-21,2022-01-04,3625.1251,3632.3289,2.47448423694006e-05,0.00198718659391917,0.0169132706729674,0.000418307359078773,8.31254776099069e-07,0.117492744741282,19,0.5
