日期,指数池日期,ETF代码,ETF名称,对标指数代码,对标指数,趋势窗口,窗口起始日,窗口结束日,窗口起始收盘价,窗口结束收盘价,log价格回归斜率,窗口收益率,窗口波动率,R平方,趋势质量因子,风险调整趋势得分,因子排名,排名百分比
2023-01-03,2022-12-30,515230.SH,国泰中证全指软件ETF,H30202.CSI,中证全指软件指数,10,2022-12-20,2023-01-03,12963.6894,14235.2912,0.00839554593513456,0.0980894991205206,0.0526915681191658,0.780862186879493,0.0765943807931638,1.86157866660343,1,0.025
2023-01-03,2022-12-30,512980.SH,广发中证传媒ETF,399971.SZ,中证传媒指数,10,2022-12-20,2023-01-03,879.2057,944.5474,0.00589528227986094,0.0743190131729128,0.0342821019268736,0.772747395069904,0.0574298238335342,2.16786629161307,2,0.05
2023-01-03,2022-12-30,512010.SH,易方达沪深300医药ETF,000913.SH,沪深300医药卫生指数,10,2022-12-20,2023-01-03,10058.3037,10621.2744,0.00665307603675605,0.0559707398773412,0.0194172926372151,0.958953363836318,0.0536733292817839,2.88252028349555,3,0.075
2023-01-03,2022-12-30,512800.SH,华宝中证银行ETF,399986.SZ,中证银行指数,10,2022-12-20,2023-01-03,5544.7138,5725.9286,0.00360071052631637,0.0326824443129958,0.0225765267623327,0.800664720552876,0.0261676801428497,1.44762941869004,4,0.1
2023-01-03,2022-12-30,515000.SH,华宝中证科技龙头ETF,931087.CSI,中证科技龙头指数,10,2022-12-20,2023-01-03,3034.5251,3131.9432,0.00370335928391884,0.0321032440957567,0.0259012820356453,0.79617509479738,0.0255598034112425,1.23944614214757,5,0.125
2023-01-03,2022-12-30,159883.SZ,医疗器械ETF永赢,H30217.CSI,中证全指医疗器械指数,10,2022-12-20,2023-01-03,13140.2803,13527.5394,0.00372356246976259,0.0294711445386746,0.0236944521040229,0.820608330873994,0.024184266728828,1.24379936743382,6,0.15
2023-01-03,2022-12-30,515790.SH,华泰柏瑞中证光伏产业ETF,931151.CSI,中证光伏产业指数,10,2022-12-20,2023-01-03,4134.7427,4301.3183,0.00811419856332863,0.040286811559036,0.0843559111296938,0.478891296468007,0.019293003418069,0.477581369456098,7,0.175
2023-01-03,2022-12-30,159781.SZ,易方达中证科创创业50ETF,931643.CSI,中证科创创业50指数,10,2022-12-20,2023-01-03,1323.1718,1356.9125,0.0040121075613657,0.0254998632830596,0.0356829664725647,0.623295103578259,0.0158939399262461,0.714622852409582,8,0.2
2023-01-03,2022-12-30,588000.SH,华夏上证科创板50成份ETF,000688.SH,上证科创板50成份指数,10,2022-12-20,2023-01-03,952.7673,979.9129,0.00418186346202669,0.0284913220678333,0.0484138230612294,0.485164299483608,0.0138229723124022,0.588495604484697,9,0.225
2023-01-03,2022-12-30,159915.SZ,易方达创业板ETF,399006.SZ,创业板指数,10,2022-12-20,2023-01-03,2310.7985,2356.4239,0.0030397120695843,0.0197444303343628,0.0270996606551949,0.64025173902999,0.0126414058577323,0.728585888420631,10,0.25
2023-01-03,2022-12-30,510050.SH,华夏上证50ETF,000016.SH,上证50指数,10,2022-12-20,2023-01-03,2599.4882,2641.4218,0.00156284437606671,0.0161314831127144,0.0142387563705219,0.729032815300211,0.01176038054863,1.13292781286089,11,0.275
2023-01-03,2022-12-30,512660.SH,国泰中证军工ETF,399967.SZ,中证军工指数,10,2022-12-20,2023-01-03,11038.4987,11352.5432,0.0036418674929452,0.0284499286121218,0.0519839199785909,0.384797897393589,0.0109474727109422,0.547283248816916,12,0.3
2023-01-03,2022-12-30,510300.SH,华泰柏瑞沪深300ETF,000300.SH,沪深300指数,10,2022-12-20,2023-01-03,3829.0173,3887.8992,0.00172084889774155,0.0153778098625983,0.014783132002359,0.70123610938375,0.0107834755588915,1.04022678415808,13,0.325
