日期,指数池日期,ETF代码,ETF名称,对标指数代码,对标指数,趋势窗口,窗口起始日,窗口结束日,窗口起始收盘价,窗口结束收盘价,log价格回归斜率,窗口收益率,窗口波动率,R平方,趋势质量因子,风险调整趋势得分,因子排名,排名百分比
2024-01-02,2023-12-29,515790.SH,华泰柏瑞中证光伏产业ETF,931151.CSI,中证光伏产业指数,10,2023-12-19,2024-01-02,2427.7904,2645.1452,0.0118912948570304,0.0895278274434235,0.0862693638675807,0.801450788911279,0.0717521479340446,1.03777080796428,1,0.0208333333333333
2024-01-02,2023-12-29,512400.SH,南方中证申万有色金属ETF,000819.SH,中证申万有色金属指数,10,2023-12-19,2024-01-02,4331.8117,4635.2857,0.00836827151192886,0.0700570618062646,0.0288011996572732,0.942194641849333,0.06600738825757,2.43243554573856,2,0.0416666666666667
2024-01-02,2023-12-29,510410.SH,博时上证自然资源ETF,000068.SH,上证自然资源指数,10,2023-12-19,2024-01-02,2419.1016,2570.4536,0.00662108667940332,0.062565375509652,0.0199848787354438,0.959043046476851,0.0600028883327448,3.13063573404078,3,0.0625
2024-01-02,2023-12-29,517180.SH,南方富时中国国企开放共赢ETF,GPCCH0.FS,富时中国国企开放共赢指数,10,2023-12-20,2024-01-02,1272.3,1325.37,0.0051329808152958,0.0417118604102806,0.0157758498203903,0.951227664260655,0.0396774755500377,2.64403254881192,4,0.0833333333333333
2024-01-02,2023-12-29,516150.SH,嘉实中证稀土产业ETF,930598.CSI,中证稀土产业指数,10,2023-12-19,2024-01-02,1402.1665,1468.8973,0.00629801850293202,0.0475912097457756,0.0401271910307614,0.807996777251021,0.038453544100064,1.18600900096128,5,0.104166666666667
2024-01-02,2023-12-29,515030.SH,华夏中证新能源汽车ETF,399976.SZ,中证新能源汽车指数,10,2023-12-19,2024-01-02,2722.226,2839.2892,0.00732033434549234,0.0430027484859816,0.0664977451344467,0.70969603809093,0.0305188802275219,0.646679799428351,6,0.125
2024-01-02,2023-12-29,512660.SH,国泰中证军工ETF,399967.SZ,中证军工指数,10,2023-12-19,2024-01-02,9519.4013,9891.2161,0.0055266612458335,0.0390586328154903,0.0416197913167196,0.74112754250908,0.0289474285523088,0.93846296629074,7,0.145833333333333
2024-01-02,2023-12-29,159870.SZ,化工ETF,000813.CSI,中证细分化工产业主题指数,10,2023-12-19,2024-01-02,2704.348,2782.4989,0.00459889175692372,0.0288982409068657,0.0358347297049074,0.755668071473336,0.021837477975063,0.806431111517724,8,0.166666666666667
2024-01-02,2023-12-29,159611.SZ,广发中证全指电力ETF,H30199.CSI,中证全指电力公用事业指数,10,2023-12-19,2024-01-02,2526.6502,2601.7385,0.00238917998945517,0.0297185182183113,0.018680073577238,0.682964181511642,0.0202966834707078,1.59092083312369,9,0.1875
2024-01-02,2023-12-29,159865.SZ,国泰中证畜牧养殖ETF,930707.CSI,中证畜牧养殖指数,10,2023-12-19,2024-01-02,2334.6658,2388.8481,0.00377705852704488,0.0232077327727163,0.0286221285087146,0.657047467828578,0.0152485820523555,0.810831827746501,10,0.208333333333333
2024-01-02,2023-12-29,515450.SH,南方标普中国A股大盘红利低波50ETF,SPCLLHCP.GI,标普中国A股大盘红利低波50指数,10,2023-12-19,2024-01-02,2956.59,3005.53,0.00215862969984488,0.0165528531179502,0.00888983902716169,0.857187335462723,0.0141888960584815,1.86199694588116,11,0.229166666666667
2024-01-02,2023-12-29,515900.SH,博时央企创新ETF,000861.CSI,中证央企创新驱动指数,10,2023-12-19,2024-01-02,2064.8846,2104.5568,0.0030440742269409,0.0192127928117629,0.0217583273283288,0.715125404949582,0.0137395562397244,0.883008722216819,12,0.25
2024-01-02,2023-12-29,159901.SZ,易方达深证100ETF,399330.SZ,深证100指数,10,2023-12-19,2024-01-02,4047.2831,4123.6938,0.00396093119188475,0.0188795046237313,0.0454843613054524,0.554690613920027,0.0104722840102435,0.41507683260506,13,0.270833333333333
2024-01-02,2023-12-29,515210.SH,国泰中证钢铁ETF,930606.CSI,中证钢铁指数,10,2023-12-19,2024-01-02,896.8792,915.5684,0.0022072882055268,0.020838034821189,0.0207633892708537,0.472396434951787,0.00984381336093085,1.00359505615204,14,0.291666666666667
2024-01-02,2023-12-29,510300.SH,华泰柏瑞沪深300ETF,000300.SH,沪深300指数,10,2023-12-19,2024-01-02,3334.0412,3386.3522,0.00324008795346186,0.0156899680783789,0.0336677107163863,0.603893839874372,0.00947507507035853,0.46602420374078,15,0.3125
2024-01-02,2023-12-29,510150.SH,招商上证消费80ETF,000069.SH,上证消费80指数,10,2023-12-19,2024-01-02,4730.7138,4797.3302,0.00323664490314188,0.0140816804432347,0.036887056657197,0.602152349575792,0.00847931696486923,0.381751262349288,16,0.333333333333333
2024-01-02,2023-12-29,515220.SH,国泰中证煤炭ETF,399998.SZ,中证煤炭指数,10,2023-12-19,2024-01-02,2218.18,2304.0425,0.00187900597356684,0.0387085358266688,0.0458124587226833,0.216714798863452,0.00838871255597524,0.844934694751558,17,0.354166666666667
2024-01-02,2023-12-29,159996.SZ,国泰中证全指家用电器ETF,930697.CSI,中证全指家用电器指数,10,2023-12-19,2024-01-02,9001.4383,9121.2793,0.00320621344741977,0.0133135390152039,0.0362590950404138,0.584679600070406,0.00778415466693119,0.367177917715952,18,0.375
2024-01-02,2023-12-29,512800.SH,华宝中证银行ETF,399986.SZ,中证银行指数,10,2023-12-19,2024-01-02,5177.8904,5231.8177,0.00192230864144692,0.0104149172411991,0.0173123634560245,0.672423726731228,0.00700323746492445,0.601588412099496,19,0.395833333333333
2024-01-02,2023-12-29,159905.SZ,红利ETF工银,399324.SZ,深证红利指数,10,2023-12-19,2024-01-02,7841.335,7937.7792,0.00311817106267716,0.0122994617625698,0.0348433810850047,0.562511609251983,0.00691859002899636,0.352992774511858,20,0.416666666666667
2024-01-02,2023-12-29,516970.SH,广发中证基建工程ETF,399995.SZ,中证基建工程指数,10,2023-12-19,2024-01-02,3372.8079,3429.1789,0.00215355584701479,0.0167133740406622,0.0275766240813063,0.402797457228551,0.00673210456528841,0.606070343903767,21,0.4375
2024-01-02,2023-12-29,159915.SZ,易方达创业板ETF,399006.SZ,创业板指数,10,2023-12-19,2024-01-02,1827.6723,1855.9217,0.00339781731676435,0.0154564907505574,0.0528298437550722,0.40139234699323,0.0062041170986454,0.292571199381476,22,0.458333333333333
2024-01-02,2023-12-29,512690.SH,酒ETF,399987.SZ,中证酒指数,10,2023-12-19,2024-01-02,6577.1989,6649.7472,0.00424089632576795,0.0110302730847929,0.063154995098603,0.464454856736155,0.00512306390535814,0.174654009038738,23,0.479166666666667
2024-01-02,2023-12-29,159732.SZ,华夏国证消费电子主题ETF,980030.SZ,国证消费电子主题指数,10,2023-12-19,2024-01-02,4444.3434,4508.432,0.00302559209582518,0.0144202628446757,0.0487232165640954,0.317665590527173,0.00458082131211096,0.295962866608075,24,0.5
2024-01-02,2023-12-29,510210.SH,上证综指ETF,000001.SH,上证综合指数,10,2023-12-19,2024-01-02,2932.3908,2962.2762,0.00193335713886837,0.010191479253038,0.0227841817339412,0.43322720028466,0.00441522602355285,0.447305036979052,25,0.520833333333333
2024-01-02,2023-12-29,560080.SH,汇添富中证中药ETF,930641.CSI,中证中药指数,10,2023-12-19,2024-01-02,10985.3361,11182.1116,0.0014258563895565,0.0179125607272044,0.0272807260077718,0.22220376593067,0.00398023845104663,0.656601320731032,26,0.541666666666667
2024-01-02,2023-12-29,512010.SH,易方达沪深300医药ETF,000913.SH,沪深300医药卫生指数,10,2023-12-19,2024-01-02,8930.0734,9012.0792,0.00188489100449705,0.00918310481076223,0.0298040443645867,0.38568664828225,0.00354180091528749,0.308116062988875,27,0.5625
2024-01-02,2023-12-29,515100.SH,景顺长城中证红利低波动100ETF,930955.CSI,中证红利低波动100指数,10,2023-12-19,2024-01-02,10522.0725,10623.9263,0.000924679182311857,0.00968001313429445,0.0118787123280966,0.251001354859681,0.00242969641176741,0.814904247777634,28,0.583333333333333
2024-01-02,2023-12-29,159745.SZ,国泰中证全指建筑材料ETF,931009.CSI,中证全指建筑材料指数,10,2023-12-19,2024-01-02,6169.4565,6229.2765,0.00143626335951475,0.00969615394808265,0.0319708789295901,0.191279670352873,0.00185467713087996,0.303280806556386,29,0.604166666666667
2024-01-02,2023-12-29,510230.SH,国泰上证180金融ETF,000018.SH,上证180金融股指数,10,2023-12-19,2024-01-02,4020.6572,4034.1636,0.00171611771166766,0.0033592518158474,0.0261395250585087,0.385091743247427,0.00129362013777176,0.128512350868209,30,0.625
2024-01-02,2023-12-29,510500.SH,南方中证500ETF,000905.SH,中证小盘500指数,10,2023-12-19,2024-01-02,5379.8735,5409.4554,0.00134054910016266,0.00549862371299259,0.0298845148690797,0.150447827619249,0.000827255992515423,0.183995749540569,31,0.645833333333333
2024-01-02,2023-12-29,510880.SH,华泰柏瑞上证红利ETF,000015.SH,上证红利指数,10,2023-12-19,2024-01-02,2831.5711,2838.8685,-0.000651796701221499,0.00257715584115115,0.0214541846507869,0.0911117482232586,0.000234809174131064,0.120123690697172,32,0.666666666666667
2024-01-02,2023-12-29,588000.SH,华夏上证科创板50成份ETF,000688.SH,上证科创板50成份指数,10,2023-12-19,2024-01-02,845.8585,839.8012,0.000143325418942198,-0.00716112683149728,0.0407492296654002,0.00171617189088513,-1.22897245752789e-05,-0.175736495887129,33,0.6875
2024-01-02,2023-12-29,159766.SZ,富国中证旅游主题ETF,930633.CSI,中证旅游主题指数,10,2023-12-19,2024-01-02,2897.2454,2893.7718,0.000850169948783994,-0.00119893192340548,0.0530513665511632,0.0352207585403482,-4.22272917805796e-05,-0.0225994541017,34,0.708333333333333
2024-01-02,2023-12-29,562500.SH,华夏中证机器人ETF,H30590.CSI,中证机器人指数,10,2023-12-19,2024-01-02,1377.828,1376.8621,0.00124320441105011,-0.000701030897905963,0.0539256775200322,0.0624687941476211,-4.37925548524096e-05,-0.0129999460395383,35,0.729166666666667
2024-01-02,2023-12-29,159967.SZ,华夏创成长ETF,399296.SZ,创业板动量成长指数,10,2023-12-19,2024-01-02,4082.1343,4079.4268,0.00143303445658223,-0.000663255983518241,0.0446394244476828,0.113651928922984,-7.53803218965591e-05,-0.0148580765035529,36,0.75
2024-01-02,2023-12-29,159997.SZ,天弘中证电子ETF,930652.CSI,中证电子指数,10,2023-12-19,2024-01-02,5494.3404,5452.4008,0.000511615355738662,-0.00763323655738546,0.0468504358448335,0.0130725256079361,-9.97856803678558e-05,-0.162927759790034,37,0.770833333333333
2024-01-02,2023-12-29,512170.SH,华宝中证医疗ETF,399989.SZ,中证医疗指数,10,2023-12-19,2024-01-02,7826.5074,7797.611,0.00073147074182799,-0.00369211942481529,0.0409312434398333,0.0399055386900319,-0.000147336014555185,-0.0902029626889422,38,0.791666666666667
2024-01-02,2023-12-29,515880.SH,国泰中证全指通信设备ETF,931160.CSI,中证全指通信设备指数,10,2023-12-19,2024-01-02,5185.8784,5142.6635,0.000991960766814496,-0.00833318806703987,0.0645255200810945,0.0297879653920415,-0.000248228717746357,-0.129145616440857,39,0.8125
2024-01-02,2023-12-29,515250.SH,富国中证智能汽车主题ETF,930721.CSI,中证智能汽车主题指数,10,2023-12-19,2024-01-02,4367.0439,4270.0257,-0.000532566275808761,-0.0222159891729047,0.0485802660632983,0.0162134300614265,-0.000360197386700298,-0.45730480652284,40,0.833333333333333
2024-01-02,2023-12-29,512070.SH,易方达沪深300非银ETF,H30035.CSI,沪深300非银行金融指数,10,2023-12-19,2024-01-02,7481.196,7404.1812,0.000855434431750006,-0.0102944502456559,0.0406959774601388,0.0549296838329615,-0.000565470897228031,-0.25295989648459,41,0.854166666666667
2024-01-02,2023-12-29,516910.SH,富国中证现代物流ETF,930716.CSI,中证现代物流指数,10,2023-12-19,2024-01-02,994.4711,986.7089,-0.000805201372276339,-0.00780535502741109,0.0238896012298891,0.0998281968689894,-0.00077919451830875,-0.326726049225365,42,0.875
2024-01-02,2023-12-29,516110.SH,国泰中证800汽车与零部件ETF,H30015.CSI,中证800汽车与零部件指数,10,2023-12-19,2024-01-02,7318.2656,7223.3796,0.000706255383426121,-0.0129656403834263,0.0376710724318718,0.0655020771866298,-0.000849276377169274,-0.344180283342734,43,0.895833333333333
2024-01-02,2023-12-29,512880.SH,国泰中证全指证券公司ETF,399975.SZ,中证全指证券公司指数,10,2023-12-19,2024-01-02,664.8209,644.9297,-0.00120658383853086,-0.0299196370029884,0.0419806758017001,0.0705570233246203,-0.00211104052588402,-0.712700222938686,44,0.916666666666667
2024-01-02,2023-12-29,512480.SH,国联安半导体ETF,H30184.CSI,中证全指半导体产品与设备指数,10,2023-12-19,2024-01-02,5033.4076,4912.9092,-0.00170504683736757,-0.0239397262403306,0.0470975760152687,0.126603622008379,-0.00303085605191489,-0.508300601979378,45,0.9375
