日期,指数池日期,ETF代码,ETF名称,对标指数代码,对标指数,趋势窗口,窗口起始日,窗口结束日,窗口起始收盘价,窗口结束收盘价,log价格回归斜率,窗口收益率,窗口波动率,R平方,趋势质量因子,风险调整趋势得分,因子排名,排名百分比
2021-02-01,2021-01-29,512800.SH,华宝中证银行ETF,399986.SZ,中证银行指数,15,2021-01-12,2021-02-01,6731.6992,7095.429,0.0020673663956468,0.0540323905144187,0.0513633394048685,0.274927353330403,0.0148549821182439,1.0519641273421,1,0.125
2021-02-01,2021-01-29,512010.SH,易方达沪深300医药ETF,000913.SH,沪深300医药卫生指数,15,2021-01-12,2021-02-01,17851.8013,17854.1066,0.00251482816685996,0.000129135427918925,0.0873486711648775,0.14141916418638,1.82622242831448e-05,0.00147839029714799,2,0.25
2021-02-01,2021-01-29,512400.SH,南方中证申万有色金属ETF,000819.SH,中证申万有色金属指数,15,2021-01-12,2021-02-01,5612.4535,5407.0984,0.000762947689793154,-0.0365891851041616,0.0890726875273309,0.0159645067703809,-0.000584128293318107,-0.41077895053896,3,0.375
2021-02-01,2021-01-29,159928.SZ,汇添富中证主要消费ETF,000932.SH,中证主要消费指数,15,2021-01-12,2021-02-01,29430.8556,28017.0062,-0.00107007474878783,-0.048039697493538,0.0649240227775694,0.0442069739065009,-0.00212368965357303,-0.739937167142626,4,0.5
2021-02-01,2021-01-29,159930.SZ,汇添富中证能源ETF,000928.SH,中证能源指数,15,2021-01-12,2021-02-01,1608.9852,1558.1794,-0.00288883277805817,-0.0315763003910788,0.0439881926905123,0.430754245746636,-0.0136016254584284,-0.717835820472103,5,0.625
2021-02-01,2021-01-29,512200.SH,南方中证全指房地产ETF,931775.CSI,中证全指房地产指数,15,2021-01-12,2021-02-01,4956.6549,4774.3092,-0.00386641770979846,-0.0367880563966639,0.0505478142025082,0.387477234294271,-0.014254534347641,-0.727787283724693,6,0.75
2021-02-01,2021-01-29,159939.SZ,广发中证全指信息技术ETF,000993.SH,中证全指信息技术指数,15,2021-01-12,2021-02-01,7211.4747,6845.5934,-0.0039223554746187,-0.0507359888539857,0.0576239749339848,0.483140114123831,-0.0245125914451001,-0.880466661873115,7,0.875
2021-02-01,2021-01-29,512880.SH,国泰中证全指证券公司ETF,399975.SZ,中证全指证券公司指数,15,2021-01-12,2021-02-01,965.9546,863.7392,-0.00653631035776047,-0.105818016705961,0.0555844661018429,0.780124247339219,-0.0825512006376669,-1.9037336170879,8,1
2021-02-02,2021-01-29,512010.SH,易方达沪深300医药ETF,000913.SH,沪深300医药卫生指数,15,2021-01-13,2021-02-02,17547.9931,18227.7062,0.00344884825336377,0.0387345205874283,0.0875066074520095,0.2513865181763,0.0097373362637018,0.442646809370037,1,0.125
2021-02-02,2021-01-29,512800.SH,华宝中证银行ETF,399986.SZ,中证银行指数,15,2021-01-13,2021-02-02,6727.0819,7004.0297,0.00158221898592253,0.0411690840273551,0.0539086305082399,0.192858266416684,0.00793979817547848,0.763682617035919,2,0.25
2021-02-02,2021-01-29,512400.SH,南方中证申万有色金属ETF,000819.SH,中证申万有色金属指数,15,2021-01-13,2021-02-02,5435.9306,5566.0213,0.00170375147456398,0.0239316337114386,0.0884761630813582,0.0819543001247893,0.00196130029166376,0.270486794159827,3,0.375
2021-02-02,2021-01-29,159928.SZ,汇添富中证主要消费ETF,000932.SH,中证主要消费指数,15,2021-01-13,2021-02-02,29098.409,28882.2582,0.000765590908257663,-0.00742826867269619,0.0726243766387616,0.02752182310423,-0.000204439496380638,-0.102283406983923,4,0.5
2021-02-02,2021-01-29,512200.SH,南方中证全指房地产ETF,931775.CSI,中证全指房地产指数,15,2021-01-13,2021-02-02,4965.4186,4792.3059,-0.00497042945606174,-0.0348636668819825,0.0507727217727854,0.567356347023113,-0.0197801226859923,-0.686661373758964,5,0.625
2021-02-02,2021-01-29,159930.SZ,汇添富中证能源ETF,000928.SH,中证能源指数,15,2021-01-13,2021-02-02,1624.7864,1563.3332,-0.00370968338801122,-0.0378223254453631,0.0425254089291099,0.61097961450921,-0.0231086698204498,-0.889405331960784,6,0.75
2021-02-02,2021-01-29,159939.SZ,广发中证全指信息技术ETF,000993.SH,中证全指信息技术指数,15,2021-01-13,2021-02-02,7216.8412,6906.2592,-0.00450776492352776,-0.043035725935053,0.0588422517377851,0.576959766898764,-0.0248298824038073,-0.731374559335872,7,0.875
2021-02-02,2021-01-29,512880.SH,国泰中证全指证券公司ETF,399975.SZ,中证全指证券公司指数,15,2021-01-13,2021-02-02,944.1374,865.6303,-0.00612807234105541,-0.0831521979745744,0.0540118453286944,0.769599199839858,-0.0639938650261579,-1.53951781259358,8,1
2021-02-03,2021-01-29,512010.SH,易方达沪深300医药ETF,000913.SH,沪深300医药卫生指数,15,2021-01-14,2021-02-03,17232.3949,18389.8405,0.00403941234947724,0.0671668451609126,0.0846564498665471,0.319903474884773,0.0214869071640234,0.793404935675839,1,0.125
2021-02-03,2021-01-29,512800.SH,华宝中证银行ETF,399986.SZ,中证银行指数,15,2021-01-14,2021-02-03,6721.5136,7132.3471,0.0013896994567246,0.061122170458749,0.0558183661722111,0.168243566403592,0.0102834119443082,1.09501898121085,2,0.25
