日期,指数池日期,ETF代码,ETF名称,对标指数代码,对标指数,趋势窗口,窗口起始日,窗口结束日,窗口起始收盘价,窗口结束收盘价,log价格回归斜率,窗口收益率,窗口波动率,R平方,趋势质量因子,风险调整趋势得分,因子排名,排名百分比
2024-01-02,2023-12-29,512400.SH,南方中证申万有色金属ETF,000819.SH,中证申万有色金属指数,15,2023-12-12,2024-01-02,4466.8635,4635.2857,0.0039374255734838,0.0377048011429049,0.0427196432538023,0.562842486285436,0.0212218640201705,0.882610393511394,1,0.0714285714285714
2024-01-02,2023-12-29,515220.SH,国泰中证煤炭ETF,399998.SZ,中证煤炭指数,15,2023-12-12,2024-01-02,2258.9367,2304.0425,0.00040990353128432,0.0199677131280394,0.0489903515662323,0.0317651782947393,0.000634277967650378,0.407584605736991,2,0.142857142857143
2024-01-02,2023-12-29,159996.SZ,国泰中证全指家用电器ETF,930697.CSI,中证全指家用电器指数,15,2023-12-12,2024-01-02,9115.7215,9121.2793,0.000697662386633536,0.000609693922746679,0.0376681641892088,0.0850748335589483,5.1869608999576e-05,0.0161859208132406,3,0.214285714285714
2024-01-02,2023-12-29,159611.SZ,广发中证全指电力ETF,H30199.CSI,中证全指电力公用事业指数,15,2023-12-12,2024-01-02,2577.8146,2601.7385,-2.89549927251271e-05,0.00928069070599569,0.024997820901131,0.000226101729599248,2.0983802205013e-06,0.37125998872869,4,0.285714285714286
2024-01-02,2023-12-29,512800.SH,华宝中证银行ETF,399986.SZ,中证银行指数,15,2023-12-12,2024-01-02,5272.8467,5231.8177,0.000440483504033474,-0.00778118582510667,0.0221933486667639,0.0774960303025678,-0.000603011012492378,-0.350608911793449,5,0.357142857142857
2024-01-02,2023-12-29,159928.SZ,汇添富中证主要消费ETF,000932.SH,中证主要消费指数,15,2023-12-12,2024-01-02,17507.9485,17106.3111,0.00080812260998524,-0.0229402890921229,0.0521155719545377,0.0472279852180074,-0.0010834236341396,-0.44018108660756,6,0.428571428571429
2024-01-02,2023-12-29,515210.SH,国泰中证钢铁ETF,930606.CSI,中证钢铁指数,15,2023-12-12,2024-01-02,924.7828,915.5684,-0.0010678307407311,-0.00996385313394665,0.0289131785995055,0.144453386419198,-0.00143931232698214,-0.344612858792255,7,0.5
2024-01-02,2023-12-29,159745.SZ,国泰中证全指建筑材料ETF,931009.CSI,中证全指建筑材料指数,15,2023-12-12,2024-01-02,6328.8164,6229.2765,-0.000969010283146722,-0.0157280435564539,0.0409961770660581,0.138304044013817,-0.00217525202828303,-0.383646590537232,8,0.571428571428571
2024-01-02,2023-12-29,512010.SH,易方达沪深300医药ETF,000913.SH,沪深300医药卫生指数,15,2023-12-12,2024-01-02,9225.637,9012.0792,-0.00103821889235652,-0.0231482985944494,0.0345757361996348,0.15187388536045,-0.00351562204702289,-0.66949546528221,9,0.642857142857143
2024-01-02,2023-12-29,516110.SH,国泰中证800汽车与零部件ETF,H30015.CSI,中证800汽车与零部件指数,15,2023-12-12,2024-01-02,7635.0433,7223.3796,-0.00309574826588228,-0.0539176640949763,0.0391797691715945,0.52110553844928,-0.02809679338014,-1.37616084104107,10,0.714285714285714
