日期,指数池日期,ETF代码,ETF名称,对标指数代码,对标指数,趋势窗口,窗口起始日,窗口结束日,窗口起始收盘价,窗口结束收盘价,log价格回归斜率,窗口收益率,窗口波动率,R平方,趋势质量因子,风险调整趋势得分,风险调整R平方趋势得分,因子排名,排名百分比
2022-01-04,2021-12-31,512980.SH,广发中证传媒ETF,399971.SZ,中证传媒指数,60,2021-10-12,2022-01-04,1087.3771,1385.6923,0.00347522563743686,0.274343831592554,0.134993607529001,0.790795065749079,0.216949748342088,2.03227276175737,1.60711127225398,1,0.0232558139534884
2022-01-04,2021-12-31,515050.SH,华夏中证5G通信主题ETF,931079.CSI,中证5G通信主题指数,60,2021-10-12,2022-01-04,927.6782,1108.3988,0.00295705847884124,0.194809579442526,0.104407882653019,0.87051496446631,0.169584654126108,1.86585126038751,1.62425144363565,2,0.0465116279069767
2022-01-04,2021-12-31,512660.SH,国泰中证军工ETF,399967.SZ,中证军工指数,60,2021-10-12,2022-01-04,12197.7392,14732.8785,0.00260484621752086,0.207836817826044,0.127822305280244,0.619234966759538,0.128699824977919,1.62598239306021,1.00686515311823,3,0.0697674418604651
2022-01-04,2021-12-31,515880.SH,国泰中证全指通信设备ETF,931160.CSI,中证全指通信设备指数,60,2021-10-12,2022-01-04,5161.1747,5890.683,0.00269152512646482,0.141345399526972,0.0828555569950672,0.799214194230461,0.112965249591132,1.70592540383727,1.36339979704508,4,0.0930232558139535
2022-01-04,2021-12-31,159819.SZ,易方达中证人工智能主题ETF,930713.CSI,中证人工智能主题指数,60,2021-10-12,2022-01-04,3298.3843,3694.917,0.00177025719614361,0.120220284822481,0.0830880939873456,0.777423708144537,0.0934620996208855,1.44690146389434,1.1248555013805,5,0.116279069767442
2022-01-04,2021-12-31,515750.SH,富国中证科技50策略ETF,931186.CSI,中证科技50策略指数,60,2021-10-12,2022-01-04,5754.6332,6296.7577,0.00136705585758772,0.094206612508335,0.0675377364568632,0.691789674065352,0.0651711617619419,1.39487370247455,0.964959223997197,6,0.13953488372093
2022-01-04,2021-12-31,513100.SH,国泰纳斯达克100(QDII-ETF),XNDX.GI,纳斯达克100总收益指数,60,2021-10-11,2022-01-04,17302.0133,19173.8745,0.0012141823884909,0.108187478968127,0.0911788179298624,0.482299353159285,0.0521787511262613,1.18654180241016,0.572268343798873,7,0.162790697674419
2022-01-04,2021-12-31,515000.SH,华宝中证科技龙头ETF,931087.CSI,中证科技龙头指数,60,2021-10-12,2022-01-04,4428.489,4721.286,0.00114180690265716,0.0661166822363115,0.0757797850065746,0.68374727055203,0.0452071010170339,0.87248442616425,0.596558844988961,8,0.186046511627907
2022-01-04,2021-12-31,510500.SH,南方中证500ETF,000905.SH,中证小盘500指数,60,2021-10-12,2022-01-04,6952.1903,7354.4562,0.000879018988605573,0.0578617504184256,0.0553934401143553,0.778317129191876,0.0450347914756858,1.04455961389967,0.812998639960167,9,0.209302325581395
2022-01-04,2021-12-31,512960.SH,博时央企结构调整ETF,000860.CSI,中证央企结构调整指数,60,2021-10-12,2022-01-04,1204.8699,1268.1221,0.000978787040366502,0.0524971202284994,0.0612214786583161,0.709709702372593,0.0372577155727865,0.857495136984385,0.608572618455134,10,0.232558139534884
