日期,指数池日期,ETF代码,ETF名称,对标指数代码,对标指数,趋势窗口,窗口起始日,窗口结束日,窗口起始收盘价,窗口结束收盘价,log价格回归斜率,窗口收益率,窗口波动率,R平方,趋势质量因子,风险调整趋势得分,风险调整R平方趋势得分,因子排名,排名百分比
2023-01-03,2022-12-30,513360.SH,博时全球中国教育(QDII-ETF),931456.CSI,中证全球中国教育主题指数,60,2022-10-12,2023-01-03,846.365,1186.0191,0.00576953615077243,0.401309246010882,0.204572278441769,0.873155923155672,0.350405545171538,1.96169905848272,1.71286915236309,1,0.2
2023-01-03,2022-12-30,513060.SH,博时恒生医疗保健(QDII-ETF),HSHCI.HK,恒生医疗保健指数,60,2022-10-07,2023-01-03,2830.54,3905.76,0.00606199907198202,0.379863912892946,0.245114267109496,0.839293184187921,0.318817193010004,1.54974215647454,1.30068802917777,2,0.4
2023-01-03,2022-12-30,513090.SH,易方达中证香港证券投资主题(港股通)ETF,930709.CSI,中证香港证券投资主题指数,60,2022-10-07,2023-01-03,679.1286,810.4118,0.00468855658599389,0.1933112520957,0.179485099281144,0.772280048184321,0.149290423083039,1.07703231560688,0.831770568592949,3,0.6
2023-01-03,2022-12-30,513330.SH,华夏恒生互联网科技业ETF(QDII),HSIII.HK,恒生互联网科技业指数,60,2022-10-07,2023-01-03,2298.09,2744.47,0.00638509934113894,0.194239564159802,0.322247240717872,0.677313874337313,0.131561151750667,0.602765639597389,0.408261530673116,4,0.8
2023-01-03,2022-12-30,159941.SZ,广发纳指100ETF,XNDX.GI,纳斯达克100总收益指数,60,2022-10-07,2023-01-03,13085.1721,12904.3509,0.000374838744228697,-0.0138187865331936,0.152020991483193,0.0357768872095224,-0.000494393167170534,-0.0909005157667409,-0.0032521374998741,5,1
2023-01-04,2022-12-30,513060.SH,博时恒生医疗保健(QDII-ETF),HSHCI.HK,恒生医疗保健指数,60,2022-10-10,2023-01-04,2741,4030.43,0.0060955973612026,0.470423203210507,0.243430390544294,0.841019917370732,0.395635283493376,1.93247524336905,1.62525016949922,1,0.2
2023-01-04,2022-12-30,513360.SH,博时全球中国教育(QDII-ETF),931456.CSI,中证全球中国教育主题指数,60,2022-10-13,2023-01-04,845.0278,1221.8107,0.00569098764025903,0.445882253814608,0.205822994629472,0.871518064897392,0.388594439016595,2.16633838516098,1.88800303734844,2,0.4
2023-01-04,2022-12-30,513330.SH,华夏恒生互联网科技业ETF(QDII),HSIII.HK,恒生互联网科技业指数,60,2022-10-10,2023-01-04,2215.42,2906.57,0.00684315870812321,0.311972447662294,0.324302702852143,0.734230619413098,0.229059723486907,0.961979178460718,0.706314568063716,3,0.6
2023-01-04,2022-12-30,513090.SH,易方达中证香港证券投资主题(港股通)ETF,930709.CSI,中证香港证券投资主题指数,60,2022-10-10,2023-01-04,675.4986,837.8473,0.00476832788602394,0.240339062138693,0.181836968568857,0.783412454202272,0.188284614510746,1.32172827137559,1.03545838886688,4,0.8
2023-01-04,2022-12-30,159941.SZ,广发纳指100ETF,XNDX.GI,纳斯达克100总收益指数,60,2022-10-10,2023-01-04,12951.8208,12968.181,0.000272303799317076,0.00126315830435209,0.151746771448884,0.0187343979912392,2.36645103996708e-05,0.00832411979702369,0.000155947373204195,5,1
2023-01-05,2022-12-30,513060.SH,博时恒生医疗保健(QDII-ETF),HSHCI.HK,恒生医疗保健指数,60,2022-10-11,2023-01-05,2708.67,4063.1,0.00606830871615331,0.500035072563287,0.242676012580815,0.840316828915394,0.420187886522861,2.06050473322643,1.73147680339,1,0.2
2023-01-05,2022-12-30,513360.SH,博时全球中国教育(QDII-ETF),931456.CSI,中证全球中国教育主题指数,60,2022-10-14,2023-01-05,879.8709,1223.529,0.00559166078931056,0.390577867730368,0.202842295004866,0.87005236187475,0.339823196314811,1.92552479117336,1.67530739240876,2,0.4
2023-01-05,2022-12-30,513330.SH,华夏恒生互联网科技业ETF(QDII),HSIII.HK,恒生互联网科技业指数,60,2022-10-11,2023-01-05,2121.71,2953.86,0.00725252675110312,0.392207229074661,0.320795307007799,0.776888460648645,0.304701270451084,1.22260899865697,0.949830822941797,3,0.6
2023-01-05,2022-12-30,513090.SH,易方达中证香港证券投资主题(港股通)ETF,930709.CSI,中证香港证券投资主题指数,60,2022-10-11,2023-01-05,671.322,855.3732,0.00486128181018697,0.2741623244881,0.182322504555781,0.794235660679767,0.217749494923306,1.50372179866704,1.19430947624289,4,0.8
2023-01-05,2022-12-30,159941.SZ,广发纳指100ETF,XNDX.GI,纳斯达克100总收益指数,60,2022-10-11,2023-01-05,12791.0716,12762.3404,0.000126676783207864,-0.00224619178896635,0.152078767158403,0.00398241523007481,-8.94526839004855e-06,-0.0147699237108277,-5.88199691330433e-05,5,1
2023-01-06,2022-12-30,513060.SH,博时恒生医疗保健(QDII-ETF),HSHCI.HK,恒生医疗保健指数,60,2022-10-12,2023-01-06,2711.99,4023.19,0.00598285358077227,0.483482608711684,0.243211993292784,0.838375958567945,0.405340195529589,1.98790611501488,1.66661269471868,1,0.2
2023-01-06,2022-12-30,513330.SH,华夏恒生互联网科技业ETF(QDII),HSIII.HK,恒生互联网科技业指数,60,2022-10-12,2023-01-06,2103.61,2937.41,0.00756350002711548,0.396366246595139,0.320668063090323,0.804853699026653,0.319016839741408,1.23606399332475,0.994850677261083,2,0.4
2023-01-06,2022-12-30,513360.SH,博时全球中国教育(QDII-ETF),931456.CSI,中证全球中国教育主题指数,60,2022-10-17,2023-01-06,909.6098,1235.8581,0.00555668636110549,0.358668409245371,0.200906971345854,0.868777857806073,0.311603172246905,1.78524621043606,1.55098237835905,3,0.6
2023-01-06,2022-12-30,513090.SH,易方达中证香港证券投资主题(港股通)ETF,930709.CSI,中证香港证券投资主题指数,60,2022-10-12,2023-01-06,675.1792,851.0595,0.00492231575330393,0.260494251007732,0.182559965234439,0.801306431092413,0.208735718595097,1.42689691397132,1.14338167367114,4,0.8
2023-01-06,2022-12-30,159941.SZ,广发纳指100ETF,XNDX.GI,纳斯达克100总收益指数,60,2022-10-12,2023-01-06,12784.2768,13117.7642,5.73160780330641e-06,0.0260857462034927,0.154576703613341,8.36381616198256e-06,2.18176385694147e-07,0.168756000055117,1.41144416069252e-06,5,1
2023-01-09,2022-12-30,513060.SH,博时恒生医疗保健(QDII-ETF),HSHCI.HK,恒生医疗保健指数,60,2022-10-13,2023-01-09,2705.77,4143.63,0.00592584566348711,0.531405108342542,0.244067062305939,0.838290575854466,0.445471894284474,2.17729136951886,1.82520283595692,1,0.2
2023-01-09,2022-12-30,513330.SH,华夏恒生互联网科技业ETF(QDII),HSIII.HK,恒生互联网科技业指数,60,2022-10-13,2023-01-09,2032.21,3017.66,0.0078860606232143,0.484915436888904,0.318650225268474,0.829680023527155,0.402324651086666,1.52177967701214,1.26259019822658,2,0.4
2023-01-09,2022-12-30,513360.SH,博时全球中国教育(QDII-ETF),931456.CSI,中证全球中国教育主题指数,60,2022-10-18,2023-01-09,917.3696,1286.3932,0.00562487145292659,0.402262730310662,0.203978509230368,0.870926559398615,0.350341295683758,1.97208388191698,1.71754023012342,3,0.6
2023-01-09,2022-12-30,513090.SH,易方达中证香港证券投资主题(港股通)ETF,930709.CSI,中证香港证券投资主题指数,60,2022-10-13,2023-01-09,664.7336,874.7323,0.00502485379025245,0.315914074450276,0.182945044343983,0.81129210558841,0.256298594645778,1.72682499043963,1.40095948247645,4,0.8
2023-01-09,2022-12-30,159941.SZ,广发纳指100ETF,XNDX.GI,纳斯达克100总收益指数,60,2022-10-13,2023-01-09,13078.192,13198.9288,-0.000107403672588919,0.0092319182957401,0.15300982621134,0.00302975700752628,2.79704691494286e-05,0.0603354603055936,0.000182801783663196,5,1
2023-01-10,2022-12-30,513330.SH,华夏恒生互联网科技业ETF(QDII),HSIII.HK,恒生互联网科技业指数,60,2022-10-14,2023-01-10,2061.48,2984.14,0.00811173088436349,0.447571647554184,0.319113694506172,0.845254993918587,0.378312170231544,1.40254603691265,1.18550904190114,1,0.2
2023-01-10,2022-12-30,513060.SH,博时恒生医疗保健(QDII-ETF),HSHCI.HK,恒生医疗保健指数,60,2022-10-14,2023-01-10,2873.85,4120.8,0.00583233279325312,0.433895297249335,0.238034515408811,0.838282173773156,0.363726692968122,1.82282513317089,1.52804181504283,2,0.4
2023-01-10,2022-12-30,513360.SH,博时全球中国教育(QDII-ETF),931456.CSI,中证全球中国教育主题指数,60,2022-10-19,2023-01-10,928.7917,1288.6203,0.00569103019057016,0.387415822083681,0.203920404451047,0.873515117505888,0.338413577351067,1.89983843513161,1.65953759390619,3,0.6
2023-01-10,2022-12-30,513090.SH,易方达中证香港证券投资主题(港股通)ETF,930709.CSI,中证香港证券投资主题指数,60,2022-10-14,2023-01-10,673.2389,872.9586,0.00508324806210328,0.296655020973981,0.182898202354438,0.816344815175702,0.242172788267949,1.62196794257766,1.32408512030448,4,0.8
2023-01-10,2022-12-30,159941.SZ,广发纳指100ETF,XNDX.GI,纳斯达克100总收益指数,60,2022-10-14,2023-01-10,12673.3826,13314.5807,-0.000169485490945196,0.0505940773854645,0.149867139266796,0.00761875042024374,0.000385463648342352,0.337592868143003,0.0025720358060358,5,1
2023-01-11,2022-12-30,513330.SH,华夏恒生互联网科技业ETF(QDII),HSIII.HK,恒生互联网科技业指数,60,2022-10-17,2023-01-11,2050.26,2987.94,0.00834237546090767,0.457346873079512,0.318915214912828,0.862393587810449,0.39441301074893,1.43407041023277,1.23673312625344,1,0.2
2023-01-11,2022-12-30,513060.SH,博时恒生医疗保健(QDII-ETF),HSHCI.HK,恒生医疗保健指数,60,2022-10-17,2023-01-11,2916.75,4173.68,0.0058384922434015,0.430935116139539,0.237969108150373,0.838470664248189,0.361326453077389,1.8108867974041,1.51837545589769,2,0.4
2023-01-11,2022-12-30,513360.SH,博时全球中国教育(QDII-ETF),931456.CSI,中证全球中国教育主题指数,60,2022-10-20,2023-01-11,912.94,1268.2952,0.00573321485570286,0.389242666549828,0.203776092001115,0.876160907026636,0.341039207777764,1.91014884389724,1.67359774362489,3,0.6
2023-01-11,2022-12-30,513090.SH,易方达中证香港证券投资主题(港股通)ETF,930709.CSI,中证香港证券投资主题指数,60,2022-10-17,2023-01-11,678.0508,864.3114,0.00513172840756877,0.274700066720665,0.183459242840683,0.821511986532998,0.22566939751244,1.49733566141018,1.23007919371177,4,0.8
2023-01-11,2022-12-30,159941.SZ,广发纳指100ETF,XNDX.GI,纳斯达克100总收益指数,60,2022-10-17,2023-01-11,13112.5081,13548.3509,-0.000257321645221776,0.0332387058735164,0.146911330649929,0.0185221429729621,0.000615652062425505,0.226250117853196,0.00419063703052642,5,1
2023-01-12,2022-12-30,513330.SH,华夏恒生互联网科技业ETF(QDII),HSIII.HK,恒生互联网科技业指数,60,2022-10-18,2023-01-12,2135.98,2940.63,0.00851697971437816,0.376712328767123,0.317766560003071,0.876083163423744,0.330031328687027,1.18550022621475,1.03859678842178,1,0.2
2023-01-12,2022-12-30,513060.SH,博时恒生医疗保健(QDII-ETF),HSHCI.HK,恒生医疗保健指数,60,2022-10-18,2023-01-12,3069.75,4130.79,0.00583209628798117,0.345643782066944,0.23389503016678,0.838164211819316,0.289706248166387,1.47777309257268,1.23861651938398,2,0.4
2023-01-12,2022-12-30,513360.SH,博时全球中国教育(QDII-ETF),931456.CSI,中证全球中国教育主题指数,60,2022-10-21,2023-01-12,938.559,1247.0025,0.00570115417230711,0.32863517370778,0.20375785083151,0.874154161604399,0.28727780474624,1.61287122123963,1.40989809017859,3,0.6
