月末交易日,收益日期,对标指数代码,对标指数,收盘价,日收益率
2023-12-29,2023-10-09,000001.SH,上证综合指数,3096.9224,-0.00435717975320371
2023-12-29,2023-10-10,000001.SH,上证综合指数,3075.2361,-0.00700253257879491
2023-12-29,2023-10-11,000001.SH,上证综合指数,3078.9556,0.00120950062988645
2023-12-29,2023-10-12,000001.SH,上证综合指数,3107.9007,0.00940094751609943
2023-12-29,2023-10-13,000001.SH,上证综合指数,3088.0991,-0.00637137473536409
2023-12-29,2023-10-16,000001.SH,上证综合指数,3073.813,-0.00462617925700626
2023-12-29,2023-10-17,000001.SH,上证综合指数,3083.4964,0.00315028923360017
2023-12-29,2023-10-18,000001.SH,上证综合指数,3058.7098,-0.00803847217074749
2023-12-29,2023-10-19,000001.SH,上证综合指数,3005.3934,-0.0174310096368083
2023-12-29,2023-10-20,000001.SH,上证综合指数,2983.0585,-0.00743160612517479
2023-12-29,2023-10-23,000001.SH,上证综合指数,2939.2913,-0.0146719214524289
2023-12-29,2023-10-24,000001.SH,上证综合指数,2962.2437,0.0078088211263716
2023-12-29,2023-10-25,000001.SH,上证综合指数,2974.1135,0.00400703021159265
2023-12-29,2023-10-26,000001.SH,上证综合指数,2988.2992,0.0047697238185429
2023-12-29,2023-10-27,000001.SH,上证综合指数,3017.7842,0.00986681654902566
2023-12-29,2023-10-30,000001.SH,上证综合指数,3021.5534,0.00124899586922078
2023-12-29,2023-10-31,000001.SH,上证综合指数,3018.7706,-0.000920983226707195
2023-12-29,2023-11-01,000001.SH,上证综合指数,3023.0765,0.0014263753595587
2023-12-29,2023-11-02,000001.SH,上证综合指数,3009.4058,-0.00452211513668277
2023-12-29,2023-11-03,000001.SH,上证综合指数,3030.7977,0.00710834677064831
2023-12-29,2023-11-06,000001.SH,上证综合指数,3058.4105,0.00911073675422136
2023-12-29,2023-11-07,000001.SH,上证综合指数,3057.2697,-0.00037300421248232
2023-12-29,2023-11-08,000001.SH,上证综合指数,3052.3726,-0.00160178868092653
2023-12-29,2023-11-09,000001.SH,上证综合指数,3053.2792,0.000297014853297917
2023-12-29,2023-11-10,000001.SH,上证综合指数,3038.9699,-0.00468653505385286
2023-12-29,2023-11-13,000001.SH,上证综合指数,3046.5329,0.00248867223067917
2023-12-29,2023-11-14,000001.SH,上证综合指数,3056.0703,0.00313057508750347
2023-12-29,2023-11-15,000001.SH,上证综合指数,3072.8348,0.00548563951555714
2023-12-29,2023-11-16,000001.SH,上证综合指数,3050.9257,-0.00712993096797798
2023-12-29,2023-11-17,000001.SH,上证综合指数,3054.3655,0.00112746108500783
2023-12-29,2023-11-20,000001.SH,上证综合指数,3068.3191,0.00456841199915337
2023-12-29,2023-11-21,000001.SH,上证综合指数,3067.9328,-0.000125899551972952
2023-12-29,2023-11-22,000001.SH,上证综合指数,3043.611,-0.00792774861300749
2023-12-29,2023-11-23,000001.SH,上证综合指数,3061.8562,0.00599458997881142
2023-12-29,2023-11-24,000001.SH,上证综合指数,3040.9717,-0.00682086245591806
2023-12-29,2023-11-27,000001.SH,上证综合指数,3031.7002,-0.00304886099400392
2023-12-29,2023-11-28,000001.SH,上证综合指数,3038.5545,0.00226087658667562
2023-12-29,2023-11-29,000001.SH,上证综合指数,3021.6874,-0.00555102763501536
2023-12-29,2023-11-30,000001.SH,上证综合指数,3029.6727,0.00264266250704837
2023-12-29,2023-12-01,000001.SH,上证综合指数,3031.6358,0.00064795778105009
2023-12-29,2023-12-04,000001.SH,上证综合指数,3022.9138,-0.00287699465747182
2023-12-29,2023-12-05,000001.SH,上证综合指数,2972.2959,-0.0167447381397378
2023-12-29,2023-12-06,000001.SH,上证综合指数,2968.9334,-0.00113128036814913
2023-12-29,2023-12-07,000001.SH,上证综合指数,2966.2061,-0.000918612724690959
2023-12-29,2023-12-08,000001.SH,上证综合指数,2969.5594,0.00113050134985571
2023-12-29,2023-12-11,000001.SH,上证综合指数,2991.4385,0.0073677933500842
2023-12-29,2023-12-12,000001.SH,上证综合指数,3003.4378,0.00401121400289517
2023-12-29,2023-12-13,000001.SH,上证综合指数,2968.7606,-0.0115458359084381
2023-12-29,2023-12-14,000001.SH,上证综合指数,2958.9856,-0.00329261982256168
2023-12-29,2023-12-15,000001.SH,上证综合指数,2942.5568,-0.00555217301496846
2023-12-29,2023-12-18,000001.SH,上证综合指数,2930.8036,-0.00399421346768891
2023-12-29,2023-12-19,000001.SH,上证综合指数,2932.3908,0.00054155795359323
2023-12-29,2023-12-20,000001.SH,上证综合指数,2902.1096,-0.0103264544412022
2023-12-29,2023-12-21,000001.SH,上证综合指数,2918.7149,0.00572180320136773
2023-12-29,2023-12-22,000001.SH,上证综合指数,2914.7752,-0.00134980638225402
2023-12-29,2023-12-25,000001.SH,上证综合指数,2918.8126,0.0013851497021109
2023-12-29,2023-12-26,000001.SH,上证综合指数,2898.8787,-0.006829455238065
2023-12-29,2023-12-27,000001.SH,上证综合指数,2914.6138,0.00542799531418825
2023-12-29,2023-12-28,000001.SH,上证综合指数,2954.7035,0.0137547211229152
2023-12-29,2023-12-29,000001.SH,上证综合指数,2974.9348,0.00684715065318731
2023-12-29,2023-10-09,000010.SH,上证180指数,7966.1476,-0.0032123969751322
2023-12-29,2023-10-10,000010.SH,上证180指数,7903.8918,-0.00781504475262296
2023-12-29,2023-10-11,000010.SH,上证180指数,7919.2067,0.00193764039128164
2023-12-29,2023-10-12,000010.SH,上证180指数,8002.7651,0.0105513598982079
2023-12-29,2023-10-13,000010.SH,上证180指数,7928.658,-0.00926018683217367
2023-12-29,2023-10-16,000010.SH,上证180指数,7867.524,-0.00771051040415671
2023-12-29,2023-10-17,000010.SH,上证180指数,7902.5585,0.00445305282831043
2023-12-29,2023-10-18,000010.SH,上证180指数,7851.3998,-0.0064736882365376
2023-12-29,2023-10-19,000010.SH,上证180指数,7678.8263,-0.0219799659163963
2023-12-29,2023-10-20,000010.SH,上证180指数,7640.8573,-0.00494463587488625
2023-12-29,2023-10-23,000010.SH,上证180指数,7550.9188,-0.0117707341557078
2023-12-29,2023-10-24,000010.SH,上证180指数,7580.1769,0.00387477349114129
2023-12-29,2023-10-25,000010.SH,上证180指数,7614.7988,0.00456742638816232
2023-12-29,2023-10-26,000010.SH,上证180指数,7637.4078,0.00296908698362452
2023-12-29,2023-10-27,000010.SH,上证180指数,7710.8822,0.00962033217605596
2023-12-29,2023-10-30,000010.SH,上证180指数,7709.8394,-0.000135237444037206
2023-12-29,2023-10-31,000010.SH,上证180指数,7703.8864,-0.00077213022102629
2023-12-29,2023-11-01,000010.SH,上证180指数,7718.1164,0.0018471196563854
2023-12-29,2023-11-02,000010.SH,上证180指数,7694.0126,-0.00312301586951969
2023-12-29,2023-11-03,000010.SH,上证180指数,7748.6937,0.00710696782586506
2023-12-29,2023-11-06,000010.SH,上证180指数,7810.9058,0.00802872102171248
2023-12-29,2023-11-07,000010.SH,上证180指数,7785.1922,-0.00329201256018219
2023-12-29,2023-11-08,000010.SH,上证180指数,7762.8093,-0.00287506068250964
2023-12-29,2023-11-09,000010.SH,上证180指数,7768.8637,0.000779923835047658
2023-12-29,2023-11-10,000010.SH,上证180指数,7706.5635,-0.00801921650395276
2023-12-29,2023-11-13,000010.SH,上证180指数,7700.0476,-0.000845500072762739
2023-12-29,2023-11-14,000010.SH,上证180指数,7709.4354,0.00121918726840087
2023-12-29,2023-11-15,000010.SH,上证180指数,7759.9579,0.00655333333488994
2023-12-29,2023-11-16,000010.SH,上证180指数,7694.0419,-0.00849437598108616
2023-12-29,2023-11-17,000010.SH,上证180指数,7679.1907,-0.00193022083750283
2023-12-29,2023-11-20,000010.SH,上证180指数,7697.046,0.00232515387331111
2023-12-29,2023-11-21,000010.SH,上证180指数,7718.6132,0.00280201001786917
2023-12-29,2023-11-22,000010.SH,上证180指数,7653.6502,-0.00841640827396295
2023-12-29,2023-11-23,000010.SH,上证180指数,7683.2017,0.00386109885189145
2023-12-29,2023-11-24,000010.SH,上证180指数,7636.0686,-0.00613456496918463
2023-12-29,2023-11-27,000010.SH,上证180指数,7579.4939,-0.00740887791395684
2023-12-29,2023-11-28,000010.SH,上证180指数,7580.3009,0.000106471488815263
2023-12-29,2023-11-29,000010.SH,上证180指数,7528.5207,-0.00683088978697399
2023-12-29,2023-11-30,000010.SH,上证180指数,7556.4142,0.00370504394043847
2023-12-29,2023-12-01,000010.SH,上证180指数,7532.9763,-0.00310172250748242
2023-12-29,2023-12-04,000010.SH,上证180指数,7488.4504,-0.00591079783431692
2023-12-29,2023-12-05,000010.SH,上证180指数,7349.3701,-0.0185726408764088
2023-12-29,2023-12-06,000010.SH,上证180指数,7339.8175,-0.00129978486183457
2023-12-29,2023-12-07,000010.SH,上证180指数,7315.3658,-0.00333137710849085
2023-12-29,2023-12-08,000010.SH,上证180指数,7334.6984,0.00264273865840048
2023-12-29,2023-12-11,000010.SH,上证180指数,7376.2799,0.00566914925908879
2023-12-29,2023-12-12,000010.SH,上证180指数,7402.9909,0.00362120206420036
2023-12-29,2023-12-13,000010.SH,上证180指数,7279.8417,-0.0166350602970483
2023-12-29,2023-12-14,000010.SH,上证180指数,7247.1539,-0.00449018005432722
2023-12-29,2023-12-15,000010.SH,上证180指数,7218.417,-0.00396526697190736
2023-12-29,2023-12-18,000010.SH,上证180指数,7212.8038,-0.000777622018788948
2023-12-29,2023-12-19,000010.SH,上证180指数,7225.9638,0.00182453320025155
2023-12-29,2023-12-20,000010.SH,上证180指数,7155.8868,-0.00969794506858723
2023-12-29,2023-12-21,000010.SH,上证180指数,7220.5032,0.00902982422807463
2023-12-29,2023-12-22,000010.SH,上证180指数,7245.6368,0.00348086543331227
2023-12-29,2023-12-25,000010.SH,上证180指数,7258.2507,0.00174089598308313
2023-12-29,2023-12-26,000010.SH,上证180指数,7221.5223,-0.00506022752837676
2023-12-29,2023-12-27,000010.SH,上证180指数,7245.902,0.00337597794304401
2023-12-29,2023-12-28,000010.SH,上证180指数,7392.7525,0.0202666969550511
2023-12-29,2023-12-29,000010.SH,上证180指数,7420.1273,0.00370292391095206
2023-12-29,2023-10-09,000015.SH,上证红利指数,2909.477,-0.00218622229655929
2023-12-29,2023-10-10,000015.SH,上证红利指数,2881.8603,-0.00949198086116509
2023-12-29,2023-10-11,000015.SH,上证红利指数,2872.8484,-0.00312711202552041
2023-12-29,2023-10-12,000015.SH,上证红利指数,2895.1365,0.00775818870219536
2023-12-29,2023-10-13,000015.SH,上证红利指数,2896.7413,0.00055430892463959
2023-12-29,2023-10-16,000015.SH,上证红利指数,2906.6051,0.00340513666166875
2023-12-29,2023-10-17,000015.SH,上证红利指数,2907.5542,0.000326532145698
2023-12-29,2023-10-18,000015.SH,上证红利指数,2886.009,-0.00741007682677075
2023-12-29,2023-10-19,000015.SH,上证红利指数,2839.4173,-0.0161439898489575
2023-12-29,2023-10-20,000015.SH,上证红利指数,2820.0565,-0.00681858210837838
2023-12-29,2023-10-23,000015.SH,上证红利指数,2788.6364,-0.0111416562044059
2023-12-29,2023-10-24,000015.SH,上证红利指数,2809.0566,0.00732264701127772
2023-12-29,2023-10-25,000015.SH,上证红利指数,2828.5735,0.00694784861223519
2023-12-29,2023-10-26,000015.SH,上证红利指数,2844.035,0.00546618286567413
2023-12-29,2023-10-27,000015.SH,上证红利指数,2852.9771,0.00314415961828884
2023-12-29,2023-10-30,000015.SH,上证红利指数,2812.5163,-0.0141819575067743
2023-12-29,2023-10-31,000015.SH,上证红利指数,2822.9034,0.00369316970714095
2023-12-29,2023-11-01,000015.SH,上证红利指数,2819.4199,-0.00123401317948046
2023-12-29,2023-11-02,000015.SH,上证红利指数,2826.7227,0.00259017821361041
2023-12-29,2023-11-03,000015.SH,上证红利指数,2809.7314,-0.0060109539573866
2023-12-29,2023-11-06,000015.SH,上证红利指数,2795.6926,-0.00499649183548301
2023-12-29,2023-11-07,000015.SH,上证红利指数,2797.8544,0.000773260980123647
2023-12-29,2023-11-08,000015.SH,上证红利指数,2798.0037,5.33623193543775e-05
2023-12-29,2023-11-09,000015.SH,上证红利指数,2820.6321,0.00808733741131218
2023-12-29,2023-11-10,000015.SH,上证红利指数,2814.0902,-0.00231930282577431
2023-12-29,2023-11-13,000015.SH,上证红利指数,2819.4956,0.00192083395194653
2023-12-29,2023-11-14,000015.SH,上证红利指数,2809.3648,-0.00359312495469055
2023-12-29,2023-11-15,000015.SH,上证红利指数,2821.5882,0.00435094794381996
2023-12-29,2023-11-16,000015.SH,上证红利指数,2822.2322,0.000228240251359146
2023-12-29,2023-11-17,000015.SH,上证红利指数,2812.7021,-0.0033767951481809
2023-12-29,2023-11-20,000015.SH,上证红利指数,2817.3842,0.00166462705026604
2023-12-29,2023-11-21,000015.SH,上证红利指数,2829.9425,0.00445743253618014
2023-12-29,2023-11-22,000015.SH,上证红利指数,2823.6756,-0.00221449729102274
2023-12-29,2023-11-23,000015.SH,上证红利指数,2846.4106,0.00805156229702875
2023-12-29,2023-11-24,000015.SH,上证红利指数,2848.2054,0.000630548523111729
2023-12-29,2023-11-27,000015.SH,上证红利指数,2839.8739,-0.00292517527001379
2023-12-29,2023-11-28,000015.SH,上证红利指数,2837.6988,-0.000765914289363345
2023-12-29,2023-11-29,000015.SH,上证红利指数,2822.5532,-0.00533728244872234
2023-12-29,2023-11-30,000015.SH,上证红利指数,2833.0034,0.00370239257137839
2023-12-29,2023-12-01,000015.SH,上证红利指数,2844.396,0.0040213859256224
2023-12-29,2023-12-04,000015.SH,上证红利指数,2848.0688,0.00129124074144382
2023-12-29,2023-12-05,000015.SH,上证红利指数,2811.7195,-0.0127627885955564
2023-12-29,2023-12-06,000015.SH,上证红利指数,2810.471,-0.000444034335573051
2023-12-29,2023-12-07,000015.SH,上证红利指数,2813.9563,0.00124011242243727
2023-12-29,2023-12-08,000015.SH,上证红利指数,2819.9759,0.00213919455678835
2023-12-29,2023-12-11,000015.SH,上证红利指数,2863.7877,0.0155362320649619
2023-12-29,2023-12-12,000015.SH,上证红利指数,2877.2882,0.00471421118262372
2023-12-29,2023-12-13,000015.SH,上证红利指数,2854.7009,-0.00785020423049732
2023-12-29,2023-12-14,000015.SH,上证红利指数,2857.9576,0.00114082004177751
2023-12-29,2023-12-15,000015.SH,上证红利指数,2838.0761,-0.00695654127269063
2023-12-29,2023-12-18,000015.SH,上证红利指数,2836.8651,-0.000426697508217
