月末交易日,收益日期,对标指数代码,对标指数,收盘价,日收益率
2025-10-31,2025-07-23,930604.CSI,中证海外中国互联网30指数,10484.5067,0.0270855043801159
2025-10-31,2025-07-24,930604.CSI,中证海外中国互联网30指数,10428.6629,-0.00532631640170544
2025-10-31,2025-07-25,930604.CSI,中证海外中国互联网30指数,10282.7069,-0.0139956580627417
2025-10-31,2025-07-29,930604.CSI,中证海外中国互联网30指数,10221.6724,-0.00593564521419931
2025-10-31,2025-07-30,930604.CSI,中证海外中国互联网30指数,10088.4691,-0.013031458531189
2025-10-31,2025-07-31,930604.CSI,中证海外中国互联网30指数,9998.5267,-0.00891536655447556
2025-10-31,2025-08-01,930604.CSI,中证海外中国互联网30指数,9905.4247,-0.00931157187388421
2025-10-31,2025-08-04,930604.CSI,中证海外中国互联网30指数,9999.2898,0.0094761307912421
2025-10-31,2025-08-05,930604.CSI,中证海外中国互联网30指数,10065.1435,0.00658583772619536
2025-10-31,2025-08-06,930604.CSI,中证海外中国互联网30指数,10091.5703,0.00262557607847302
2025-10-31,2025-08-07,930604.CSI,中证海外中国互联网30指数,10112.0378,0.00202817791399634
2025-10-31,2025-08-08,930604.CSI,中证海外中国互联网30指数,9999.8843,-0.0110910878913052
2025-10-31,2025-08-12,930604.CSI,中证海外中国互联网30指数,9989.3914,-0.00104930214042565
2025-10-31,2025-08-13,930604.CSI,中证海外中国互联网30指数,10366.4375,0.0377446517912994
2025-10-31,2025-08-14,930604.CSI,中证海外中国互联网30指数,10312.8381,-0.00517047442769025
2025-10-31,2025-08-15,930604.CSI,中证海外中国互联网30指数,10259.1807,-0.0052029712364049
2025-10-31,2025-08-18,930604.CSI,中证海外中国互联网30指数,10316.9732,0.00563324710714963
2025-10-31,2025-08-19,930604.CSI,中证海外中国互联网30指数,10318.1063,0.000109828723796612
2025-10-31,2025-08-20,930604.CSI,中证海外中国互联网30指数,10257.8183,-0.00584293263193059
2025-10-31,2025-08-21,930604.CSI,中证海外中国互联网30指数,10240.6062,-0.00167794939397592
2025-10-31,2025-08-22,930604.CSI,中证海外中国互联网30指数,10381.8533,0.0137928455836922
2025-10-31,2025-08-25,930604.CSI,中证海外中国互联网30指数,10691.4785,0.0298236924615376
2025-10-31,2025-08-26,930604.CSI,中证海外中国互联网30指数,10582.352,-0.0102068670857822
2025-10-31,2025-08-27,930604.CSI,中证海外中国互联网30指数,10429.4147,-0.0144521085671693
2025-10-31,2025-08-28,930604.CSI,中证海外中国互联网30指数,10187.6546,-0.0231806009209702
2025-10-31,2025-08-29,930604.CSI,中证海外中国互联网30指数,10241.3724,0.00527283286577074
2025-10-31,2025-09-02,930604.CSI,中证海外中国互联网30指数,10564.2886,0.0315305593223032
2025-10-31,2025-09-03,930604.CSI,中证海外中国互联网30指数,10557.7311,-0.000620723292243164
2025-10-31,2025-09-04,930604.CSI,中证海外中国互联网30指数,10454.5208,-0.0097758030605648
2025-10-31,2025-09-05,930604.CSI,中证海外中国互联网30指数,10591.4358,0.013096248275674
2025-10-31,2025-09-08,930604.CSI,中证海外中国互联网30指数,10783.0652,0.0180928632924349
2025-10-31,2025-09-09,930604.CSI,中证海外中国互联网30指数,10960.0049,0.0164090355310103
2025-10-31,2025-09-10,930604.CSI,中证海外中国互联网30指数,11060.259,0.00914726780824715
2025-10-31,2025-09-11,930604.CSI,中证海外中国互联网30指数,11005.2031,-0.00497781290655119
2025-10-31,2025-09-12,930604.CSI,中证海外中国互联网30指数,11260.4996,0.0231977999570039
2025-10-31,2025-09-16,930604.CSI,中证海外中国互联网30指数,11385.2176,0.0110757075112369
2025-10-31,2025-09-17,930604.CSI,中证海外中国互联网30指数,11825.2616,0.0386504690081637
