月末交易日,收益日期,对标指数代码,对标指数,收盘价,日收益率
2025-01-27,2024-11-04,000001.SH,上证综合指数,3310.2072,0.0116726266041265
2025-01-27,2024-11-05,000001.SH,上证综合指数,3386.9869,0.0231948320334752
2025-01-27,2024-11-06,000001.SH,上证综合指数,3383.8062,-0.000939094272847663
2025-01-27,2024-11-07,000001.SH,上证综合指数,3470.6609,0.0256677524853521
2025-01-27,2024-11-08,000001.SH,上证综合指数,3452.2971,-0.00529115362437171
2025-01-27,2024-11-11,000001.SH,上证综合指数,3470.0657,0.00514689190568229
2025-01-27,2024-11-12,000001.SH,上证综合指数,3421.9701,-0.0138601410342173
2025-01-27,2024-11-13,000001.SH,上证综合指数,3439.2778,0.00505781742511413
2025-01-27,2024-11-14,000001.SH,上证综合指数,3379.8389,-0.0172823782946523
2025-01-27,2024-11-15,000001.SH,上证综合指数,3330.7263,-0.0145310476188674
2025-01-27,2024-11-18,000001.SH,上证综合指数,3323.8486,-0.00206492499849054
2025-01-27,2024-11-19,000001.SH,上证综合指数,3346.0098,0.00666733135799258
2025-01-27,2024-11-20,000001.SH,上证综合指数,3367.9893,0.00656886898538089
2025-01-27,2024-11-21,000001.SH,上证综合指数,3370.4039,0.000716926268144569
2025-01-27,2024-11-22,000001.SH,上证综合指数,3267.1916,-0.0306231250207133
2025-01-27,2024-11-25,000001.SH,上证综合指数,3263.7597,-0.0010504128377411
2025-01-27,2024-11-26,000001.SH,上证综合指数,3259.7572,-0.00122634641269703
2025-01-27,2024-11-27,000001.SH,上证综合指数,3309.7789,0.0153452226441895
2025-01-27,2024-11-28,000001.SH,上证综合指数,3295.6983,-0.00425424187700263
2025-01-27,2024-11-29,000001.SH,上证综合指数,3326.4557,0.00933258969730333
2025-01-27,2024-12-02,000001.SH,上证综合指数,3363.9823,0.0112812565037317
2025-01-27,2024-12-03,000001.SH,上证综合指数,3378.8063,0.00440668192576399
2025-01-27,2024-12-04,000001.SH,上证综合指数,3364.6498,-0.0041897933006696
2025-01-27,2024-12-05,000001.SH,上证综合指数,3368.8553,0.00124990719687967
2025-01-27,2024-12-06,000001.SH,上证综合指数,3404.0764,0.0104549162441021
2025-01-27,2024-12-09,000001.SH,上证综合指数,3402.5343,-0.000453015684371838
2025-01-27,2024-12-10,000001.SH,上证综合指数,3422.6607,0.00591512038541397
2025-01-27,2024-12-11,000001.SH,上证综合指数,3432.4902,0.0028718885281267
2025-01-27,2024-12-12,000001.SH,上证综合指数,3461.4998,0.00845147351039777
2025-01-27,2024-12-13,000001.SH,上证综合指数,3391.8782,-0.0201131313079954
