月末交易日,收益日期,对标指数代码,对标指数,收盘价,日收益率
2023-09-28,2023-06-28,930604.CSI,中证海外中国互联网30指数,7163.7922,-0.000799411553649154
2023-09-28,2023-06-29,930604.CSI,中证海外中国互联网30指数,7032.3949,-0.0183418636849907
2023-09-28,2023-06-30,930604.CSI,中证海外中国互联网30指数,6971.2362,-0.0086967101349783
2023-09-28,2023-07-03,930604.CSI,中证海外中国互联网30指数,7166.0699,0.0279482281779522
2023-09-28,2023-07-05,930604.CSI,中证海外中国互联网30指数,7146.6478,-0.00271028615001379
2023-09-28,2023-07-06,930604.CSI,中证海外中国互联网30指数,6975.7563,-0.0239121200291974
2023-09-28,2023-07-07,930604.CSI,中证海外中国互联网30指数,6950.4865,-0.00362251760429189
2023-09-28,2023-07-10,930604.CSI,中证海外中国互联网30指数,7054.4784,0.0149618159822338
2023-09-28,2023-07-11,930604.CSI,中证海外中国互联网30指数,7147.3287,0.0131618944357388
2023-09-28,2023-07-12,930604.CSI,中证海外中国互联网30指数,7296.189,0.020827403670409
2023-09-28,2023-07-13,930604.CSI,中证海外中国互联网30指数,7620.9511,0.0445111961874891
2023-09-28,2023-07-14,930604.CSI,中证海外中国互联网30指数,7576.2915,-0.00586010845811624
2023-09-28,2023-07-18,930604.CSI,中证海外中国互联网30指数,7349.5103,-0.0299330087814071
2023-09-28,2023-07-19,930604.CSI,中证海外中国互联网30指数,7377.7167,0.00383786114293905
2023-09-28,2023-07-20,930604.CSI,中证海外中国互联网30指数,7275.5023,-0.0138544761416496
2023-09-28,2023-07-21,930604.CSI,中证海外中国互联网30指数,7359.6014,0.0115592156434339
2023-09-28,2023-07-24,930604.CSI,中证海外中国互联网30指数,7281.9577,-0.0105499871229439
2023-09-28,2023-07-25,930604.CSI,中证海外中国互联网30指数,7650.8392,0.0506569133187906
2023-09-28,2023-07-26,930604.CSI,中证海外中国互联网30指数,7660.195,0.00122284624672275
2023-09-28,2023-07-27,930604.CSI,中证海外中国互联网30指数,7774.1004,0.0148697781192255
2023-09-28,2023-07-28,930604.CSI,中证海外中国互联网30指数,7961.0732,0.0240507313232023
2023-09-28,2023-07-31,930604.CSI,中证海外中国互联网30指数,8074.7503,0.0142791175441019
2023-09-28,2023-08-01,930604.CSI,中证海外中国互联网30指数,8105.5375,0.00381277424764459
2023-09-28,2023-08-02,930604.CSI,中证海外中国互联网30指数,7827.8294,-0.0342615279986059
2023-09-28,2023-08-03,930604.CSI,中证海外中国互联网30指数,7823.1096,-0.000602951311125866
2023-09-28,2023-08-04,930604.CSI,中证海外中国互联网30指数,7945.0116,0.0155822947948985
2023-09-28,2023-08-07,930604.CSI,中证海外中国互联网30指数,7937.6215,-0.00093015597359225
2023-09-28,2023-08-08,930604.CSI,中证海外中国互联网30指数,7755.3035,-0.0229688452642899
2023-09-28,2023-08-09,930604.CSI,中证海外中国互联网30指数,7792.8804,0.00484531649857423
2023-09-28,2023-08-10,930604.CSI,中证海外中国互联网30指数,7836.5468,0.00560337099488906
2023-09-28,2023-08-14,930604.CSI,中证海外中国互联网30指数,7622.8983,-0.0272630924631242
2023-09-28,2023-08-15,930604.CSI,中证海外中国互联网30指数,7553.5728,-0.00909437556053971
2023-09-28,2023-08-16,930604.CSI,中证海外中国互联网30指数,7475.2911,-0.010363532870167
2023-09-28,2023-08-17,930604.CSI,中证海外中国互联网30指数,7488.1062,0.00171432788751202
2023-09-28,2023-08-18,930604.CSI,中证海外中国互联网30指数,7244.8289,-0.0324884948880666
2023-09-28,2023-08-21,930604.CSI,中证海外中国互联网30指数,7131.8449,-0.0155951233023599
2023-09-28,2023-08-22,930604.CSI,中证海外中国互联网30指数,7219.4983,0.012290424319239
2023-09-28,2023-08-23,930604.CSI,中证海外中国互联网30指数,7232.2229,0.00176253244633351
2023-09-28,2023-08-24,930604.CSI,中证海外中国互联网30指数,7504.5439,0.0376538449886548
2023-09-28,2023-08-25,930604.CSI,中证海外中国互联网30指数,7333.6489,-0.022772203384672
2023-09-28,2023-08-28,930604.CSI,中证海外中国互联网30指数,7444.5384,0.0151206447857082
2023-09-28,2023-08-29,930604.CSI,中证海外中国互联网30指数,7683.9231,0.0321557478970085
2023-09-28,2023-08-30,930604.CSI,中证海外中国互联网30指数,7642.2411,-0.00542457276804342
2023-09-28,2023-08-31,930604.CSI,中证海外中国互联网30指数,7581.3479,-0.00796797682815853
2023-09-28,2023-09-05,930604.CSI,中证海外中国互联网30指数,7691.8506,0.0145756007318962
2023-09-28,2023-09-06,930604.CSI,中证海外中国互联网30指数,7682.3274,-0.00123808956975835
2023-09-28,2023-09-07,930604.CSI,中证海外中国互联网30指数,7512.5708,-0.0220970275231956
2023-09-28,2023-09-11,930604.CSI,中证海外中国互联网30指数,7465.482,-0.00626800082869106
2023-09-28,2023-09-12,930604.CSI,中证海外中国互联网30指数,7423.1594,-0.00566910482136318
2023-09-28,2023-09-13,930604.CSI,中证海外中国互联网30指数,7354.7485,-0.00921587376932786
2023-09-28,2023-09-14,930604.CSI,中证海外中国互联网30指数,7383.7236,0.00393964525095591
2023-09-28,2023-09-15,930604.CSI,中证海外中国互联网30指数,7396.4184,0.00171929512637758
2023-09-28,2023-09-19,930604.CSI,中证海外中国互联网30指数,7310.8247,-0.0115723172177495
2023-09-28,2023-09-20,930604.CSI,中证海外中国互联网30指数,7174.4016,-0.0186604255467923
2023-09-28,2023-09-21,930604.CSI,中证海外中国互联网30指数,7059.6808,-0.0159902952742428
2023-09-28,2023-09-22,930604.CSI,中证海外中国互联网30指数,7315.8481,0.0362859606910273
2023-09-28,2023-09-25,930604.CSI,中证海外中国互联网30指数,7177.7476,-0.0188768954893965
2023-09-28,2023-09-26,930604.CSI,中证海外中国互联网30指数,7087.9417,-0.0125117104981511
2023-09-28,2023-09-27,930604.CSI,中证海外中国互联网30指数,7121.3393,0.0047118897718923
2023-09-28,2023-09-28,930604.CSI,中证海外中国互联网30指数,7004.6335,-0.0163881813635813
2023-09-28,2023-06-28,930709.CSI,中证香港证券投资主题指数,775.099,-0.00423614497703217
2023-09-28,2023-06-29,930709.CSI,中证香港证券投资主题指数,770.555,-0.00586247692230291
2023-09-28,2023-06-30,930709.CSI,中证香港证券投资主题指数,777.738,0.00932185243104011
2023-09-28,2023-07-03,930709.CSI,中证香港证券投资主题指数,783.5901,0.00752451339654225
2023-09-28,2023-07-05,930709.CSI,中证香港证券投资主题指数,778.1666,-0.00692134829166424
2023-09-28,2023-07-06,930709.CSI,中证香港证券投资主题指数,767.0542,-0.0142802325363232
2023-09-28,2023-07-07,930709.CSI,中证香港证券投资主题指数,762.5081,-0.00592669983424898
2023-09-28,2023-07-10,930709.CSI,中证香港证券投资主题指数,765.2468,0.00359169955047034
2023-09-28,2023-07-11,930709.CSI,中证香港证券投资主题指数,763.2895,-0.00255773692879213
2023-09-28,2023-07-12,930709.CSI,中证香港证券投资主题指数,762.5949,-0.000910008587829303
2023-09-28,2023-07-13,930709.CSI,中证香港证券投资主题指数,784.5794,0.0288285431754132
2023-09-28,2023-07-14,930709.CSI,中证香港证券投资主题指数,783.9849,-0.000757730830047154
2023-09-28,2023-07-18,930709.CSI,中证香港证券投资主题指数,779.3945,-0.00585521481344864
2023-09-28,2023-07-19,930709.CSI,中证香港证券投资主题指数,781.4651,0.00265667771584233
2023-09-28,2023-07-20,930709.CSI,中证香港证券投资主题指数,774.5569,-0.00884006208338661
2023-09-28,2023-07-21,930709.CSI,中证香港证券投资主题指数,779.1419,0.00591951346634434
2023-09-28,2023-07-24,930709.CSI,中证香港证券投资主题指数,769.3765,-0.0125335320818968
2023-09-28,2023-07-25,930709.CSI,中证香港证券投资主题指数,818.6522,0.0640462764329299
2023-09-28,2023-07-26,930709.CSI,中证香港证券投资主题指数,818.9331,0.00034312495587252
2023-09-28,2023-07-27,930709.CSI,中证香港证券投资主题指数,819.2059,0.000333116343691708
2023-09-28,2023-07-28,930709.CSI,中证香港证券投资主题指数,878.8941,0.0728610475095455
2023-09-28,2023-07-31,930709.CSI,中证香港证券投资主题指数,881.4042,0.00285597548100491
2023-09-28,2023-08-01,930709.CSI,中证香港证券投资主题指数,870.0462,-0.0128862558177054
2023-09-28,2023-08-02,930709.CSI,中证香港证券投资主题指数,861.1084,-0.0102727878128771
2023-09-28,2023-08-03,930709.CSI,中证香港证券投资主题指数,875.2972,0.0164773680061652
2023-09-28,2023-08-04,930709.CSI,中证香港证券投资主题指数,888.4612,0.0150394631674819
2023-09-28,2023-08-07,930709.CSI,中证香港证券投资主题指数,878.1547,-0.0116003940295872
2023-09-28,2023-08-08,930709.CSI,中证香港证券投资主题指数,874.5217,-0.00413708427455894
2023-09-28,2023-08-09,930709.CSI,中证香港证券投资主题指数,872.8745,-0.0018835438846172
2023-09-28,2023-08-10,930709.CSI,中证香港证券投资主题指数,883.4488,0.0121143417524512
2023-09-28,2023-08-14,930709.CSI,中证香港证券投资主题指数,835.865,-0.0538614122289826
2023-09-28,2023-08-15,930709.CSI,中证香港证券投资主题指数,838.9432,0.00368265210291141
2023-09-28,2023-08-16,930709.CSI,中证香港证券投资主题指数,830.3355,-0.0102601701760024
2023-09-28,2023-08-17,930709.CSI,中证香港证券投资主题指数,828.9594,-0.00165728190592851
2023-09-28,2023-08-18,930709.CSI,中证香港证券投资主题指数,822.3366,-0.00798929356492006
2023-09-28,2023-08-21,930709.CSI,中证香港证券投资主题指数,784.8695,-0.045561756584834
2023-09-28,2023-08-22,930709.CSI,中证香港证券投资主题指数,805.7359,0.0265858209549485
2023-09-28,2023-08-23,930709.CSI,中证香港证券投资主题指数,793.1919,-0.015568376685214
2023-09-28,2023-08-24,930709.CSI,中证香港证券投资主题指数,810.8737,0.0222919573434877
2023-09-28,2023-08-25,930709.CSI,中证香港证券投资主题指数,823.1067,0.0150861965309765
2023-09-28,2023-08-28,930709.CSI,中证香港证券投资主题指数,830.8165,0.00936670786424165
2023-09-28,2023-08-29,930709.CSI,中证香港证券投资主题指数,842.1215,0.0136070961517976
2023-09-28,2023-08-30,930709.CSI,中证香港证券投资主题指数,827.2645,-0.0176423473334905
2023-09-28,2023-08-31,930709.CSI,中证香港证券投资主题指数,804.7157,-0.0272570622817733
2023-09-28,2023-09-05,930709.CSI,中证香港证券投资主题指数,813.7653,0.011245710752257
2023-09-28,2023-09-06,930709.CSI,中证香港证券投资主题指数,812.4186,-0.00165489976041011
2023-09-28,2023-09-07,930709.CSI,中证香港证券投资主题指数,803.3054,-0.0112173699617414
2023-09-28,2023-09-11,930709.CSI,中证香港证券投资主题指数,820.3875,0.0212647643100621
2023-09-28,2023-09-12,930709.CSI,中证香港证券投资主题指数,811.7516,-0.0105266109003367
2023-09-28,2023-09-13,930709.CSI,中证香港证券投资主题指数,805.5649,-0.00762142014872536
2023-09-28,2023-09-14,930709.CSI,中证香港证券投资主题指数,806.8351,0.00157678170933218
2023-09-28,2023-09-15,930709.CSI,中证香港证券投资主题指数,800.6105,-0.00771483541060625
2023-09-28,2023-09-19,930709.CSI,中证香港证券投资主题指数,794.2231,-0.00797816166537901
2023-09-28,2023-09-20,930709.CSI,中证香港证券投资主题指数,787.9631,-0.0078819163028625
2023-09-28,2023-09-21,930709.CSI,中证香港证券投资主题指数,782.3231,-0.0071576955824455
2023-09-28,2023-09-22,930709.CSI,中证香港证券投资主题指数,807.1456,0.0317292177618174
2023-09-28,2023-09-25,930709.CSI,中证香港证券投资主题指数,788.1423,-0.0235438314970682
2023-09-28,2023-09-26,930709.CSI,中证香港证券投资主题指数,781.9946,-0.00780024114934574
2023-09-28,2023-09-27,930709.CSI,中证香港证券投资主题指数,782.2627,0.000342841242126246
2023-09-28,2023-09-28,930709.CSI,中证香港证券投资主题指数,773.7534,-0.0108778035818401
2023-09-28,2023-06-28,930915.CSI,中证港股通高股息投资人民币指数,4162.2613,0.00534227859493286
2023-09-28,2023-06-29,930915.CSI,中证港股通高股息投资人民币指数,4128.0566,-0.00821781659887622
2023-09-28,2023-06-30,930915.CSI,中证港股通高股息投资人民币指数,4187.7341,0.0144565605035551
2023-09-28,2023-07-03,930915.CSI,中证港股通高股息投资人民币指数,4264.4214,0.0183123613316329
2023-09-28,2023-07-05,930915.CSI,中证港股通高股息投资人民币指数,4202.5681,-0.0145044999539679
2023-09-28,2023-07-06,930915.CSI,中证港股通高股息投资人民币指数,4095.9231,-0.0253761503591103
2023-09-28,2023-07-07,930915.CSI,中证港股通高股息投资人民币指数,4058.7286,-0.00908085896436872
2023-09-28,2023-07-10,930915.CSI,中证港股通高股息投资人民币指数,4029.3511,-0.00723810407032388
2023-09-28,2023-07-11,930915.CSI,中证港股通高股息投资人民币指数,4019.7201,-0.00239021116824489
2023-09-28,2023-07-12,930915.CSI,中证港股通高股息投资人民币指数,4030.3,0.0026319991782513
2023-09-28,2023-07-13,930915.CSI,中证港股通高股息投资人民币指数,4073.9651,0.0108342058903803
2023-09-28,2023-07-14,930915.CSI,中证港股通高股息投资人民币指数,4105.9438,0.00784952723330901
2023-09-28,2023-07-18,930915.CSI,中证港股通高股息投资人民币指数,4056.235,-0.012106546611768
2023-09-28,2023-07-19,930915.CSI,中证港股通高股息投资人民币指数,4117.4201,0.0150842098645665
2023-09-28,2023-07-20,930915.CSI,中证港股通高股息投资人民币指数,4099.0464,-0.00446243024849469
2023-09-28,2023-07-21,930915.CSI,中证港股通高股息投资人民币指数,4111.2991,0.00298915864919214
2023-09-28,2023-07-24,930915.CSI,中证港股通高股息投资人民币指数,4069.1785,-0.0102450828741699
2023-09-28,2023-07-25,930915.CSI,中证港股通高股息投资人民币指数,4150.3475,0.0199472694550018
2023-09-28,2023-07-26,930915.CSI,中证港股通高股息投资人民币指数,4159.7961,0.00227658045501
2023-09-28,2023-07-27,930915.CSI,中证港股通高股息投资人民币指数,4168.7603,0.0021549613934202
2023-09-28,2023-07-28,930915.CSI,中证港股通高股息投资人民币指数,4230.4696,0.014802794010488
2023-09-28,2023-07-31,930915.CSI,中证港股通高股息投资人民币指数,4258.3674,0.00659449248849331
2023-09-28,2023-08-01,930915.CSI,中证港股通高股息投资人民币指数,4223.5907,-0.0081666743926323
2023-09-28,2023-08-02,930915.CSI,中证港股通高股息投资人民币指数,4153.5354,-0.0165866687792451
2023-09-28,2023-08-03,930915.CSI,中证港股通高股息投资人民币指数,4146.2195,-0.00176136695500406
2023-09-28,2023-08-04,930915.CSI,中证港股通高股息投资人民币指数,4155.7985,0.00231029736848232
2023-09-28,2023-08-07,930915.CSI,中证港股通高股息投资人民币指数,4172.8685,0.00410751387489072
2023-09-28,2023-08-08,930915.CSI,中证港股通高股息投资人民币指数,4176.4558,0.000859672429169622
2023-09-28,2023-08-09,930915.CSI,中证港股通高股息投资人民币指数,4175.7165,-0.000177016119744189
2023-09-28,2023-08-10,930915.CSI,中证港股通高股息投资人民币指数,4201.7183,0.00622690740619003
2023-09-28,2023-08-14,930915.CSI,中证港股通高股息投资人民币指数,4125.1646,-0.0182196174360381
2023-09-28,2023-08-15,930915.CSI,中证港股通高股息投资人民币指数,4134.3781,0.00223348663469092
2023-09-28,2023-08-16,930915.CSI,中证港股通高股息投资人民币指数,4063.7156,-0.0170914459903897
2023-09-28,2023-08-17,930915.CSI,中证港股通高股息投资人民币指数,4052.3543,-0.00279579112278427
2023-09-28,2023-08-18,930915.CSI,中证港股通高股息投资人民币指数,4011.3651,-0.0101149102387222
2023-09-28,2023-08-21,930915.CSI,中证港股通高股息投资人民币指数,3935.9585,-0.0187982390333904
2023-09-28,2023-08-22,930915.CSI,中证港股通高股息投资人民币指数,3980.3097,0.0112682082394924
2023-09-28,2023-08-23,930915.CSI,中证港股通高股息投资人民币指数,3981.7477,0.000361278420119016
2023-09-28,2023-08-24,930915.CSI,中证港股通高股息投资人民币指数,3988.5766,0.00171505090591251
2023-09-28,2023-08-25,930915.CSI,中证港股通高股息投资人民币指数,3993.8721,0.00132766661670747
2023-09-28,2023-08-28,930915.CSI,中证港股通高股息投资人民币指数,4026.7183,0.00822414919095671
2023-09-28,2023-08-29,930915.CSI,中证港股通高股息投资人民币指数,4085.5396,0.0146077514287504
2023-09-28,2023-08-30,930915.CSI,中证港股通高股息投资人民币指数,4074.4374,-0.00271743786304268
2023-09-28,2023-08-31,930915.CSI,中证港股通高股息投资人民币指数,4035.026,-0.00967284464844154
2023-09-28,2023-09-05,930915.CSI,中证港股通高股息投资人民币指数,4130.6539,0.0236994507594253
2023-09-28,2023-09-06,930915.CSI,中证港股通高股息投资人民币指数,4127.3364,-0.000803141604286961
2023-09-28,2023-09-07,930915.CSI,中证港股通高股息投资人民币指数,4115.5967,-0.00284437682375493
2023-09-28,2023-09-11,930915.CSI,中证港股通高股息投资人民币指数,4099.7644,-0.00384690268606735
2023-09-28,2023-09-12,930915.CSI,中证港股通高股息投资人民币指数,4041.207,-0.0142831134393967
2023-09-28,2023-09-13,930915.CSI,中证港股通高股息投资人民币指数,4028.8946,-0.00304671351900554
2023-09-28,2023-09-14,930915.CSI,中证港股通高股息投资人民币指数,4103.5335,0.0185259003797218
2023-09-28,2023-09-15,930915.CSI,中证港股通高股息投资人民币指数,4130.9946,0.00669206185352222
2023-09-28,2023-09-19,930915.CSI,中证港股通高股息投资人民币指数,4193.152,0.0150465943480051
2023-09-28,2023-09-20,930915.CSI,中证港股通高股息投资人民币指数,4184.6584,-0.00202558838792388
2023-09-28,2023-09-21,930915.CSI,中证港股通高股息投资人民币指数,4155.2393,-0.0070302273657511
2023-09-28,2023-09-22,930915.CSI,中证港股通高股息投资人民币指数,4196.6913,0.00997583941796099
2023-09-28,2023-09-25,930915.CSI,中证港股通高股息投资人民币指数,4166.618,-0.00716595476059911
2023-09-28,2023-09-26,930915.CSI,中证港股通高股息投资人民币指数,4104.645,-0.0148736937247427
2023-09-28,2023-09-27,930915.CSI,中证港股通高股息投资人民币指数,4109.1717,0.0011028237521149
2023-09-28,2023-09-28,930915.CSI,中证港股通高股息投资人民币指数,4102.1886,-0.0016993935785159
2023-09-28,2023-06-28,930931.CSI,中证港股通50指数,2810.4014,0.00408845005891489
2023-09-28,2023-06-29,930931.CSI,中证港股通50指数,2781.7424,-0.0101974757057836
2023-09-28,2023-06-30,930931.CSI,中证港股通50指数,2780.3935,-0.00048491190269806
2023-09-28,2023-07-03,930931.CSI,中证港股通50指数,2840.8,0.0217258816063266
2023-09-28,2023-07-05,930931.CSI,中证港股通50指数,2810.1172,-0.0108007603491974
2023-09-28,2023-07-06,930931.CSI,中证港股通50指数,2719.5288,-0.0322365202419316
2023-09-28,2023-07-07,930931.CSI,中证港股通50指数,2686.416,-0.0121759328307168
2023-09-28,2023-07-10,930931.CSI,中证港股通50指数,2694.8355,0.00313410134543579
2023-09-28,2023-07-11,930931.CSI,中证港股通50指数,2722.6836,0.010333877522394
2023-09-28,2023-07-12,930931.CSI,中证港股通50指数,2753.8325,0.0114405140575278
2023-09-28,2023-07-13,930931.CSI,中证港股通50指数,2819.952,0.0240099933456375
2023-09-28,2023-07-14,930931.CSI,中证港股通50指数,2828.7431,0.00311746441074168
2023-09-28,2023-07-18,930931.CSI,中证港股通50指数,2781.8487,-0.0165778221429864
2023-09-28,2023-07-19,930931.CSI,中证港股通50指数,2772.1738,-0.00347786707451059
2023-09-28,2023-07-20,930931.CSI,中证港股通50指数,2769.7384,-0.000878516346990876
2023-09-28,2023-07-21,930931.CSI,中证港股通50指数,2791.2437,0.00776437948074804
2023-09-28,2023-07-24,930931.CSI,中证港股通50指数,2733.0096,-0.0208631371026472
2023-09-28,2023-07-25,930931.CSI,中证港股通50指数,2839.2368,0.038868213269357
2023-09-28,2023-07-26,930931.CSI,中证港股通50指数,2833.1214,-0.00215388867881683
2023-09-28,2023-07-27,930931.CSI,中证港股通50指数,2879.5796,0.0163982383529346
2023-09-28,2023-07-28,930931.CSI,中证港股通50指数,2928.4353,0.0169662613250907
2023-09-28,2023-07-31,930931.CSI,中证港股通50指数,2948.4626,0.00683890813636889
2023-09-28,2023-08-01,930931.CSI,中证港股通50指数,2939.1356,-0.00316334349976144
2023-09-28,2023-08-02,930931.CSI,中证港股通50指数,2860.2473,-0.0268406466173252
2023-09-28,2023-08-03,930931.CSI,中证港股通50指数,2851.7783,-0.00296093278367926
2023-09-28,2023-08-04,930931.CSI,中证港股通50指数,2871.1127,0.00677976966161786
2023-09-28,2023-08-07,930931.CSI,中证港股通50指数,2870.5465,-0.000197205773218245
2023-09-28,2023-08-08,930931.CSI,中证港股通50指数,2821.6374,-0.0170382538655967
2023-09-28,2023-08-09,930931.CSI,中证港股通50指数,2826.2811,0.00164574654418748
2023-09-28,2023-08-10,930931.CSI,中证港股通50指数,2825.5371,-0.000263243454446282
2023-09-28,2023-08-14,930931.CSI,中证港股通50指数,2759.4734,-0.0233809352565217
2023-09-28,2023-08-15,930931.CSI,中证港股通50指数,2734.0549,-0.00921135894986336
2023-09-28,2023-08-16,930931.CSI,中证港股通50指数,2696.398,-0.0137732786565478
2023-09-28,2023-08-17,930931.CSI,中证港股通50指数,2698.7457,0.000870680070226948
2023-09-28,2023-08-18,930931.CSI,中证港股通50指数,2647.3534,-0.0190430317313706
2023-09-28,2023-08-21,930931.CSI,中证港股通50指数,2598.9802,-0.0182722865787394
2023-09-28,2023-08-22,930931.CSI,中证港股通50指数,2621.5268,0.0086751719001168
2023-09-28,2023-08-23,930931.CSI,中证港股通50指数,2629.2604,0.00295003659699389
2023-09-28,2023-08-24,930931.CSI,中证港股通50指数,2681.6179,0.0199133946565353
2023-09-28,2023-08-25,930931.CSI,中证港股通50指数,2646.3431,-0.0131542976350211
2023-09-28,2023-08-28,930931.CSI,中证港股通50指数,2674.6458,0.0106950228789304
2023-09-28,2023-08-29,930931.CSI,中证港股通50指数,2725.9868,0.0191954388876465
2023-09-28,2023-08-30,930931.CSI,中证港股通50指数,2728.0369,0.000752057933662842
2023-09-28,2023-08-31,930931.CSI,中证港股通50指数,2711.0109,-0.00624111792622739
2023-09-28,2023-09-05,930931.CSI,中证港股通50指数,2706.8863,-0.00152142508906916
2023-09-28,2023-09-06,930931.CSI,中证港股通50指数,2705.4094,-0.000545608435788436
2023-09-28,2023-09-07,930931.CSI,中证港股通50指数,2670.1554,-0.0130309298104753
2023-09-28,2023-09-11,930931.CSI,中证港股通50指数,2664.3297,-0.0021817831276788
2023-09-28,2023-09-12,930931.CSI,中证港股通50指数,2663.7426,-0.00022035561139444
2023-09-28,2023-09-13,930931.CSI,中证港股通50指数,2662.8271,-0.000343689363979882
2023-09-28,2023-09-14,930931.CSI,中证港股通50指数,2669.5906,0.00253996964354175
2023-09-28,2023-09-15,930931.CSI,中证港股通50指数,2695.1531,0.00957543827132135
2023-09-28,2023-09-19,930931.CSI,中证港股通50指数,2669.4336,-0.00954287160903777
2023-09-28,2023-09-20,930931.CSI,中证港股通50指数,2650.9294,-0.00693188247873999
2023-09-28,2023-09-21,930931.CSI,中证港股通50指数,2614.2994,-0.0138177953739546
2023-09-28,2023-09-22,930931.CSI,中证港股通50指数,2669.3148,0.0210440319115708
2023-09-28,2023-09-25,930931.CSI,中证港股通50指数,2620.3342,-0.0183495030260201
2023-09-28,2023-09-26,930931.CSI,中证港股通50指数,2576.6153,-0.0166844748276765
2023-09-28,2023-09-27,930931.CSI,中证港股通50指数,2600.5855,0.00930297976574157
2023-09-28,2023-09-28,930931.CSI,中证港股通50指数,2563.4764,-0.0142695173836815
2023-09-28,2023-06-28,930965.CSI,中证港股通医药卫生综合指数,2604.4747,-0.0108009657897126
2023-09-28,2023-06-29,930965.CSI,中证港股通医药卫生综合指数,2575.4449,-0.0111461247828594
