月末交易日,收益日期,对标指数代码,对标指数,收盘价,日收益率
2024-08-30,2024-06-07,000018.SH,上证180金融股指数,4444.1439,0.000932183634928307
2024-08-30,2024-06-11,000018.SH,上证180金融股指数,4389.3928,-0.0123198305977447
2024-08-30,2024-06-12,000018.SH,上证180金融股指数,4364.8562,-0.00558997590737365
2024-08-30,2024-06-13,000018.SH,上证180金融股指数,4352.7173,-0.00278105381799287
2024-08-30,2024-06-14,000018.SH,上证180金融股指数,4409.6606,0.0130822417527552
2024-08-30,2024-06-17,000018.SH,上证180金融股指数,4387.39,-0.00505041136272477
2024-08-30,2024-06-18,000018.SH,上证180金融股指数,4406.0899,0.00426219232846847
2024-08-30,2024-06-19,000018.SH,上证180金融股指数,4424.2377,0.00411879930094017
2024-08-30,2024-06-20,000018.SH,上证180金融股指数,4401.7414,-0.00508478556656211
2024-08-30,2024-06-21,000018.SH,上证180金融股指数,4398.7777,-0.000673301707365237
2024-08-30,2024-06-24,000018.SH,上证180金融股指数,4407.1691,0.00190766630466466
2024-08-30,2024-06-25,000018.SH,上证180金融股指数,4393.5674,-0.00308626687367186
2024-08-30,2024-06-26,000018.SH,上证180金融股指数,4405.7824,0.00278020089096631
2024-08-30,2024-06-27,000018.SH,上证180金融股指数,4419.3895,0.00308846392413753
2024-08-30,2024-06-28,000018.SH,上证180金融股指数,4409.8761,-0.00215265026990719
2024-08-30,2024-07-01,000018.SH,上证180金融股指数,4444.5799,0.0078695635008883
2024-08-30,2024-07-02,000018.SH,上证180金融股指数,4493.6875,0.0110488732579654
2024-08-30,2024-07-03,000018.SH,上证180金融股指数,4476.0774,-0.00391885283522719
2024-08-30,2024-07-04,000018.SH,上证180金融股指数,4467.5848,-0.00189733090853172
2024-08-30,2024-07-05,000018.SH,上证180金融股指数,4392.3856,-0.0168321818983715
2024-08-30,2024-07-08,000018.SH,上证180金融股指数,4385.1559,-0.00164596204850498
2024-08-30,2024-07-09,000018.SH,上证180金融股指数,4425.0073,0.00908779548749927
2024-08-30,2024-07-10,000018.SH,上证180金融股指数,4430.3695,0.00121179461105059
2024-08-30,2024-07-11,000018.SH,上证180金融股指数,4387.9266,-0.00957999101429352
2024-08-30,2024-07-12,000018.SH,上证180金融股指数,4444.9916,0.0130050033197913
2024-08-30,2024-07-15,000018.SH,上证180金融股指数,4471.1355,0.00588165340964864
2024-08-30,2024-07-16,000018.SH,上证180金融股指数,4443.5033,-0.00618013030470677
2024-08-30,2024-07-17,000018.SH,上证180金融股指数,4486.0258,0.00956958893222826
2024-08-30,2024-07-18,000018.SH,上证180金融股指数,4490.3446,0.000962722951793893
2024-08-30,2024-07-19,000018.SH,上证180金融股指数,4511.5811,0.00472936976819116
2024-08-30,2024-07-22,000018.SH,上证180金融股指数,4481.6405,-0.00663638740750994
2024-08-30,2024-07-23,000018.SH,上证180金融股指数,4473.4072,-0.00183711745732407
2024-08-30,2024-07-24,000018.SH,上证180金融股指数,4451.3746,-0.00492523908845133
2024-08-30,2024-07-25,000018.SH,上证180金融股指数,4434.7129,-0.00374304602447961
2024-08-30,2024-07-26,000018.SH,上证180金融股指数,4384.8063,-0.0112536259111611
2024-08-30,2024-07-29,000018.SH,上证180金融股指数,4413.8073,0.00661397517149176
2024-08-30,2024-07-30,000018.SH,上证180金融股指数,4408.6667,-0.00116466344146937
2024-08-30,2024-07-31,000018.SH,上证180金融股指数,4464.9742,0.0127720020204747
2024-08-30,2024-08-01,000018.SH,上证180金融股指数,4468.6161,0.000815659808292013
2024-08-30,2024-08-02,000018.SH,上证180金融股指数,4418.9848,-0.0111066376903579
2024-08-30,2024-08-05,000018.SH,上证180金融股指数,4400.311,-0.00422581222727914
2024-08-30,2024-08-06,000018.SH,上证180金融股指数,4344.3314,-0.0127217371681229
2024-08-30,2024-08-07,000018.SH,上证180金融股指数,4341.7152,-0.00060221004318417
2024-08-30,2024-08-08,000018.SH,上证180金融股指数,4355.3161,0.00313260989573894
2024-08-30,2024-08-09,000018.SH,上证180金融股指数,4356.5447,0.000282092039197934
2024-08-30,2024-08-12,000018.SH,上证180金融股指数,4354.2136,-0.000535080014214095
2024-08-30,2024-08-13,000018.SH,上证180金融股指数,4379.6002,0.00583035246594243
2024-08-30,2024-08-14,000018.SH,上证180金融股指数,4367.507,-0.00276125660967874
2024-08-30,2024-08-15,000018.SH,上证180金融股指数,4432.6619,0.0149180985857609
2024-08-30,2024-08-16,000018.SH,上证180金融股指数,4464.7928,0.00724866924770429
2024-08-30,2024-08-19,000018.SH,上证180金融股指数,4522.2322,0.0128649643047265
2024-08-30,2024-08-20,000018.SH,上证180金融股指数,4517.7881,-0.000982722647457246
2024-08-30,2024-08-21,000018.SH,上证180金融股指数,4496.8226,-0.00464065589973095
2024-08-30,2024-08-22,000018.SH,上证180金融股指数,4499.319,0.000555147539064604
2024-08-30,2024-08-23,000018.SH,上证180金融股指数,4560.3688,0.0135686756151319
2024-08-30,2024-08-26,000018.SH,上证180金融股指数,4558.0754,-0.000502897923518875
2024-08-30,2024-08-27,000018.SH,上证180金融股指数,4558.3485,5.99156389560207e-05
2024-08-30,2024-08-28,000018.SH,上证180金融股指数,4539.4618,-0.00414332076628188
2024-08-30,2024-08-29,000018.SH,上证180金融股指数,4438.1285,-0.0223227564113438
2024-08-30,2024-08-30,000018.SH,上证180金融股指数,4429.1182,-0.00203020259553099
2024-08-30,2024-06-07,000682.SH,上证科创板新一代信息技术指数,913.3447,-0.00449258910270844
2024-08-30,2024-06-11,000682.SH,上证科创板新一代信息技术指数,943.0076,0.032477223549882
2024-08-30,2024-06-12,000682.SH,上证科创板新一代信息技术指数,942.421,-0.00062205225069234
2024-08-30,2024-06-13,000682.SH,上证科创板新一代信息技术指数,951.1061,0.00921573267149167
2024-08-30,2024-06-14,000682.SH,上证科创板新一代信息技术指数,946.4785,-0.00486549292450122
2024-08-30,2024-06-17,000682.SH,上证科创板新一代信息技术指数,955.1666,0.0091793949888983
2024-08-30,2024-06-18,000682.SH,上证科创板新一代信息技术指数,953.9147,-0.00131066140713043
2024-08-30,2024-06-19,000682.SH,上证科创板新一代信息技术指数,949.5816,-0.004542439696128
2024-08-30,2024-06-20,000682.SH,上证科创板新一代信息技术指数,959.8427,0.0108059170480979
2024-08-30,2024-06-21,000682.SH,上证科创板新一代信息技术指数,964.6562,0.00501488420967311
2024-08-30,2024-06-24,000682.SH,上证科创板新一代信息技术指数,937.2593,-0.0284006882452007
2024-08-30,2024-06-25,000682.SH,上证科创板新一代信息技术指数,904.905,-0.0345201162581157
2024-08-30,2024-06-26,000682.SH,上证科创板新一代信息技术指数,923.3534,0.0203871124593189
2024-08-30,2024-06-27,000682.SH,上证科创板新一代信息技术指数,904.5252,-0.0203911091896125
2024-08-30,2024-06-28,000682.SH,上证科创板新一代信息技术指数,899.971,-0.00503490671127793
2024-08-30,2024-07-01,000682.SH,上证科创板新一代信息技术指数,894.3723,-0.00622097823152079
