月末交易日,收益日期,对标指数代码,对标指数,收盘价,日收益率
2022-09-30,2022-07-08,000018.SH,上证180金融股指数,4472.4234,0.000105166576992888
2022-09-30,2022-07-11,000018.SH,上证180金融股指数,4444.5622,-0.006229553311075
2022-09-30,2022-07-12,000018.SH,上证180金融股指数,4427.5498,-0.00382768858539106
2022-09-30,2022-07-13,000018.SH,上证180金融股指数,4355.5983,-0.0162508618197813
2022-09-30,2022-07-14,000018.SH,上证180金融股指数,4266.5403,-0.0204467891357198
2022-09-30,2022-07-15,000018.SH,上证180金融股指数,4151.2648,-0.0270184955243479
2022-09-30,2022-07-18,000018.SH,上证180金融股指数,4223.056,0.0172938136830008
2022-09-30,2022-07-19,000018.SH,上证180金融股指数,4238.0722,0.00355576625079079
2022-09-30,2022-07-20,000018.SH,上证180金融股指数,4250.931,0.00303411536971931
2022-09-30,2022-07-21,000018.SH,上证180金融股指数,4188.4947,-0.0146876766524791
2022-09-30,2022-07-22,000018.SH,上证180金融股指数,4211.6206,0.005521291455854
2022-09-30,2022-07-25,000018.SH,上证180金融股指数,4208.6198,-0.000712504825339688
2022-09-30,2022-07-26,000018.SH,上证180金融股指数,4239.472,0.00733071683025388
2022-09-30,2022-07-27,000018.SH,上证180金融股指数,4217.5636,-0.00516771899896951
2022-09-30,2022-07-28,000018.SH,上证180金融股指数,4218.0101,0.000105866808979505
2022-09-30,2022-07-29,000018.SH,上证180金融股指数,4176.744,-0.00978330990720022
2022-09-30,2022-08-01,000018.SH,上证180金融股指数,4142.0735,-0.00830084391095054
2022-09-30,2022-08-02,000018.SH,上证180金融股指数,4065.0298,-0.0186002735103568
2022-09-30,2022-08-03,000018.SH,上证180金融股指数,4025.9341,-0.00961756787121215
2022-09-30,2022-08-04,000018.SH,上证180金融股指数,4066.6351,0.0101097034847142
2022-09-30,2022-08-05,000018.SH,上证180金融股指数,4121.5096,0.01349383425132
2022-09-30,2022-08-08,000018.SH,上证180金融股指数,4100.6261,-0.0050669541082714
2022-09-30,2022-08-09,000018.SH,上证180金融股指数,4080.8216,-0.00482962833407319
2022-09-30,2022-08-10,000018.SH,上证180金融股指数,4055.5279,-0.00619818812956685
2022-09-30,2022-08-11,000018.SH,上证180金融股指数,4173.1379,0.0289999237830418
2022-09-30,2022-08-12,000018.SH,上证180金融股指数,4173.1446,1.60550649419555e-06
2022-09-30,2022-08-15,000018.SH,上证180金融股指数,4129.2101,-0.0105279122127711
2022-09-30,2022-08-16,000018.SH,上证180金融股指数,4123.6741,-0.00134069225491817
2022-09-30,2022-08-17,000018.SH,上证180金融股指数,4169.9899,0.0112316829305206
2022-09-30,2022-08-18,000018.SH,上证180金融股指数,4126.7749,-0.01036333445316
2022-09-30,2022-08-19,000018.SH,上证180金融股指数,4132.9443,0.00149496886781963
2022-09-30,2022-08-22,000018.SH,上证180金融股指数,4126.5929,-0.0015367736748837
