月末交易日,收益日期,对标指数代码,对标指数,收盘价,日收益率
2024-11-29,2024-08-29,000001.SH,上证综合指数,2823.106,-0.00504798480793844
2024-11-29,2024-08-30,000001.SH,上证综合指数,2842.2142,0.00676850249335303
2024-11-29,2024-09-02,000001.SH,上证综合指数,2811.035,-0.0109700387817357
2024-11-29,2024-09-03,000001.SH,上证综合指数,2802.9787,-0.00286595506637222
2024-11-29,2024-09-04,000001.SH,上证综合指数,2784.2783,-0.00667161687671769
2024-11-29,2024-09-05,000001.SH,上证综合指数,2788.3141,0.00144949590707233
2024-11-29,2024-09-06,000001.SH,上证综合指数,2765.8066,-0.00807208197957332
2024-11-29,2024-09-09,000001.SH,上证综合指数,2736.4876,-0.0106005242738231
2024-11-29,2024-09-10,000001.SH,上证综合指数,2744.1921,0.00281547045928532
2024-11-29,2024-09-11,000001.SH,上证综合指数,2721.7952,-0.00816156419953262
2024-11-29,2024-09-12,000001.SH,上证综合指数,2717.1231,-0.0017165508999355
2024-11-29,2024-09-13,000001.SH,上证综合指数,2704.0896,-0.00479680144046468
2024-11-29,2024-09-18,000001.SH,上证综合指数,2717.2813,0.00487842562613316
2024-11-29,2024-09-19,000001.SH,上证综合指数,2736.0222,0.00689693039877759
2024-11-29,2024-09-20,000001.SH,上证综合指数,2736.8139,0.000289361687196843
2024-11-29,2024-09-23,000001.SH,上证综合指数,2748.9177,0.00442258788586236
2024-11-29,2024-09-24,000001.SH,上证综合指数,2863.1255,0.0415464602668898
2024-11-29,2024-09-25,000001.SH,上证综合指数,2896.3057,0.0115888039137648
2024-11-29,2024-09-26,000001.SH,上证综合指数,3000.9526,0.0361311652979173
2024-11-29,2024-09-27,000001.SH,上证综合指数,3087.5286,0.0288495059868656
2024-11-29,2024-09-30,000001.SH,上证综合指数,3336.4974,0.0806369210636624
2024-11-29,2024-10-08,000001.SH,上证综合指数,3489.7751,0.0459397031150091
2024-11-29,2024-10-09,000001.SH,上证综合指数,3258.8578,-0.0661696795303512
2024-11-29,2024-10-10,000001.SH,上证综合指数,3301.9259,0.0132157039807015
2024-11-29,2024-10-11,000001.SH,上证综合指数,3217.7377,-0.0254966957314214
2024-11-29,2024-10-14,000001.SH,上证综合指数,3284.3225,0.0206930477894454
2024-11-29,2024-10-15,000001.SH,上证综合指数,3201.2919,-0.0252808912644845
2024-11-29,2024-10-16,000001.SH,上证综合指数,3202.948,0.000517322397248332
2024-11-29,2024-10-17,000001.SH,上证综合指数,3169.3843,-0.0104790024689754
2024-11-29,2024-10-18,000001.SH,上证综合指数,3261.5633,0.0290841978361538
2024-11-29,2024-10-21,000001.SH,上证综合指数,3268.11,0.00200722763835381
2024-11-29,2024-10-22,000001.SH,上证综合指数,3285.8669,0.00543338504517887
