月末交易日,收益日期,对标指数代码,对标指数,收盘价,日收益率
2022-11-30,2022-08-31,000001.SH,上证综合指数,3202.1378,-0.00777216851294593
2022-11-30,2022-09-01,000001.SH,上证综合指数,3184.9797,-0.0053583265529672
2022-11-30,2022-09-02,000001.SH,上证综合指数,3186.4781,0.000470458257551876
2022-11-30,2022-09-05,000001.SH,上证综合指数,3199.9118,0.00421584570124622
2022-11-30,2022-09-06,000001.SH,上证综合指数,3243.4466,0.0136049999878123
2022-11-30,2022-09-07,000001.SH,上证综合指数,3246.2943,0.000877985782161472
2022-11-30,2022-09-08,000001.SH,上证综合指数,3235.5862,-0.0032985610700792
2022-11-30,2022-09-09,000001.SH,上证综合指数,3262.0542,0.00818027966616985
2022-11-30,2022-09-13,000001.SH,上证综合指数,3263.7972,0.000534325885817477
2022-11-30,2022-09-14,000001.SH,上证综合指数,3237.5419,-0.00804440300396114
2022-11-30,2022-09-15,000001.SH,上证综合指数,3199.9187,-0.0116209152381935
2022-11-30,2022-09-16,000001.SH,上证综合指数,3126.3977,-0.0229758962313636
2022-11-30,2022-09-19,000001.SH,上证综合指数,3115.6019,-0.00345311154751682
2022-11-30,2022-09-20,000001.SH,上证综合指数,3122.4058,0.00218381558953351
2022-11-30,2022-09-21,000001.SH,上证综合指数,3117.1774,-0.00167447805791288
2022-11-30,2022-09-22,000001.SH,上证综合指数,3108.9096,-0.00265233541087528
2022-11-30,2022-09-23,000001.SH,上证综合指数,3088.3695,-0.00660685019596585
2022-11-30,2022-09-26,000001.SH,上证综合指数,3051.226,-0.0120268963930643
2022-11-30,2022-09-27,000001.SH,上证综合指数,3093.8618,0.0139733339975472
2022-11-30,2022-09-28,000001.SH,上证综合指数,3045.0668,-0.0157715512696786
2022-11-30,2022-09-29,000001.SH,上证综合指数,3041.2046,-0.00126834655975361
2022-11-30,2022-09-30,000001.SH,上证综合指数,3024.3905,-0.00552876317496032
2022-11-30,2022-10-10,000001.SH,上证综合指数,2974.1454,-0.0166132977867772
2022-11-30,2022-10-11,000001.SH,上证综合指数,2979.7926,0.00189876392727828
2022-11-30,2022-10-12,000001.SH,上证综合指数,3025.5055,0.0153409670189797
2022-11-30,2022-10-13,000001.SH,上证综合指数,3016.3561,-0.00302408969344137
2022-11-30,2022-10-14,000001.SH,上证综合指数,3071.9868,0.0184430147355612
2022-11-30,2022-10-17,000001.SH,上证综合指数,3084.9423,0.00421730327747505
