月末交易日,收益日期,对标指数代码,对标指数,收盘价,日收益率
2021-03-31,2020-12-30,000018.SH,上证180金融股指数,5573.0738,0.00688673947904905
2021-03-31,2020-12-31,000018.SH,上证180金融股指数,5695.4867,0.0219650599279702
2021-03-31,2021-01-04,000018.SH,上证180金融股指数,5633.0799,-0.0109572374209918
2021-03-31,2021-01-05,000018.SH,上证180金融股指数,5578.7204,-0.00965004952264203
2021-03-31,2021-01-06,000018.SH,上证180金融股指数,5660.6853,0.0146924194300901
2021-03-31,2021-01-07,000018.SH,上证180金融股指数,5720.9313,0.0106428809953452
2021-03-31,2021-01-08,000018.SH,上证180金融股指数,5725.7524,0.000842712444388161
2021-03-31,2021-01-11,000018.SH,上证180金融股指数,5697.2623,-0.00497578274603705
2021-03-31,2021-01-12,000018.SH,上证180金融股指数,5891.2792,0.034054408904431
2021-03-31,2021-01-13,000018.SH,上证180金融股指数,5840.7308,-0.0085802078434849
2021-03-31,2021-01-14,000018.SH,上证180金融股指数,5782.2858,-0.0100064533020424
2021-03-31,2021-01-15,000018.SH,上证180金融股指数,5893.2412,0.0191888474277768
2021-03-31,2021-01-18,000018.SH,上证180金融股指数,5953.5778,0.0102382709195747
2021-03-31,2021-01-19,000018.SH,上证180金融股指数,5964.2732,0.00179646598386607
2021-03-31,2021-01-20,000018.SH,上证180金融股指数,5900.8826,-0.0106283863723747
2021-03-31,2021-01-21,000018.SH,上证180金融股指数,5925.4305,0.0041600387033629
2021-03-31,2021-01-22,000018.SH,上证180金融股指数,5807.9023,-0.0198345419796926
2021-03-31,2021-01-25,000018.SH,上证180金融股指数,5817.8065,0.00170529728091329
2021-03-31,2021-01-26,000018.SH,上证180金融股指数,5718.6449,-0.0170444995033781
2021-03-31,2021-01-27,000018.SH,上证180金融股指数,5750.7766,0.00561876118588867
2021-03-31,2021-01-28,000018.SH,上证180金融股指数,5693.7174,-0.00992199905661428
2021-03-31,2021-01-29,000018.SH,上证180金融股指数,5654.301,-0.00692278826483383
2021-03-31,2021-02-01,000018.SH,上证180金融股指数,5713.6148,0.0104900322780834
2021-03-31,2021-02-02,000018.SH,上证180金融股指数,5673.2064,-0.00707230035878514
