月末交易日,收益日期,对标指数代码,对标指数,收盘价,日收益率
2021-10-29,2021-08-03,930709.CSI,中证香港证券投资主题指数,1069.2764,0.00723571606874551
2021-10-29,2021-08-04,930709.CSI,中证香港证券投资主题指数,1073.6156,0.00405807142100967
2021-10-29,2021-08-05,930709.CSI,中证香港证券投资主题指数,1063.6048,-0.00932438015990078
2021-10-29,2021-08-06,930709.CSI,中证香港证券投资主题指数,1065.981,0.00223410048544337
2021-10-29,2021-08-09,930709.CSI,中证香港证券投资主题指数,1077.2166,0.0105401503403906
2021-10-29,2021-08-10,930709.CSI,中证香港证券投资主题指数,1087.1564,0.0092272993193756
2021-10-29,2021-08-11,930709.CSI,中证香港证券投资主题指数,1088.1354,0.000900514406206643
2021-10-29,2021-08-12,930709.CSI,中证香港证券投资主题指数,1079.5924,-0.00785104500781786
2021-10-29,2021-08-13,930709.CSI,中证香港证券投资主题指数,1075.1925,-0.0040755196127723
2021-10-29,2021-08-16,930709.CSI,中证香港证券投资主题指数,1066.3038,-0.0082670777558439
2021-10-29,2021-08-17,930709.CSI,中证香港证券投资主题指数,1049.5897,-0.0156748011214064
2021-10-29,2021-08-18,930709.CSI,中证香港证券投资主题指数,1098.5273,0.0466254575478398
2021-10-29,2021-08-19,930709.CSI,中证香港证券投资主题指数,1073.3756,-0.0228958351786067
2021-10-29,2021-08-20,930709.CSI,中证香港证券投资主题指数,1056.4918,-0.0157296290319997
2021-10-29,2021-08-23,930709.CSI,中证香港证券投资主题指数,1080.1333,0.0223773625124208
2021-10-29,2021-08-24,930709.CSI,中证香港证券投资主题指数,1099.2608,0.0177084624647719
2021-10-29,2021-08-25,930709.CSI,中证香港证券投资主题指数,1093.7659,-0.00499872277807045
2021-10-29,2021-08-26,930709.CSI,中证香港证券投资主题指数,1090.2897,-0.00317819379814277
2021-10-29,2021-08-27,930709.CSI,中证香港证券投资主题指数,1084.2048,-0.00558099374872578
2021-10-29,2021-08-30,930709.CSI,中证香港证券投资主题指数,1085.4587,0.00115651581693776
2021-10-29,2021-08-31,930709.CSI,中证香港证券投资主题指数,1092.0589,0.00608056299148019
2021-10-29,2021-09-01,930709.CSI,中证香港证券投资主题指数,1118.9283,0.0246043505528868
2021-10-29,2021-09-02,930709.CSI,中证香港证券投资主题指数,1142.8934,0.0214179049721057
