月末交易日,收益日期,对标指数代码,对标指数,收盘价,日收益率
2024-02-29,2023-12-07,930604.CSI,中证海外中国互联网30指数,6859.1098,-0.00671359052836706
2024-02-29,2023-12-08,930604.CSI,中证海外中国互联网30指数,6882.7085,0.0034404901930567
2024-02-29,2023-12-11,930604.CSI,中证海外中国互联网30指数,6835.308,-0.0068868963432055
2024-02-29,2023-12-12,930604.CSI,中证海外中国互联网30指数,6977.1842,0.0207563726462654
2024-02-29,2023-12-13,930604.CSI,中证海外中国互联网30指数,6921.8482,-0.00793099313617085
2024-02-29,2023-12-14,930604.CSI,中证海外中国互联网30指数,6839.9931,-0.0118256132805687
2024-02-29,2023-12-15,930604.CSI,中证海外中国互联网30指数,7031.3815,0.0279807884601522
2024-02-29,2023-12-18,930604.CSI,中证海外中国互联网30指数,6992.0111,-0.00559924105952736
2024-02-29,2023-12-19,930604.CSI,中证海外中国互联网30指数,6958.6119,-0.00477676587212505
2024-02-29,2023-12-20,930604.CSI,中证海外中国互联网30指数,6956.5374,-0.000298119801737995
2024-02-29,2023-12-21,930604.CSI,中证海外中国互联网30指数,6990.7153,0.00491306206446906
2024-02-29,2023-12-22,930604.CSI,中证海外中国互联网30指数,6645.0977,-0.0494395187285055
2024-02-29,2023-12-25,930604.CSI,中证海外中国互联网30指数,6649.42,0.0006504494283055
2024-02-29,2023-12-26,930604.CSI,中证海外中国互联网30指数,6659.5501,0.00152345618114058
2024-02-29,2023-12-27,930604.CSI,中证海外中国互联网30指数,6803.7932,0.0216595862834636
2024-02-29,2023-12-28,930604.CSI,中证海外中国互联网30指数,6952.6805,0.021882984332916
2024-02-29,2023-12-29,930604.CSI,中证海外中国互联网30指数,6944.5851,-0.00116435668228965
2024-02-29,2024-01-01,930604.CSI,中证海外中国互联网30指数,6933.0012,-0.00166804781469243
2024-02-29,2024-01-02,930604.CSI,中证海外中国互联网30指数,6922.8275,-0.00146743087250578
2024-02-29,2024-01-03,930604.CSI,中证海外中国互联网30指数,6909.9913,-0.00185418457992792
2024-02-29,2024-01-04,930604.CSI,中证海外中国互联网30指数,6924.4805,0.00209684779197916
2024-02-29,2024-01-05,930604.CSI,中证海外中国互联网30指数,6808.1901,-0.0167940974055744
2024-02-29,2024-01-08,930604.CSI,中证海外中国互联网30指数,6678.0235,-0.0191191194852212
2024-02-29,2024-01-09,930604.CSI,中证海外中国互联网30指数,6639.6339,-0.00574864703605793
2024-02-29,2024-01-10,930604.CSI,中证海外中国互联网30指数,6635.3078,-0.000651557008286341
2024-02-29,2024-01-11,930604.CSI,中证海外中国互联网30指数,6744.63,0.0164758295010821
2024-02-29,2024-01-12,930604.CSI,中证海外中国互联网30指数,6716.6871,-0.00414298486351361
2024-02-29,2024-01-15,930604.CSI,中证海外中国互联网30指数,6619.5082,-0.014468278565485
2024-02-29,2024-01-16,930604.CSI,中证海外中国互联网30指数,6470.1777,-0.0225591532615671
2024-02-29,2024-01-17,930604.CSI,中证海外中国互联网30指数,6246.3025,-0.034601089858784
2024-02-29,2024-01-18,930604.CSI,中证海外中国互联网30指数,6308.2595,0.00991898807334435
2024-02-29,2024-01-19,930604.CSI,中证海外中国互联网30指数,6242.4144,-0.0104379187317833
2024-02-29,2024-01-22,930604.CSI,中证海外中国互联网30指数,6098.8296,-0.023001484810108
2024-02-29,2024-01-23,930604.CSI,中证海外中国互联网30指数,6221.5094,0.0201153021228859
2024-02-29,2024-01-24,930604.CSI,中证海外中国互联网30指数,6504.2261,0.0454418183471683
2024-02-29,2024-01-25,930604.CSI,中证海外中国互联网30指数,6609.7105,0.0162178249000293
2024-02-29,2024-01-26,930604.CSI,中证海外中国互联网30指数,6444.8827,-0.0249372192624775
2024-02-29,2024-01-29,930604.CSI,中证海外中国互联网30指数,6410.6819,-0.00530665980933998
2024-02-29,2024-01-30,930604.CSI,中证海外中国互联网30指数,6197.4764,-0.0332578504636145
2024-02-29,2024-01-31,930604.CSI,中证海外中国互联网30指数,6089.603,-0.0174060202956158
2024-02-29,2024-02-01,930604.CSI,中证海外中国互联网30指数,6213.5109,0.0203474512213686
2024-02-29,2024-02-02,930604.CSI,中证海外中国互联网30指数,6184.8433,-0.00461375226685445
2024-02-29,2024-02-05,930604.CSI,中证海外中国互联网30指数,6163.002,-0.00353142334260914
2024-02-29,2024-02-06,930604.CSI,中证海外中国互联网30指数,6488.6406,0.0528376593095377
2024-02-29,2024-02-07,930604.CSI,中证海外中国互联网30指数,6451.1817,-0.00577299658113284
2024-02-29,2024-02-08,930604.CSI,中证海外中国互联网30指数,6367.3125,-0.013000594914262
2024-02-29,2024-02-09,930604.CSI,中证海外中国互联网30指数,6296.9559,-0.0110496539945228
2024-02-29,2024-02-12,930604.CSI,中证海外中国互联网30指数,6380.6694,0.0132942808127336
2024-02-29,2024-02-13,930604.CSI,中证海外中国互联网30指数,6344.4131,-0.00568220945595455
2024-02-29,2024-02-14,930604.CSI,中证海外中国互联网30指数,6504.7889,0.0252782719965066
2024-02-29,2024-02-15,930604.CSI,中证海外中国互联网30指数,6516.9285,0.00186625579809374
2024-02-29,2024-02-16,930604.CSI,中证海外中国互联网30指数,6668.1424,0.0232032467442291
2024-02-29,2024-02-19,930604.CSI,中证海外中国互联网30指数,6586.0918,-0.0123048661948191
2024-02-29,2024-02-20,930604.CSI,中证海外中国互联网30指数,6567.3167,-0.00285071945094961
2024-02-29,2024-02-21,930604.CSI,中证海外中国互联网30指数,6658.9448,0.0139521366466155
2024-02-29,2024-02-22,930604.CSI,中证海外中国互联网30指数,6778.3445,0.0179307237987616
2024-02-29,2024-02-23,930604.CSI,中证海外中国互联网30指数,6771.4313,-0.0010198950495951
2024-02-29,2024-02-26,930604.CSI,中证海外中国互联网30指数,6733.946,-0.00553580156679734
2024-02-29,2024-02-27,930604.CSI,中证海外中国互联网30指数,6784.8592,0.00756067838975838
2024-02-29,2024-02-28,930604.CSI,中证海外中国互联网30指数,6646.0446,-0.020459466572276
2024-02-29,2024-02-29,930604.CSI,中证海外中国互联网30指数,6608.3842,-0.00566658851491908
2024-02-29,2024-03-01,930604.CSI,中证海外中国互联网30指数,6712.5613,0.0157643830696164
2024-02-29,2024-03-04,930604.CSI,中证海外中国互联网30指数,6656.3025,-0.00838112271689806
