月末交易日,收益日期,对标指数代码,对标指数,收盘价,日收益率
2024-10-10,2024-07-09,000015.SH,上证红利指数,3132.7202,0.0079394304604623
2024-10-10,2024-07-10,000015.SH,上证红利指数,3052.4549,-0.0256215987626345
2024-10-10,2024-07-11,000015.SH,上证红利指数,3043.0304,-0.00308751490480663
2024-10-10,2024-07-12,000015.SH,上证红利指数,3029.4163,-0.00447386263377458
2024-10-10,2024-07-15,000015.SH,上证红利指数,3067.8372,0.0126826081974933
2024-10-10,2024-07-16,000015.SH,上证红利指数,3048.6463,-0.00625551447123729
2024-10-10,2024-07-17,000015.SH,上证红利指数,3029.2362,-0.00636679302548149
2024-10-10,2024-07-18,000015.SH,上证红利指数,3035.0035,0.00190387926831193
2024-10-10,2024-07-19,000015.SH,上证红利指数,3014.7402,-0.00667653266297707
2024-10-10,2024-07-22,000015.SH,上证红利指数,2986.849,-0.00925160980704076
2024-10-10,2024-07-23,000015.SH,上证红利指数,2960.0903,-0.00895883923157825
2024-10-10,2024-07-24,000015.SH,上证红利指数,2961.1954,0.000373333205409443
2024-10-10,2024-07-25,000015.SH,上证红利指数,2952.5047,-0.00293486204929272
2024-10-10,2024-07-26,000015.SH,上证红利指数,2933.7537,-0.00635087896727138
2024-10-10,2024-07-29,000015.SH,上证红利指数,2941.1152,0.00250924268114261
2024-10-10,2024-07-30,000015.SH,上证红利指数,2928.5021,-0.0042885433389348
2024-10-10,2024-07-31,000015.SH,上证红利指数,2954.7154,0.00895109482762524
2024-10-10,2024-08-01,000015.SH,上证红利指数,2955.5849,0.000294275380972264
2024-10-10,2024-08-02,000015.SH,上证红利指数,2950.2797,-0.00179497465966882
2024-10-10,2024-08-05,000015.SH,上证红利指数,2910.3924,-0.0135198367802212
2024-10-10,2024-08-06,000015.SH,上证红利指数,2901.7268,-0.00297746791807185
2024-10-10,2024-08-07,000015.SH,上证红利指数,2910.6969,0.00309129722343271
2024-10-10,2024-08-08,000015.SH,上证红利指数,2923.6184,0.00443931485961313
2024-10-10,2024-08-09,000015.SH,上证红利指数,2910.064,-0.00463617276454409
2024-10-10,2024-08-12,000015.SH,上证红利指数,2931.4404,0.00734568036991634
2024-10-10,2024-08-13,000015.SH,上证红利指数,2935.0073,0.00121677384264762
2024-10-10,2024-08-14,000015.SH,上证红利指数,2925.7411,-0.00315713013729135
2024-10-10,2024-08-15,000015.SH,上证红利指数,2954.1009,0.00969320217704839
2024-10-10,2024-08-16,000015.SH,上证红利指数,2957.7566,0.00123750004612244
2024-10-10,2024-08-19,000015.SH,上证红利指数,2987.4777,0.0100485279958464
2024-10-10,2024-08-20,000015.SH,上证红利指数,2949.1118,-0.0128422381194677
2024-10-10,2024-08-21,000015.SH,上证红利指数,2924.9341,-0.00819829889121204
2024-10-10,2024-08-22,000015.SH,上证红利指数,2924.1483,-0.000268655625437875
2024-10-10,2024-08-23,000015.SH,上证红利指数,2923.4571,-0.000236376520301618
2024-10-10,2024-08-26,000015.SH,上证红利指数,2909.1831,-0.00488257549597693
2024-10-10,2024-08-27,000015.SH,上证红利指数,2916.1062,0.00237974020954534
2024-10-10,2024-08-28,000015.SH,上证红利指数,2901.7563,-0.00492091131660433
2024-10-10,2024-08-29,000015.SH,上证红利指数,2844.0577,-0.0198840267875011
2024-10-10,2024-08-30,000015.SH,上证红利指数,2846.0164,0.000688699107616708
2024-10-10,2024-09-02,000015.SH,上证红利指数,2870.6035,0.00863912801064681
2024-10-10,2024-09-03,000015.SH,上证红利指数,2842.0395,-0.0099505208573738
2024-10-10,2024-09-04,000015.SH,上证红利指数,2845.7708,0.00131289519375088
2024-10-10,2024-09-05,000015.SH,上证红利指数,2845.0742,-0.000244784295347911
2024-10-10,2024-09-06,000015.SH,上证红利指数,2817.6517,-0.0096385886877749
2024-10-10,2024-09-09,000015.SH,上证红利指数,2770.7104,-0.0166597241241705
2024-10-10,2024-09-10,000015.SH,上证红利指数,2775.7215,0.0018085975351303
2024-10-10,2024-09-11,000015.SH,上证红利指数,2711.6851,-0.0230701819328776
2024-10-10,2024-09-12,000015.SH,上证红利指数,2722.6742,0.00405249857367274
2024-10-10,2024-09-13,000015.SH,上证红利指数,2710.8376,-0.00434741696233798
2024-10-10,2024-09-18,000015.SH,上证红利指数,2746.7636,0.0132527304475931
2024-10-10,2024-09-19,000015.SH,上证红利指数,2740.0168,-0.00245627253834302
2024-10-10,2024-09-20,000015.SH,上证红利指数,2738.693,-0.00048313572383929
2024-10-10,2024-09-23,000015.SH,上证红利指数,2771.7379,0.012065938022261
2024-10-10,2024-09-24,000015.SH,上证红利指数,2898.5735,0.0457603152159516
2024-10-10,2024-09-25,000015.SH,上证红利指数,2940.7524,0.0145516061607545
2024-10-10,2024-09-26,000015.SH,上证红利指数,3039.6724,0.0336376500109292
2024-10-10,2024-09-27,000015.SH,上证红利指数,3063.2003,0.00774027490594054
2024-10-10,2024-09-30,000015.SH,上证红利指数,3241.3012,0.0581421005998204
2024-10-10,2024-10-08,000015.SH,上证红利指数,3240.5669,-0.000226544820950303
2024-10-10,2024-10-09,000015.SH,上证红利指数,3005.7223,-0.0724702211825962
2024-10-10,2024-10-10,000015.SH,上证红利指数,3115.6765,0.0365816229929159
2024-10-10,2024-10-11,000015.SH,上证红利指数,3073.7591,-0.0134537074051173
2024-10-10,2024-07-09,000018.SH,上证180金融股指数,4425.0073,0.00908779548749927
2024-10-10,2024-07-10,000018.SH,上证180金融股指数,4430.3695,0.00121179461105059
2024-10-10,2024-07-11,000018.SH,上证180金融股指数,4387.9266,-0.00957999101429352
2024-10-10,2024-07-12,000018.SH,上证180金融股指数,4444.9916,0.0130050033197913
2024-10-10,2024-07-15,000018.SH,上证180金融股指数,4471.1355,0.00588165340964864
2024-10-10,2024-07-16,000018.SH,上证180金融股指数,4443.5033,-0.00618013030470677
2024-10-10,2024-07-17,000018.SH,上证180金融股指数,4486.0258,0.00956958893222826
2024-10-10,2024-07-18,000018.SH,上证180金融股指数,4490.3446,0.000962722951793893
2024-10-10,2024-07-19,000018.SH,上证180金融股指数,4511.5811,0.00472936976819116
2024-10-10,2024-07-22,000018.SH,上证180金融股指数,4481.6405,-0.00663638740750994
2024-10-10,2024-07-23,000018.SH,上证180金融股指数,4473.4072,-0.00183711745732407
2024-10-10,2024-07-24,000018.SH,上证180金融股指数,4451.3746,-0.00492523908845133
2024-10-10,2024-07-25,000018.SH,上证180金融股指数,4434.7129,-0.00374304602447961
2024-10-10,2024-07-26,000018.SH,上证180金融股指数,4384.8063,-0.0112536259111611
2024-10-10,2024-07-29,000018.SH,上证180金融股指数,4413.8073,0.00661397517149176
2024-10-10,2024-07-30,000018.SH,上证180金融股指数,4408.6667,-0.00116466344146937
2024-10-10,2024-07-31,000018.SH,上证180金融股指数,4464.9742,0.0127720020204747
2024-10-10,2024-08-01,000018.SH,上证180金融股指数,4468.6161,0.000815659808292013
2024-10-10,2024-08-02,000018.SH,上证180金融股指数,4418.9848,-0.0111066376903579
2024-10-10,2024-08-05,000018.SH,上证180金融股指数,4400.311,-0.00422581222727914
