日期,代码,名称,上市日期,对标指数,benchmark,管理人,托管人,类别大类,类别细类,对标指数代码,规模,成交量,成交额,收盘价,VWAP,溢价率
2021-01-04,517400.SH,国泰中证沪深港黄金产业股票ETF,20240508,中证沪深港黄金产业股票指数,中证沪深港黄金产业股票指数收益率,国泰基金管理有限公司,中信证券股份有限公司,股票型ETF,主题指数ETF,931238.CSI,,,,,,
2021-01-05,517400.SH,国泰中证沪深港黄金产业股票ETF,20240508,中证沪深港黄金产业股票指数,中证沪深港黄金产业股票指数收益率,国泰基金管理有限公司,中信证券股份有限公司,股票型ETF,主题指数ETF,931238.CSI,,,,,,
2021-01-06,517400.SH,国泰中证沪深港黄金产业股票ETF,20240508,中证沪深港黄金产业股票指数,中证沪深港黄金产业股票指数收益率,国泰基金管理有限公司,中信证券股份有限公司,股票型ETF,主题指数ETF,931238.CSI,,,,,,
2021-01-07,517400.SH,国泰中证沪深港黄金产业股票ETF,20240508,中证沪深港黄金产业股票指数,中证沪深港黄金产业股票指数收益率,国泰基金管理有限公司,中信证券股份有限公司,股票型ETF,主题指数ETF,931238.CSI,,,,,,
2021-01-08,517400.SH,国泰中证沪深港黄金产业股票ETF,20240508,中证沪深港黄金产业股票指数,中证沪深港黄金产业股票指数收益率,国泰基金管理有限公司,中信证券股份有限公司,股票型ETF,主题指数ETF,931238.CSI,,,,,,
2021-01-11,517400.SH,国泰中证沪深港黄金产业股票ETF,20240508,中证沪深港黄金产业股票指数,中证沪深港黄金产业股票指数收益率,国泰基金管理有限公司,中信证券股份有限公司,股票型ETF,主题指数ETF,931238.CSI,,,,,,
2021-01-12,517400.SH,国泰中证沪深港黄金产业股票ETF,20240508,中证沪深港黄金产业股票指数,中证沪深港黄金产业股票指数收益率,国泰基金管理有限公司,中信证券股份有限公司,股票型ETF,主题指数ETF,931238.CSI,,,,,,
2021-01-13,517400.SH,国泰中证沪深港黄金产业股票ETF,20240508,中证沪深港黄金产业股票指数,中证沪深港黄金产业股票指数收益率,国泰基金管理有限公司,中信证券股份有限公司,股票型ETF,主题指数ETF,931238.CSI,,,,,,
2021-01-14,517400.SH,国泰中证沪深港黄金产业股票ETF,20240508,中证沪深港黄金产业股票指数,中证沪深港黄金产业股票指数收益率,国泰基金管理有限公司,中信证券股份有限公司,股票型ETF,主题指数ETF,931238.CSI,,,,,,
2021-01-15,517400.SH,国泰中证沪深港黄金产业股票ETF,20240508,中证沪深港黄金产业股票指数,中证沪深港黄金产业股票指数收益率,国泰基金管理有限公司,中信证券股份有限公司,股票型ETF,主题指数ETF,931238.CSI,,,,,,
2021-01-18,517400.SH,国泰中证沪深港黄金产业股票ETF,20240508,中证沪深港黄金产业股票指数,中证沪深港黄金产业股票指数收益率,国泰基金管理有限公司,中信证券股份有限公司,股票型ETF,主题指数ETF,931238.CSI,,,,,,
2021-01-19,517400.SH,国泰中证沪深港黄金产业股票ETF,20240508,中证沪深港黄金产业股票指数,中证沪深港黄金产业股票指数收益率,国泰基金管理有限公司,中信证券股份有限公司,股票型ETF,主题指数ETF,931238.CSI,,,,,,
2021-01-20,517400.SH,国泰中证沪深港黄金产业股票ETF,20240508,中证沪深港黄金产业股票指数,中证沪深港黄金产业股票指数收益率,国泰基金管理有限公司,中信证券股份有限公司,股票型ETF,主题指数ETF,931238.CSI,,,,,,
2021-01-21,517400.SH,国泰中证沪深港黄金产业股票ETF,20240508,中证沪深港黄金产业股票指数,中证沪深港黄金产业股票指数收益率,国泰基金管理有限公司,中信证券股份有限公司,股票型ETF,主题指数ETF,931238.CSI,,,,,,
2021-01-22,517400.SH,国泰中证沪深港黄金产业股票ETF,20240508,中证沪深港黄金产业股票指数,中证沪深港黄金产业股票指数收益率,国泰基金管理有限公司,中信证券股份有限公司,股票型ETF,主题指数ETF,931238.CSI,,,,,,
2021-01-25,517400.SH,国泰中证沪深港黄金产业股票ETF,20240508,中证沪深港黄金产业股票指数,中证沪深港黄金产业股票指数收益率,国泰基金管理有限公司,中信证券股份有限公司,股票型ETF,主题指数ETF,931238.CSI,,,,,,
2021-01-26,517400.SH,国泰中证沪深港黄金产业股票ETF,20240508,中证沪深港黄金产业股票指数,中证沪深港黄金产业股票指数收益率,国泰基金管理有限公司,中信证券股份有限公司,股票型ETF,主题指数ETF,931238.CSI,,,,,,
2021-01-27,517400.SH,国泰中证沪深港黄金产业股票ETF,20240508,中证沪深港黄金产业股票指数,中证沪深港黄金产业股票指数收益率,国泰基金管理有限公司,中信证券股份有限公司,股票型ETF,主题指数ETF,931238.CSI,,,,,,
2021-01-28,517400.SH,国泰中证沪深港黄金产业股票ETF,20240508,中证沪深港黄金产业股票指数,中证沪深港黄金产业股票指数收益率,国泰基金管理有限公司,中信证券股份有限公司,股票型ETF,主题指数ETF,931238.CSI,,,,,,
2021-01-29,517400.SH,国泰中证沪深港黄金产业股票ETF,20240508,中证沪深港黄金产业股票指数,中证沪深港黄金产业股票指数收益率,国泰基金管理有限公司,中信证券股份有限公司,股票型ETF,主题指数ETF,931238.CSI,,,,,,
2021-02-01,517400.SH,国泰中证沪深港黄金产业股票ETF,20240508,中证沪深港黄金产业股票指数,中证沪深港黄金产业股票指数收益率,国泰基金管理有限公司,中信证券股份有限公司,股票型ETF,主题指数ETF,931238.CSI,,,,,,
