日期,代码,名称,上市日期,对标指数,benchmark,管理人,托管人,类别大类,类别细类,对标指数代码,规模,成交量,成交额,收盘价,VWAP,溢价率
2026-04-03,159198.SZ,富国中证港股通信息技术综合ETF,20260403,中证港股通信息技术综合指数,中证港股通信息技术综合指数(港元)收益率,富国基金管理有限公司,兴业银行股份有限公司,跨境型ETF,,930967.CSI,205209453.0915,68670152,67688403.84,0.983,0.98570342235445,-1.15635998
2026-04-07,159198.SZ,富国中证港股通信息技术综合ETF,20260403,中证港股通信息技术综合指数,中证港股通信息技术综合指数(港元)收益率,富国基金管理有限公司,兴业银行股份有限公司,跨境型ETF,,930967.CSI,204982474.3098,11362236,11209399.89,0.986,0.98654876469737,-0.744916449
2026-04-08,159198.SZ,富国中证港股通信息技术综合ETF,20260403,中证港股通信息技术综合指数,中证港股通信息技术综合指数(港元)收益率,富国基金管理有限公司,兴业银行股份有限公司,跨境型ETF,,930967.CSI,178304505.5493,207066274,215764814.58,1.06,1.0420084855538,-1.110178188
2026-04-09,159198.SZ,富国中证港股通信息技术综合ETF,20260403,中证港股通信息技术综合指数,中证港股通信息技术综合指数(港元)收益率,富国基金管理有限公司,兴业银行股份有限公司,跨境型ETF,,930967.CSI,132598392.1765,46644775,48882830.58,1.043,1.0479808420129,-0.619342544
2026-04-10,159198.SZ,富国中证港股通信息技术综合ETF,20260403,中证港股通信息技术综合指数,中证港股通信息技术综合指数(港元)收益率,富国基金管理有限公司,兴业银行股份有限公司,跨境型ETF,,930967.CSI,129025444.1651,49014560,51926868.87,1.053,1.0594172194956,-0.968682404
2026-04-13,159198.SZ,富国中证港股通信息技术综合ETF,20260403,中证港股通信息技术综合指数,中证港股通信息技术综合指数(港元)收益率,富国基金管理有限公司,兴业银行股份有限公司,跨境型ETF,,930967.CSI,123231932.3424,22089868,23040159.89,1.046,1.0430193557517,-1.246223565
2026-04-14,159198.SZ,富国中证港股通信息技术综合ETF,20260403,中证港股通信息技术综合指数,中证港股通信息技术综合指数(港元)收益率,富国基金管理有限公司,兴业银行股份有限公司,跨境型ETF,,930967.CSI,120229625.8906,45888355,49236388.19,1.068,1.0729604098905,-1.092794962
2026-04-15,159198.SZ,富国中证港股通信息技术综合ETF,20260403,中证港股通信息技术综合指数,中证港股通信息技术综合指数(港元)收益率,富国基金管理有限公司,兴业银行股份有限公司,跨境型ETF,,930967.CSI,115266637.7133,22107276,23812906.17,1.071,1.0771524347912,-1.190146692
2026-04-16,159198.SZ,富国中证港股通信息技术综合ETF,20260403,中证港股通信息技术综合指数,中证港股通信息技术综合指数(港元)收益率,富国基金管理有限公司,兴业银行股份有限公司,跨境型ETF,,930967.CSI,113394189.8583,24997539,27271215.4,1.103,1.0909560097096,-1.42103852
2026-04-17,159198.SZ,富国中证港股通信息技术综合ETF,20260403,中证港股通信息技术综合指数,中证港股通信息技术综合指数(港元)收益率,富国基金管理有限公司,兴业银行股份有限公司,跨境型ETF,,930967.CSI,108233239.4198,28925960,32044716.14,1.106,1.1078185871791,-1.548869503
2026-04-20,159198.SZ,富国中证港股通信息技术综合ETF,20260403,中证港股通信息技术综合指数,中证港股通信息技术综合指数(港元)收益率,富国基金管理有限公司,兴业银行股份有限公司,跨境型ETF,,930967.CSI,103566220.6286,38078911,42815258.7,1.12,1.1243824357267,-1.217145881
2026-04-21,159198.SZ,富国中证港股通信息技术综合ETF,20260403,中证港股通信息技术综合指数,中证港股通信息技术综合指数(港元)收益率,富国基金管理有限公司,兴业银行股份有限公司,跨境型ETF,,930967.CSI,98268501.3207,21281922,23774717.45,1.126,1.1171320640119,-1.063175468
2026-04-22,159198.SZ,富国中证港股通信息技术综合ETF,20260403,中证港股通信息技术综合指数,中证港股通信息技术综合指数(港元)收益率,富国基金管理有限公司,兴业银行股份有限公司,跨境型ETF,,930967.CSI,92927782.0128,30857103,34658967.01,1.129,1.1232087150242,-1.172969188
2026-04-23,159198.SZ,富国中证港股通信息技术综合ETF,20260403,中证港股通信息技术综合指数,中证港股通信息技术综合指数(港元)收益率,富国基金管理有限公司,兴业银行股份有限公司,跨境型ETF,,930967.CSI,91870305.5018,28237220,31596650.57,1.116,1.1189717178249,-1.186470692
2026-04-24,159198.SZ,富国中证港股通信息技术综合ETF,20260403,中证港股通信息技术综合指数,中证港股通信息技术综合指数(港元)收益率,富国基金管理有限公司,兴业银行股份有限公司,跨境型ETF,,930967.CSI,88628152.4323,51700780,58771731.01,1.15,1.1367668149301,-0.938926695
2026-04-27,159198.SZ,富国中证港股通信息技术综合ETF,20260403,中证港股通信息技术综合指数,中证港股通信息技术综合指数(港元)收益率,富国基金管理有限公司,兴业银行股份有限公司,跨境型ETF,,930967.CSI,84535916.7603,57725628,67768370.38,1.178,1.173973722382,-0.582327623
2026-04-28,159198.SZ,富国中证港股通信息技术综合ETF,20260403,中证港股通信息技术综合指数,中证港股通信息技术综合指数(港元)收益率,富国基金管理有限公司,兴业银行股份有限公司,跨境型ETF,,930967.CSI,76428687.744,40778712,47328024.32,1.146,1.1606061594098,-0.520833333
2026-04-29,159198.SZ,富国中证港股通信息技术综合ETF,20260403,中证港股通信息技术综合指数,中证港股通信息技术综合指数(港元)收益率,富国基金管理有限公司,兴业银行股份有限公司,跨境型ETF,,930967.CSI,75668753.826,29239419,33402701.9,1.145,1.1423859653299,-1.122625216
2026-04-30,159198.SZ,富国中证港股通信息技术综合ETF,20260403,中证港股通信息技术综合指数,中证港股通信息技术综合指数(港元)收益率,富国基金管理有限公司,兴业银行股份有限公司,跨境型ETF,,930967.CSI,75694891.5648,39478434,45003318.35,1.147,1.1399468973364,-0.984116022
2026-05-06,159198.SZ,富国中证港股通信息技术综合ETF,20260403,中证港股通信息技术综合指数,中证港股通信息技术综合指数(港元)收益率,富国基金管理有限公司,兴业银行股份有限公司,跨境型ETF,,930967.CSI,73408898.1255,74394439,90354349.87,1.204,1.2145309660847,-1.027538019
2026-05-07,159198.SZ,富国中证港股通信息技术综合ETF,20260403,中证港股通信息技术综合指数,中证港股通信息技术综合指数(港元)收益率,富国基金管理有限公司,兴业银行股份有限公司,跨境型ETF,,930967.CSI,76214910.261,56968921,70537148.38,1.252,1.2381689374106,-0.870942201
2026-05-08,159198.SZ,富国中证港股通信息技术综合ETF,20260403,中证港股通信息技术综合指数,中证港股通信息技术综合指数(港元)收益率,富国基金管理有限公司,兴业银行股份有限公司,跨境型ETF,,930967.CSI,75919222.9607,35251426,43679940.88,1.246,1.2390971326947,-0.961767745
2026-05-11,159198.SZ,富国中证港股通信息技术综合ETF,20260403,中证港股通信息技术综合指数,中证港股通信息技术综合指数(港元)收益率,富国基金管理有限公司,兴业银行股份有限公司,跨境型ETF,,930967.CSI,77614899.1114,58452826,74213402.85,1.275,1.2696289970651,-0.870782149
2026-05-12,159198.SZ,富国中证港股通信息技术综合ETF,20260403,中证港股通信息技术综合指数,中证港股通信息技术综合指数(港元)收益率,富国基金管理有限公司,兴业银行股份有限公司,跨境型ETF,,930967.CSI,76257151.3039,68199230,85593694.12,1.249,1.2550536731866,-1.163250772
2026-05-13,159198.SZ,富国中证港股通信息技术综合ETF,20260403,中证港股通信息技术综合指数,中证港股通信息技术综合指数(港元)收益率,富国基金管理有限公司,兴业银行股份有限公司,跨境型ETF,,930967.CSI,77319211.8111,51398502,64161475.12,1.266,1.2483141068975,-1.194099742
2026-05-14,159198.SZ,富国中证港股通信息技术综合ETF,20260403,中证港股通信息技术综合指数,中证港股通信息技术综合指数(港元)收益率,富国基金管理有限公司,兴业银行股份有限公司,跨境型ETF,,930967.CSI,75889050.7872,76157205,95827981.66,1.248,1.2582917356276,-0.763358779
2026-05-15,159198.SZ,富国中证港股通信息技术综合ETF,20260403,中证港股通信息技术综合指数,中证港股通信息技术综合指数(港元)收益率,富国基金管理有限公司,兴业银行股份有限公司,跨境型ETF,,930967.CSI,73414932.5602,137160025,168127380.14,1.203,1.2257753681512,-1.117869472
