日期,代码,名称,上市日期,对标指数,benchmark,管理人,托管人,类别大类,类别细类,对标指数代码,规模,成交量,成交额,收盘价,VWAP,溢价率
2021-01-04,159316.SZ,易方达恒生港股通创新药ETF,20250326,恒生港股通创新药指数,恒生港股通创新药指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,HSSCID.HK,,,,,,
2021-01-05,159316.SZ,易方达恒生港股通创新药ETF,20250326,恒生港股通创新药指数,恒生港股通创新药指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,HSSCID.HK,,,,,,
2021-01-06,159316.SZ,易方达恒生港股通创新药ETF,20250326,恒生港股通创新药指数,恒生港股通创新药指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,HSSCID.HK,,,,,,
2021-01-07,159316.SZ,易方达恒生港股通创新药ETF,20250326,恒生港股通创新药指数,恒生港股通创新药指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,HSSCID.HK,,,,,,
2021-01-08,159316.SZ,易方达恒生港股通创新药ETF,20250326,恒生港股通创新药指数,恒生港股通创新药指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,HSSCID.HK,,,,,,
2021-01-11,159316.SZ,易方达恒生港股通创新药ETF,20250326,恒生港股通创新药指数,恒生港股通创新药指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,HSSCID.HK,,,,,,
2021-01-12,159316.SZ,易方达恒生港股通创新药ETF,20250326,恒生港股通创新药指数,恒生港股通创新药指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,HSSCID.HK,,,,,,
2021-01-13,159316.SZ,易方达恒生港股通创新药ETF,20250326,恒生港股通创新药指数,恒生港股通创新药指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,HSSCID.HK,,,,,,
2021-01-14,159316.SZ,易方达恒生港股通创新药ETF,20250326,恒生港股通创新药指数,恒生港股通创新药指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,HSSCID.HK,,,,,,
2021-01-15,159316.SZ,易方达恒生港股通创新药ETF,20250326,恒生港股通创新药指数,恒生港股通创新药指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,HSSCID.HK,,,,,,
2021-01-18,159316.SZ,易方达恒生港股通创新药ETF,20250326,恒生港股通创新药指数,恒生港股通创新药指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,HSSCID.HK,,,,,,
2021-01-19,159316.SZ,易方达恒生港股通创新药ETF,20250326,恒生港股通创新药指数,恒生港股通创新药指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,HSSCID.HK,,,,,,
2021-01-20,159316.SZ,易方达恒生港股通创新药ETF,20250326,恒生港股通创新药指数,恒生港股通创新药指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,HSSCID.HK,,,,,,
2021-01-21,159316.SZ,易方达恒生港股通创新药ETF,20250326,恒生港股通创新药指数,恒生港股通创新药指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,HSSCID.HK,,,,,,
2021-01-22,159316.SZ,易方达恒生港股通创新药ETF,20250326,恒生港股通创新药指数,恒生港股通创新药指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,HSSCID.HK,,,,,,
2021-01-25,159316.SZ,易方达恒生港股通创新药ETF,20250326,恒生港股通创新药指数,恒生港股通创新药指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,HSSCID.HK,,,,,,
2021-01-26,159316.SZ,易方达恒生港股通创新药ETF,20250326,恒生港股通创新药指数,恒生港股通创新药指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,HSSCID.HK,,,,,,
