日期,代码,名称,上市日期,对标指数,benchmark,管理人,托管人,类别大类,类别细类,对标指数代码,规模,成交量,成交额,收盘价,VWAP,溢价率
2021-01-04,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-01-05,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-01-06,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-01-07,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-01-08,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-01-11,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-01-12,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-01-13,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-01-14,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-01-15,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-01-18,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-01-19,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-01-20,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-01-21,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-01-22,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-01-25,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-01-26,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-01-27,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-01-28,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-01-29,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-02-01,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-02-02,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-02-03,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-02-04,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-02-05,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-02-08,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-02-09,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-02-10,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-02-18,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-02-19,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-02-22,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-02-23,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-02-24,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-02-25,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-02-26,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-03-01,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-03-02,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-03-03,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,,,,,,
2021-03-04,516500.SH,华夏中证生物科技主题ETF,20210317,中证生物科技主题指数,中证生物科技主题指数收益率,华夏基金管理有限公司,中国建设银行股份有限公司,股票型ETF,主题指数ETF,930743.CSI,306937200.0,,,,,
