日期,代码,名称,上市日期,对标指数,benchmark,管理人,托管人,类别大类,类别细类,对标指数代码,规模,成交量,成交额,收盘价,VWAP,溢价率
2026-06-01,159031.SZ,博时国证粮食产业ETF,20260601,国证粮食产业指数,国证粮食产业指数收益率,博时基金管理有限公司,兴业银行股份有限公司,股票型ETF,主题指数ETF,399365.SZ,245487361.0272,36692317,36427985.79,0.996,0.99279600658634,-0.180396873
2026-06-02,159031.SZ,博时国证粮食产业ETF,20260601,国证粮食产业指数,国证粮食产业指数收益率,博时基金管理有限公司,兴业银行股份有限公司,股票型ETF,主题指数ETF,399365.SZ,237470943.1168,10396420,10188624.19,0.982,0.98001275342858,-0.122050448
2026-06-03,159031.SZ,博时国证粮食产业ETF,20260601,国证粮食产业指数,国证粮食产业指数收益率,博时基金管理有限公司,兴业银行股份有限公司,股票型ETF,主题指数ETF,399365.SZ,230794498.6576,10122236,9895430.65,0.979,0.97759335486744,-0.091846107
2026-06-04,159031.SZ,博时国证粮食产业ETF,20260601,国证粮食产业指数,国证粮食产业指数收益率,博时基金管理有限公司,兴业银行股份有限公司,股票型ETF,主题指数ETF,399365.SZ,431024999.2608,8121951,7833727.03,0.964,0.96451296369555,-0.020742585
2026-06-05,159031.SZ,博时国证粮食产业ETF,20260601,国证粮食产业指数,国证粮食产业指数收益率,博时基金管理有限公司,兴业银行股份有限公司,股票型ETF,主题指数ETF,399365.SZ,560479243.352,8557916,8248477.56,0.962,0.96384184654301,0.156168662
2026-06-08,159031.SZ,博时国证粮食产业ETF,20260601,国证粮食产业指数,国证粮食产业指数收益率,博时基金管理有限公司,兴业银行股份有限公司,股票型ETF,主题指数ETF,399365.SZ,536036696.4496,12665588,11911011,0.936,0.940423058132,-0.202580232
2026-06-09,159031.SZ,博时国证粮食产业ETF,20260601,国证粮食产业指数,国证粮食产业指数收益率,博时基金管理有限公司,兴业银行股份有限公司,股票型ETF,主题指数ETF,399365.SZ,534132642.248,4904540,4567601.12,0.937,0.93130061534823,-0.266098989
2026-06-10,159031.SZ,博时国证粮食产业ETF,20260601,国证粮食产业指数,国证粮食产业指数收益率,博时基金管理有限公司,兴业银行股份有限公司,股票型ETF,主题指数ETF,399365.SZ,535922390.7248,3435106,3213153.08,0.937,0.93538687889107,-0.074650741
2026-06-11,159031.SZ,博时国证粮食产业ETF,20260601,国证粮食产业指数,国证粮食产业指数收益率,博时基金管理有限公司,兴业银行股份有限公司,股票型ETF,主题指数ETF,399365.SZ,538563043.9552,4686472,4412331.92,0.943,0.94150395436055,-0.190516511
2026-06-12,159031.SZ,博时国证粮食产业ETF,20260601,国证粮食产业指数,国证粮食产业指数收益率,博时基金管理有限公司,兴业银行股份有限公司,股票型ETF,主题指数ETF,399365.SZ,541832974.6544,9343924,8895453.18,0.958,0.95200401672788,-0.010437324
