日期,代码,名称,上市日期,对标指数,benchmark,管理人,托管人,类别大类,类别细类,对标指数代码,规模,成交量,成交额,收盘价,VWAP,溢价率
2021-01-04,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-01-05,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-01-06,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-01-07,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-01-08,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-01-11,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-01-12,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-01-13,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-01-14,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-01-15,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-01-18,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-01-19,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-01-20,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-01-21,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-01-22,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-01-25,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-01-26,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-01-27,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-01-28,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-01-29,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-02-01,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-02-02,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-02-03,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-02-04,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-02-05,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-02-08,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-02-09,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-02-10,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-02-18,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-02-19,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-02-22,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-02-23,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-02-24,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-02-25,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-02-26,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-03-01,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-03-02,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-03-03,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-03-04,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-03-05,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-03-08,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-03-09,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
2021-03-10,159615.SZ,南方恒生生物科技ETF(QDII),20220628,恒生生物科技指数,经估值汇率调整后的恒生生物科技指数收益率,南方基金管理股份有限公司,中国农业银行股份有限公司,跨境型ETF,,HSBIO.HK,,,,,,
