日期,代码,名称,上市日期,对标指数,benchmark,管理人,托管人,类别大类,类别细类,对标指数代码,规模,成交量,成交额,收盘价,VWAP,溢价率
2021-01-04,563700.SH,易方达中证红利价值ETF,20250428,中证红利价值指数,中证红利价值指数收益率,易方达基金管理有限公司,兴业银行股份有限公司,股票型ETF,策略指数ETF,H30270.CSI,,,,,,
2021-01-05,563700.SH,易方达中证红利价值ETF,20250428,中证红利价值指数,中证红利价值指数收益率,易方达基金管理有限公司,兴业银行股份有限公司,股票型ETF,策略指数ETF,H30270.CSI,,,,,,
2021-01-06,563700.SH,易方达中证红利价值ETF,20250428,中证红利价值指数,中证红利价值指数收益率,易方达基金管理有限公司,兴业银行股份有限公司,股票型ETF,策略指数ETF,H30270.CSI,,,,,,
2021-01-07,563700.SH,易方达中证红利价值ETF,20250428,中证红利价值指数,中证红利价值指数收益率,易方达基金管理有限公司,兴业银行股份有限公司,股票型ETF,策略指数ETF,H30270.CSI,,,,,,
2021-01-08,563700.SH,易方达中证红利价值ETF,20250428,中证红利价值指数,中证红利价值指数收益率,易方达基金管理有限公司,兴业银行股份有限公司,股票型ETF,策略指数ETF,H30270.CSI,,,,,,
2021-01-11,563700.SH,易方达中证红利价值ETF,20250428,中证红利价值指数,中证红利价值指数收益率,易方达基金管理有限公司,兴业银行股份有限公司,股票型ETF,策略指数ETF,H30270.CSI,,,,,,
2021-01-12,563700.SH,易方达中证红利价值ETF,20250428,中证红利价值指数,中证红利价值指数收益率,易方达基金管理有限公司,兴业银行股份有限公司,股票型ETF,策略指数ETF,H30270.CSI,,,,,,
2021-01-13,563700.SH,易方达中证红利价值ETF,20250428,中证红利价值指数,中证红利价值指数收益率,易方达基金管理有限公司,兴业银行股份有限公司,股票型ETF,策略指数ETF,H30270.CSI,,,,,,
2021-01-14,563700.SH,易方达中证红利价值ETF,20250428,中证红利价值指数,中证红利价值指数收益率,易方达基金管理有限公司,兴业银行股份有限公司,股票型ETF,策略指数ETF,H30270.CSI,,,,,,
2021-01-15,563700.SH,易方达中证红利价值ETF,20250428,中证红利价值指数,中证红利价值指数收益率,易方达基金管理有限公司,兴业银行股份有限公司,股票型ETF,策略指数ETF,H30270.CSI,,,,,,
2021-01-18,563700.SH,易方达中证红利价值ETF,20250428,中证红利价值指数,中证红利价值指数收益率,易方达基金管理有限公司,兴业银行股份有限公司,股票型ETF,策略指数ETF,H30270.CSI,,,,,,
2021-01-19,563700.SH,易方达中证红利价值ETF,20250428,中证红利价值指数,中证红利价值指数收益率,易方达基金管理有限公司,兴业银行股份有限公司,股票型ETF,策略指数ETF,H30270.CSI,,,,,,
2021-01-20,563700.SH,易方达中证红利价值ETF,20250428,中证红利价值指数,中证红利价值指数收益率,易方达基金管理有限公司,兴业银行股份有限公司,股票型ETF,策略指数ETF,H30270.CSI,,,,,,
2021-01-21,563700.SH,易方达中证红利价值ETF,20250428,中证红利价值指数,中证红利价值指数收益率,易方达基金管理有限公司,兴业银行股份有限公司,股票型ETF,策略指数ETF,H30270.CSI,,,,,,
2021-01-22,563700.SH,易方达中证红利价值ETF,20250428,中证红利价值指数,中证红利价值指数收益率,易方达基金管理有限公司,兴业银行股份有限公司,股票型ETF,策略指数ETF,H30270.CSI,,,,,,
2021-01-25,563700.SH,易方达中证红利价值ETF,20250428,中证红利价值指数,中证红利价值指数收益率,易方达基金管理有限公司,兴业银行股份有限公司,股票型ETF,策略指数ETF,H30270.CSI,,,,,,
2021-01-26,563700.SH,易方达中证红利价值ETF,20250428,中证红利价值指数,中证红利价值指数收益率,易方达基金管理有限公司,兴业银行股份有限公司,股票型ETF,策略指数ETF,H30270.CSI,,,,,,
2021-01-27,563700.SH,易方达中证红利价值ETF,20250428,中证红利价值指数,中证红利价值指数收益率,易方达基金管理有限公司,兴业银行股份有限公司,股票型ETF,策略指数ETF,H30270.CSI,,,,,,
2021-01-28,563700.SH,易方达中证红利价值ETF,20250428,中证红利价值指数,中证红利价值指数收益率,易方达基金管理有限公司,兴业银行股份有限公司,股票型ETF,策略指数ETF,H30270.CSI,,,,,,
2021-01-29,563700.SH,易方达中证红利价值ETF,20250428,中证红利价值指数,中证红利价值指数收益率,易方达基金管理有限公司,兴业银行股份有限公司,股票型ETF,策略指数ETF,H30270.CSI,,,,,,
2021-02-01,563700.SH,易方达中证红利价值ETF,20250428,中证红利价值指数,中证红利价值指数收益率,易方达基金管理有限公司,兴业银行股份有限公司,股票型ETF,策略指数ETF,H30270.CSI,,,,,,
2021-02-02,563700.SH,易方达中证红利价值ETF,20250428,中证红利价值指数,中证红利价值指数收益率,易方达基金管理有限公司,兴业银行股份有限公司,股票型ETF,策略指数ETF,H30270.CSI,,,,,,
2021-02-03,563700.SH,易方达中证红利价值ETF,20250428,中证红利价值指数,中证红利价值指数收益率,易方达基金管理有限公司,兴业银行股份有限公司,股票型ETF,策略指数ETF,H30270.CSI,,,,,,
2021-02-04,563700.SH,易方达中证红利价值ETF,20250428,中证红利价值指数,中证红利价值指数收益率,易方达基金管理有限公司,兴业银行股份有限公司,股票型ETF,策略指数ETF,H30270.CSI,,,,,,
2021-02-05,563700.SH,易方达中证红利价值ETF,20250428,中证红利价值指数,中证红利价值指数收益率,易方达基金管理有限公司,兴业银行股份有限公司,股票型ETF,策略指数ETF,H30270.CSI,,,,,,
2021-02-08,563700.SH,易方达中证红利价值ETF,20250428,中证红利价值指数,中证红利价值指数收益率,易方达基金管理有限公司,兴业银行股份有限公司,股票型ETF,策略指数ETF,H30270.CSI,,,,,,
