日期,代码,名称,上市日期,对标指数,benchmark,管理人,托管人,类别大类,类别细类,对标指数代码,规模,成交量,成交额,收盘价,VWAP,溢价率
2026-01-30,589160.SH,广发上证科创板芯片ETF,20260130,上证科创板芯片指数,上证科创板芯片指数收益率,广发基金管理有限公司,中国邮政储蓄银行股份有限公司,股票型ETF,主题指数ETF,000685.SH,503865779.2,65793300,64914384,0.997,0.98664125374468,0.180868167
2026-02-02,589160.SH,广发上证科创板芯片ETF,20260130,上证科创板芯片指数,上证科创板芯片指数收益率,广发基金管理有限公司,中国邮政储蓄银行股份有限公司,股票型ETF,主题指数ETF,000685.SH,495302431.2,36070000,34843164,0.953,0.96598735791516,0.878585794
2026-02-03,589160.SH,广发上证科创板芯片ETF,20260130,上证科创板芯片指数,上证科创板芯片指数收益率,广发基金管理有限公司,中国邮政储蓄银行股份有限公司,股票型ETF,主题指数ETF,000685.SH,508129627.2,45741700,43535316,0.96,0.95176427636052,0.187852223
2026-02-04,589160.SH,广发上证科创板芯片ETF,20260130,上证科创板芯片指数,上证科创板芯片指数收益率,广发基金管理有限公司,中国邮政储蓄银行股份有限公司,股票型ETF,主题指数ETF,000685.SH,502616611.2,19087100,17806337,0.937,0.93289902604377,-0.021340162
2026-02-05,589160.SH,广发上证科创板芯片ETF,20260130,上证科创板芯片指数,上证科创板芯片指数收益率,广发基金管理有限公司,中国邮政储蓄银行股份有限公司,股票型ETF,主题指数ETF,000685.SH,495376615.2,18254200,16755776,0.922,0.9179134664899,-0.184042438
2026-02-06,589160.SH,广发上证科创板芯片ETF,20260130,上证科创板芯片指数,上证科创板芯片指数收益率,广发基金管理有限公司,中国邮政储蓄银行股份有限公司,股票型ETF,主题指数ETF,000685.SH,489906396.0,13544300,12416342,0.913,0.91672083459463,-0.054734537
2026-02-09,589160.SH,广发上证科创板芯片ETF,20260130,上证科创板芯片指数,上证科创板芯片指数收益率,广发基金管理有限公司,中国邮政储蓄银行股份有限公司,股票型ETF,主题指数ETF,000685.SH,501766075.2,14549900,13646020,0.945,0.93787723626967,-0.126823082
2026-02-10,589160.SH,广发上证科创板芯片ETF,20260130,上证科创板芯片指数,上证科创板芯片指数收益率,广发基金管理有限公司,中国邮政储蓄银行股份有限公司,股票型ETF,主题指数ETF,000685.SH,501803701.6,20019200,19253739,0.957,0.96176365688939,-0.010448229
2026-02-11,589160.SH,广发上证科创板芯片ETF,20260130,上证科创板芯片指数,上证科创板芯片指数收益率,广发基金管理有限公司,中国邮政储蓄银行股份有限公司,股票型ETF,主题指数ETF,000685.SH,499857009.6,9351500,8836075,0.944,0.94488317382238,0.148525355
2026-02-12,589160.SH,广发上证科创板芯片ETF,20260130,上证科创板芯片指数,上证科创板芯片指数收益率,广发基金管理有限公司,中国邮政储蓄银行股份有限公司,股票型ETF,主题指数ETF,000685.SH,505945640.0,15012400,14353001,0.964,0.95607637686179,-0.103626943
2026-02-13,589160.SH,广发上证科创板芯片ETF,20260130,上证科创板芯片指数,上证科创板芯片指数收益率,广发基金管理有限公司,中国邮政储蓄银行股份有限公司,股票型ETF,主题指数ETF,000685.SH,499119048.0,16660600,16165925,0.965,0.97030869236402,0.20768432
2026-02-24,589160.SH,广发上证科创板芯片ETF,20260130,上证科创板芯片指数,上证科创板芯片指数收益率,广发基金管理有限公司,中国邮政储蓄银行股份有限公司,股票型ETF,主题指数ETF,000685.SH,497149523.2,8505700,8154867,0.961,0.95875318903794,0.18765638
2026-02-25,589160.SH,广发上证科创板芯片ETF,20260130,上证科创板芯片指数,上证科创板芯片指数收益率,广发基金管理有限公司,中国邮政储蓄银行股份有限公司,股票型ETF,主题指数ETF,000685.SH,507308809.6,16276900,15646164,0.966,0.96124962369984,-0.165357586
2026-02-26,589160.SH,广发上证科创板芯片ETF,20260130,上证科创板芯片指数,上证科创板芯片指数收益率,广发基金管理有限公司,中国邮政储蓄银行股份有限公司,股票型ETF,主题指数ETF,000685.SH,496676376.0,26460000,25831809,0.98,0.97625884353741,-0.101936799
2026-02-27,589160.SH,广发上证科创板芯片ETF,20260130,上证科创板芯片指数,上证科创板芯片指数收益率,广发基金管理有限公司,中国邮政储蓄银行股份有限公司,股票型ETF,主题指数ETF,000685.SH,488939280.8,13091200,12695980,0.978,0.96981025421657,0.071625908
