日期,指数池日期,ETF代码,ETF名称,对标指数代码,对标指数,趋势窗口,窗口起始日,窗口结束日,窗口起始收盘价,窗口结束收盘价,log价格回归斜率,窗口收益率,窗口波动率,R平方,趋势质量因子,风险调整趋势得分,因子排名,排名百分比
2022-01-04,2021-12-31,512980.SH,广发中证传媒ETF,399971.SZ,中证传媒指数,60,2021-10-12,2022-01-04,1087.3771,1385.6923,0.00347522563743686,0.274343831592554,0.134993607529001,0.790795065749079,0.216949748342088,2.03227276175737,1,0.0454545454545455
2022-01-04,2021-12-31,515050.SH,华夏中证5G通信主题ETF,931079.CSI,中证5G通信主题指数,60,2021-10-12,2022-01-04,927.6782,1108.3988,0.00295705847884124,0.194809579442526,0.104407882653019,0.87051496446631,0.169584654126108,1.86585126038751,2,0.0909090909090909
2022-01-04,2021-12-31,512660.SH,国泰中证军工ETF,399967.SZ,中证军工指数,60,2021-10-12,2022-01-04,12197.7392,14732.8785,0.00260484621752086,0.207836817826044,0.127822305280244,0.619234966759538,0.128699824977919,1.62598239306021,3,0.136363636363636
2022-01-04,2021-12-31,515880.SH,国泰中证全指通信设备ETF,931160.CSI,中证全指通信设备指数,60,2021-10-12,2022-01-04,5161.1747,5890.683,0.00269152512646482,0.141345399526972,0.0828555569950672,0.799214194230461,0.112965249591132,1.70592540383727,4,0.181818181818182
2022-01-04,2021-12-31,510500.SH,南方中证500ETF,000905.SH,中证小盘500指数,60,2021-10-12,2022-01-04,6952.1903,7354.4562,0.000879018988605573,0.0578617504184256,0.0553934401143553,0.778317129191876,0.0450347914756858,1.04455961389967,5,0.227272727272727
2022-01-04,2021-12-31,512960.SH,博时央企结构调整ETF,000860.CSI,中证央企结构调整指数,60,2021-10-12,2022-01-04,1204.8699,1268.1221,0.000978787040366502,0.0524971202284994,0.0612214786583161,0.709709702372593,0.0372577155727865,0.857495136984385,6,0.272727272727273
2022-01-04,2021-12-31,159996.SZ,国泰中证全指家用电器ETF,930697.CSI,中证全指家用电器指数,60,2021-10-12,2022-01-04,10733.2505,11518.3223,0.000819148149240569,0.0731438998838236,0.106080604241467,0.437484402060579,0.0319993153050534,0.689512474093089,7,0.318181818181818
2022-01-04,2021-12-31,512880.SH,国泰中证全指证券公司ETF,399975.SZ,中证全指证券公司指数,60,2021-10-12,2022-01-04,836.0175,869.1888,0.000963192796661236,0.0396777579416698,0.0800336707410083,0.456138962556548,0.0180985713440831,0.49576331529349,8,0.363636363636364
2022-01-04,2021-12-31,512690.SH,酒ETF,399987.SZ,中证酒指数,60,2021-10-12,2022-01-04,9397.1274,9718.3199,0.00189714941593314,0.0341798601134216,0.142798234995997,0.524495086780588,0.0179271686963374,0.239357721153764,9,0.409090909090909
2022-01-04,2021-12-31,159825.SZ,富国中证农业主题ETF,000949.CSI,中证农业主题指数,60,2021-10-12,2022-01-04,7061.4764,7621.4205,0.000378813377443899,0.0792956130250611,0.0876481712453375,0.108922549119278,0.00863708030466545,0.904703565384192,10,0.454545454545455
