日期,指数池日期,ETF代码,ETF名称,对标指数代码,对标指数,趋势窗口,窗口起始日,窗口结束日,窗口起始收盘价,窗口结束收盘价,log价格回归斜率,窗口收益率,窗口波动率,R平方,趋势质量因子,风险调整趋势得分,因子排名,排名百分比
2026-01-05,2025-12-31,512710.SH,富国中证军工龙头ETF,931066.CSI,中证军工龙头指数,5,2025-12-26,2026-01-05,3312.6207,3540.6481,0.0155080455469422,0.068835952151117,0.0326374510193905,0.87348065770218,0.0601268727585135,2.10910932076835,1,0.025
2026-01-05,2025-12-31,562500.SH,华夏中证机器人ETF,H30590.CSI,中证机器人指数,5,2025-12-26,2026-01-05,1843.1875,1944.5355,0.0134179395947603,0.0549851819199076,0.0327883067710315,0.882100768795055,0.0485024712438865,1.67697534074822,2,0.05
2026-01-05,2025-12-31,588220.SH,科创100ETF基金,000698.SH,上证科创板100指数,5,2025-12-26,2026-01-05,1448.9643,1506.7542,0.00830485571161589,0.039883591334859,0.0314604680675343,0.636086634924017,0.0253694194008751,1.26773674343444,3,0.075
2026-01-05,2025-12-31,515250.SH,富国中证智能汽车主题ETF,930721.CSI,中证智能汽车主题指数,5,2025-12-26,2026-01-05,5742.011,5935.9555,0.00757957280551585,0.0337764069069182,0.0272730477274155,0.722150060513909,0.0243916342917734,1.23845370141619,4,0.1
2026-01-05,2025-12-31,159996.SZ,国泰中证全指家用电器ETF,930697.CSI,中证全指家用电器指数,5,2025-12-26,2026-01-05,12611.6377,12952.2878,0.00694371787634798,0.0270107743421777,0.014904240702977,0.891593734616044,0.0240826371706134,1.81228785018096,5,0.125
2026-01-05,2025-12-31,159851.SZ,华宝中证金融科技主题ETF,930986.CSI,中证金融科技主题指数,5,2025-12-26,2026-01-05,3067.7467,3143.205,0.00555086918215659,0.0245973045949328,0.00684269476501008,0.957154799431203,0.0235434281461111,3.59468096117781,6,0.15
2026-01-05,2025-12-31,517520.SH,黄金股ETF永赢,931238.CSI,中证沪深港黄金产业股票指数,5,2025-12-29,2026-01-05,3247.0949,3342.2789,0.00687188913858778,0.0293135873546535,0.017562720397783,0.759112497891143,0.0222523105189412,1.66908011348594,7,0.175
2026-01-05,2025-12-31,588000.SH,华夏上证科创板50成份ETF,000688.SH,上证科创板50成份指数,5,2025-12-26,2026-01-05,1345.8267,1403.4142,0.00822241582235365,0.0427896845856899,0.0477979773881328,0.506131598482691,0.0216572114579254,0.895219566263772,8,0.2
2026-01-05,2025-12-31,512400.SH,南方中证申万有色金属ETF,000819.SH,中证申万有色金属指数,5,2025-12-26,2026-01-05,9309.8583,9597.6053,0.00871356672278805,0.0309077743965231,0.0430089527765714,0.511375569561237,0.0158054807358922,0.718635828151569,9,0.225
2026-01-05,2025-12-31,159869.SZ,华夏中证动漫游戏ETF,930901.CSI,中证动漫游戏指数,5,2025-12-26,2026-01-05,2128.2587,2205.041,0.00781621997844081,0.0360775219666671,0.0460270499763842,0.41170954546239,0.0148534601703059,0.783833028299184,10,0.25
