日期,指数池日期,ETF代码,ETF名称,对标指数代码,对标指数,趋势窗口,窗口起始日,窗口结束日,窗口起始收盘价,窗口结束收盘价,log价格回归斜率,窗口收益率,窗口波动率,R平方,趋势质量因子,风险调整趋势得分,因子排名,排名百分比
2024-01-02,2023-12-29,510410.SH,博时上证自然资源ETF,000068.SH,上证自然资源指数,5,2023-12-26,2024-01-02,2476.4889,2570.4536,0.00852530982807666,0.0379427099390592,0.00916849049044248,0.966955646009503,0.0366889176004742,4.1383813375399,1,0.0416666666666667
2024-01-02,2023-12-29,560080.SH,汇添富中证中药ETF,930641.CSI,中证中药指数,5,2023-12-26,2024-01-02,10810.1341,11182.1116,0.00783444490799173,0.0344100726743066,0.00818084335408724,0.967806428435989,0.0333022895371435,4.20617669657676,2,0.0833333333333333
2024-01-02,2023-12-29,512400.SH,南方中证申万有色金属ETF,000819.SH,中证申万有色金属指数,5,2023-12-26,2024-01-02,4463.0148,4635.2857,0.0105920621293381,0.0385996703394307,0.0244848213847624,0.847105765336972,0.0326980032846382,1.57647342951222,3,0.125
2024-01-02,2023-12-29,515210.SH,国泰中证钢铁ETF,930606.CSI,中证钢铁指数,5,2023-12-26,2024-01-02,888.0834,915.5684,0.00780377733782994,0.0309486699109567,0.00959076289181978,0.969062322886693,0.0299911899541652,3.22692472538901,4,0.166666666666667
2024-01-02,2023-12-29,512660.SH,国泰中证军工ETF,399967.SZ,中证军工指数,5,2023-12-26,2024-01-02,9587.7867,9891.2161,0.0088593749412355,0.0316474916989966,0.0130784966306533,0.936103815903209,0.0296253377431959,2.41981112911873,5,0.208333333333333
2024-01-02,2023-12-29,159869.SZ,华夏中证动漫游戏ETF,930901.CSI,中证动漫游戏指数,5,2023-12-26,2024-01-02,1469.2837,1525.3317,0.0118773588997026,0.0381464791312938,0.0382816412104037,0.747285637171036,0.0285063159634605,0.996469271566308,6,0.25
2024-01-02,2023-12-29,159865.SZ,国泰中证畜牧养殖ETF,930707.CSI,中证畜牧养殖指数,5,2023-12-26,2024-01-02,2309.9381,2388.8481,0.00750504041517591,0.03416108855904,0.0211608978164198,0.793463997450998,0.0271055938853334,1.61434967719247,7,0.291666666666667
2024-01-02,2023-12-29,510500.SH,南方中证500ETF,000905.SH,中证小盘500指数,5,2023-12-26,2024-01-02,5258.2841,5409.4554,0.00835115121558724,0.0287491693345363,0.0182259115597581,0.850104513667437,0.0244397986154788,1.57737895524595,8,0.333333333333333
2024-01-02,2023-12-29,516970.SH,广发中证基建工程ETF,399995.SZ,中证基建工程指数,5,2023-12-26,2024-01-02,3338.5228,3429.1789,0.00759204435153974,0.0271545547030561,0.0197554077886645,0.787440891366149,0.0213826067600253,1.37453779712091,9,0.375
2024-01-02,2023-12-29,159611.SZ,广发中证全指电力ETF,H30199.CSI,中证全指电力公用事业指数,5,2023-12-26,2024-01-02,2535.5234,2601.7385,0.00518414981759441,0.0261149630880946,0.0173429064198931,0.712003105850646,0.0185939348278983,1.50580084190153,10,0.416666666666667
2024-01-02,2023-12-29,159766.SZ,富国中证旅游主题ETF,930633.CSI,中证旅游主题指数,5,2023-12-26,2024-01-02,2812.2516,2893.7718,0.00931380555412653,0.0289875201777821,0.041086876505824,0.636603836488924,0.0184535665554762,0.70551773809511,11,0.458333333333333
2024-01-02,2023-12-29,510210.SH,上证综指ETF,000001.SH,上证综合指数,5,2023-12-26,2024-01-02,2898.8787,2962.2762,0.00637527034097171,0.0218696629148365,0.0148373142252131,0.821912262793424,0.0179749441328627,1.47396372300812,12,0.5
2024-01-02,2023-12-29,516910.SH,富国中证现代物流ETF,930716.CSI,中证现代物流指数,5,2023-12-26,2024-01-02,969.1638,986.7089,0.00463073057544364,0.0181033381560474,0.00816180587489368,0.92911709161827,0.0168201208961288,2.21805546879454,13,0.541666666666667
2024-01-02,2023-12-29,159915.SZ,易方达创业板ETF,399006.SZ,创业板指数,5,2023-12-26,2024-01-02,1808.4998,1855.9217,0.00958331287100961,0.0262216783214464,0.0475207469931598,0.526722836894016,0.0138115567935946,0.551794321019843,14,0.583333333333333
2024-01-02,2023-12-29,515220.SH,国泰中证煤炭ETF,399998.SZ,中证煤炭指数,5,2023-12-26,2024-01-02,2226.862,2304.0425,0.00587717816788634,0.0346588607646094,0.0415237107644522,0.336188823043891,0.0116519216084961,0.834676384324503,15,0.625
2024-01-02,2023-12-29,517180.SH,南方富时中国国企开放共赢ETF,GPCCH0.FS,富时中国国企开放共赢指数,5,2023-12-27,2024-01-02,1310.25,1325.37,0.00290353663245321,0.0115397824842587,0.0050319817382401,0.925467859435563,0.0106796977940589,2.29328783063005,16,0.666666666666667
2024-01-02,2023-12-29,510300.SH,华泰柏瑞沪深300ETF,000300.SH,沪深300指数,5,2023-12-26,2024-01-02,3324.7902,3386.3522,0.00646976826712008,0.0185160555393842,0.029829210438072,0.54282824998097,0.0100510380249944,0.62073569053479,17,0.708333333333333
2024-01-02,2023-12-29,510880.SH,华泰柏瑞上证红利ETF,000015.SH,上证红利指数,5,2023-12-26,2024-01-02,2787.0895,2838.8685,0.00352082546298419,0.0185781619140684,0.017779877899799,0.497656349897454,0.00924554024595916,1.04489817189793,18,0.75
2024-01-02,2023-12-29,512880.SH,国泰中证全指证券公司ETF,399975.SZ,中证全指证券公司指数,5,2023-12-26,2024-01-02,633.2835,644.9297,0.00604989873006462,0.0183901838592038,0.0297655733248085,0.483560397813311,0.00889276462281651,0.617834021153432,19,0.791666666666667
2024-01-02,2023-12-29,512010.SH,易方达沪深300医药ETF,000913.SH,沪深300医药卫生指数,5,2023-12-26,2024-01-02,8872.1871,9012.0792,0.00556281612782954,0.0157674875905176,0.0257115400385152,0.545436242198032,0.00860015918027603,0.613245553043433,20,0.833333333333333
2024-01-02,2023-12-29,588000.SH,华夏上证科创板50成份ETF,000688.SH,上证科创板50成份指数,5,2023-12-26,2024-01-02,825.2578,839.8012,0.00610359378016359,0.0176228567606389,0.0318823052157744,0.462548129105943,0.00815141942413555,0.55274725718138,21,0.875
2024-01-02,2023-12-29,512800.SH,华宝中证银行ETF,399986.SZ,中证银行指数,5,2023-12-26,2024-01-02,5182.5638,5231.8177,0.00347075601446584,0.00950377108719813,0.0170987167137974,0.526210683005141,0.00500098587491904,0.555817798860267,22,0.916666666666667
2024-01-02,2023-12-29,512200.SH,南方中证全指房地产ETF,931775.CSI,中证全指房地产指数,5,2023-12-26,2024-01-02,2883.5766,2894.6049,0.00287151742223371,0.00382452125599841,0.0376701150249089,0.120160670378383,0.000459557037997146,0.101526667849819,23,0.958333333333333
2024-01-02,2023-12-29,516110.SH,国泰中证800汽车与零部件ETF,H30015.CSI,中证800汽车与零部件指数,5,2023-12-26,2024-01-02,7214.8465,7223.3796,0.00216774578428129,0.00118271400507286,0.0271435209570532,0.144452696461166,0.000170846227175159,0.0435726082457822,24,1
2024-01-03,2023-12-29,159869.SZ,华夏中证动漫游戏ETF,930901.CSI,中证动漫游戏指数,5,2023-12-27,2024-01-03,1458.7325,1540.5731,0.0145989401547766,0.0561039121291944,0.031539488489911,0.886716488697889,0.0497482639654142,1.77884660834437,1,0.0416666666666667
2024-01-03,2023-12-29,515210.SH,国泰中证钢铁ETF,930606.CSI,中证钢铁指数,5,2023-12-27,2024-01-03,890.9927,923.2365,0.00852407890886334,0.0361886242165621,0.0076422674725252,0.981520239533667,0.0355198671094339,4.73532552304198,2,0.0833333333333333
2024-01-03,2023-12-29,560080.SH,汇添富中证中药ETF,930641.CSI,中证中药指数,5,2023-12-27,2024-01-03,10932.4108,11289.7886,0.00838536212011391,0.0326897521999447,0.0075594789930496,0.963375903982874,0.0314925195765979,4.32433931359564,3,0.125
2024-01-03,2023-12-29,510410.SH,博时上证自然资源ETF,000068.SH,上证自然资源指数,5,2023-12-27,2024-01-03,2508.591,2583.6606,0.00780716337891667,0.029925005710377,0.00837512923871511,0.967568140763937,0.0289544821375397,3.57307987225377,4,0.166666666666667
2024-01-03,2023-12-29,159611.SZ,广发中证全指电力ETF,H30199.CSI,中证全指电力公用事业指数,5,2023-12-27,2024-01-03,2554.996,2641.0328,0.00865679232768918,0.0336739470433614,0.019477193046003,0.794041500869608,0.0267385114505144,1.72889116844646,5,0.208333333333333
2024-01-03,2023-12-29,515220.SH,国泰中证煤炭ETF,399998.SZ,中证煤炭指数,5,2023-12-27,2024-01-03,2248.1612,2335.7394,0.0117393565799672,0.0389554805945409,0.0418485334644385,0.64195531836411,0.0250076779470954,0.93086847661326,6,0.25
2024-01-03,2023-12-29,159766.SZ,富国中证旅游主题ETF,930633.CSI,中证旅游主题指数,5,2023-12-27,2024-01-03,2802.9012,2919.6639,0.00761471726442544,0.0416578008529163,0.0386034843020452,0.523365794538802,0.0218022680421257,1.07912022984695,7,0.291666666666667
2024-01-03,2023-12-29,510880.SH,华泰柏瑞上证红利ETF,000015.SH,上证红利指数,5,2023-12-27,2024-01-03,2802.3227,2877.6169,0.00729963597014091,0.0268684973361561,0.0200266802081188,0.727689451517247,0.0195519220896401,1.34163511160795,8,0.333333333333333
2024-01-03,2023-12-29,516970.SH,广发中证基建工程ETF,399995.SZ,中证基建工程指数,5,2023-12-27,2024-01-03,3360.9837,3454.4455,0.00546354868873152,0.0278078706540588,0.0197645301561574,0.676314169537597,0.0188068569480087,1.40695834580189,9,0.375
2024-01-03,2023-12-29,512400.SH,南方中证申万有色金属ETF,000819.SH,中证申万有色金属指数,5,2023-12-27,2024-01-03,4491.8589,4632.8124,0.00659602768356812,0.0313797701882399,0.0265781979137915,0.597983664752856,0.0187645899762661,1.18065830836322,10,0.416666666666667
2024-01-03,2023-12-29,516910.SH,富国中证现代物流ETF,930716.CSI,中证现代物流指数,5,2023-12-27,2024-01-03,971.8406,990.19,0.00426216328242871,0.0188810798807952,0.00797798183961264,0.912161985912485,0.0172226033202385,2.36664864126991,11,0.458333333333333
2024-01-03,2023-12-29,517180.SH,南方富时中国国企开放共赢ETF,GPCCH0.FS,富时中国国企开放共赢指数,5,2023-12-28,2024-01-03,1313.35,1337.74,0.00398235846302022,0.0185708303194123,0.00802545088736832,0.877672256812627,0.016299102557323,2.31399214574248,12,0.5
2024-01-03,2023-12-29,510500.SH,南方中证500ETF,000905.SH,中证小盘500指数,5,2023-12-27,2024-01-03,5285.5301,5401.395,0.00483090421242337,0.0219211503497068,0.0202872443294165,0.527666124772435,0.0115670484555837,1.08053858837403,13,0.541666666666667
2024-01-03,2023-12-29,512660.SH,国泰中证军工ETF,399967.SZ,中证军工指数,5,2023-12-27,2024-01-03,9587.9181,9779.7057,0.00579384096483916,0.0200030494628443,0.0231060324811634,0.563768336467262,0.0112770859199401,0.865706800990229,14,0.583333333333333
2024-01-03,2023-12-29,510210.SH,上证综指ETF,000001.SH,上证综合指数,5,2023-12-27,2024-01-03,2914.6138,2967.2472,0.00383543127486928,0.0180584474004755,0.0153089710754497,0.570872604919851,0.0103090729083175,1.17959902801273,15,0.625
2024-01-03,2023-12-29,512800.SH,华宝中证银行ETF,399986.SZ,中证银行指数,5,2023-12-27,2024-01-03,5202.3713,5256.9005,0.00184180965238654,0.0104816048020255,0.0172340201326133,0.249199236496173,0.00261200791391938,0.608192674800835,16,0.666666666666667
2024-01-03,2023-12-29,512880.SH,国泰中证全指证券公司ETF,399975.SZ,中证全指证券公司指数,5,2023-12-27,2024-01-03,637.8652,646.5579,0.0015344878013614,0.0136278009836561,0.029592118600485,0.0616028360740462,0.000839511190045893,0.460521301892619,17,0.708333333333333
2024-01-03,2023-12-29,510300.SH,华泰柏瑞沪深300ETF,000300.SH,沪深300指数,5,2023-12-27,2024-01-03,3336.3572,3378.2971,0.00166948486117875,0.0125705664849074,0.0307059809291277,0.0599963941115356,0.000754188661033765,0.409384950571078,18,0.75
2024-01-03,2023-12-29,512010.SH,易方达沪深300医药ETF,000913.SH,沪深300医药卫生指数,5,2023-12-27,2024-01-03,8893.7812,8976.7832,0.00116746147245491,0.00933258848328777,0.0269740774486017,0.0377256396335756,0.000352077869968972,0.345983602259271,19,0.791666666666667
