日期,指数池日期,ETF代码,ETF名称,对标指数代码,对标指数,趋势窗口,窗口起始日,窗口结束日,窗口起始收盘价,窗口结束收盘价,log价格回归斜率,窗口收益率,窗口波动率,R平方,趋势质量因子,风险调整趋势得分,因子排名,排名百分比
2026-01-05,2025-12-31,515790.SH,华泰柏瑞中证光伏产业ETF,931151.CSI,中证光伏产业指数,5,2025-12-26,2026-01-05,2934.5001,2904.3026,-0.00423062188128217,-0.0102905091057929,0.0256353666876218,0.432582812186307,-0.00445149736781268,-0.401418447849304,29,0.966666666666667
2026-01-05,2025-12-31,159611.SZ,广发中证全指电力ETF,H30199.CSI,中证全指电力公用事业指数,5,2025-12-26,2026-01-05,2924.2994,2842.7614,-0.00718886026431774,-0.0278829178708583,0.0230698572476086,0.651079829438379,-0.0181540054116028,-1.20862983986382,30,1
2026-01-06,2025-12-31,512400.SH,南方中证申万有色金属ETF,000819.SH,中证申万有色金属指数,5,2025-12-29,2026-01-06,9100.3837,9990.7593,0.0222941021027994,0.0978393471475274,0.0273379121473804,0.934407511029846,0.0914218208489061,3.57888878346193,1,0.0333333333333333
2026-01-06,2025-12-31,512710.SH,富国中证军工龙头ETF,931066.CSI,中证军工龙头指数,5,2025-12-29,2026-01-06,3379.6192,3709.9276,0.024002196333648,0.0977353898332687,0.0455208628195134,0.872626674724613,0.085286508233119,2.14704607469286,2,0.0666666666666667
2026-01-06,2025-12-31,159870.SZ,化工ETF,000813.CSI,中证细分化工产业主题指数,5,2025-12-29,2026-01-06,3751.8248,4004.5284,0.0141137137702302,0.067354850898155,0.0321820809948823,0.83761362393217,0.0564173407502145,2.09293025236205,3,0.1
2026-01-06,2025-12-31,159869.SZ,华夏中证动漫游戏ETF,930901.CSI,中证动漫游戏指数,5,2025-12-29,2026-01-06,2101.5735,2236.0936,0.0167224861667432,0.0640092292751122,0.0359365174630819,0.861838975875645,0.055165648605052,1.78117507743676,4,0.133333333333333
2026-01-06,2025-12-31,588000.SH,华夏上证科创板50成份ETF,000688.SH,上证科创板50成份指数,5,2025-12-29,2026-01-06,1346.3188,1429.3023,0.0151141114903813,0.0616373328516249,0.0459495804112312,0.762803695969357,0.0470171853089129,1.34141231105909,5,0.166666666666667
2026-01-06,2025-12-31,159851.SZ,华宝中证金融科技主题ETF,930986.CSI,中证金融科技主题指数,5,2025-12-29,2026-01-06,3099.7248,3280.9464,0.0125003230409702,0.0584637707192586,0.0393388553247981,0.713634206054621,0.0417217466001975,1.4861584109796,6,0.2
2026-01-06,2025-12-31,562500.SH,华夏中证机器人ETF,H30590.CSI,中证机器人指数,5,2025-12-29,2026-01-06,1857.1265,1951.0083,0.011208537329157,0.0505521837096179,0.0340710151669502,0.816513086391966,0.0412765195445938,1.48372989363272,7,0.233333333333333
2026-01-06,2025-12-31,159755.SZ,广发国证新能源车电池ETF,980032.SZ,国证新能源车电池指数,5,2025-12-29,2026-01-06,15643.1638,16328.6628,0.00998794889846037,0.0438209948297033,0.0238206738640546,0.843706826531263,0.0369720724832118,1.83962028445506,8,0.266666666666667
2026-01-06,2025-12-31,512880.SH,国泰中证全指证券公司ETF,399975.SZ,中证全指证券公司指数,5,2025-12-29,2026-01-06,858.7067,904.3341,0.0117237407405143,0.0531350227033283,0.0428586465626678,0.600856432113941,0.0319265201618151,1.23977369713797,9,0.3
2026-01-06,2025-12-31,563360.SH,华泰柏瑞中证A500ETF,000510.CSI,中证A500指数,5,2025-12-29,2026-01-06,5640.7597,5860.2043,0.00946493646220127,0.0389033767916049,0.0226634475267236,0.792810341518315,0.030842999440368,1.71656923536157,10,0.333333333333333
2026-01-06,2025-12-31,512170.SH,华宝中证医疗ETF,399989.SZ,中证医疗指数,5,2025-12-29,2026-01-06,6859.7117,7183.2505,0.0133284164235657,0.0471650725496233,0.0532152611274583,0.621210758892509,0.0292994505117717,0.886307265065488,11,0.366666666666667
2026-01-06,2025-12-31,512100.SH,南方中证1000ETF,000852.SH,中证1000指数,5,2025-12-29,2026-01-06,7594.1575,7864.9034,0.0090462678896095,0.0356518678997637,0.0209412062925188,0.798980172566515,0.0284851355668718,1.70247441344868,12,0.4
2026-01-06,2025-12-31,560280.SH,广发中证工程机械ETF,931752.CSI,中证工程机械主题指数,5,2025-12-29,2026-01-06,2498.1392,2570.9717,0.00650731000230038,0.0291547004266215,0.0102167074036297,0.9192381808113,0.026800113782266,2.85362977276454,13,0.433333333333333
2026-01-06,2025-12-31,159915.SZ,易方达创业板ETF,399006.SZ,创业板指数,5,2025-12-29,2026-01-06,3222.6108,3319.2914,0.00749195488318081,0.0300007062596577,0.0333420044208288,0.624193727250484,0.0187262526603626,0.899787123803397,14,0.466666666666667
2026-01-06,2025-12-31,512200.SH,南方中证全指房地产ETF,931775.CSI,中证全指房地产指数,5,2025-12-29,2026-01-06,2980.6599,3058.9739,0.00750377146677618,0.0262740475691305,0.0241104441611928,0.705486146607635,0.0185359765753316,1.08973718582174,15,0.5
2026-01-06,2025-12-31,512010.SH,易方达沪深300医药ETF,000913.SH,沪深300医药卫生指数,5,2025-12-29,2026-01-06,8318.3352,8585.6186,0.00906072781212722,0.0321318381110682,0.0402100998549162,0.571031236322974,0.0183482832418929,0.799098689806901,16,0.533333333333333
2026-01-06,2025-12-31,159745.SZ,国泰中证全指建筑材料ETF,931009.CSI,中证全指建筑材料指数,5,2025-12-29,2026-01-06,6316.6062,6444.3151,0.00558182601521507,0.0202179613476616,0.0199022928455834,0.606659131682139,0.0122654108755555,1.01586091132953,17,0.566666666666667
2026-01-06,2025-12-31,560080.SH,汇添富中证中药ETF,930641.CSI,中证中药指数,5,2025-12-29,2026-01-06,9571.9852,9756.8561,0.00530867038293144,0.0193137469539759,0.0206638927652739,0.619596133343818,0.0119667229330644,0.934661594180988,18,0.6
2026-01-06,2025-12-31,515180.SH,易方达中证红利ETF,000922.CSI,中证红利指数,5,2025-12-29,2026-01-06,5501.7422,5591.0408,0.00369007769285569,0.0162309677105554,0.0111136642601457,0.69733090160132,0.0113183553474635,1.46045150641815,19,0.633333333333333
2026-01-06,2025-12-31,561360.SH,国泰中证油气产业ETF,H30198.CSI,中证油气产业指数,5,2025-12-29,2026-01-06,2096.0882,2148.1851,0.00392212446293875,0.0248543453467274,0.029091903546921,0.362572739101224,0.00901150807093071,0.854338916208799,20,0.666666666666667
2026-01-06,2025-12-31,515650.SH,富国中证消费50ETF,931139.CSI,中证消费50指数,5,2025-12-29,2026-01-06,16056.4112,16221.5093,0.0026291178759769,0.0102823786675319,0.0144975499311264,0.438718553194729,0.00451107029241994,0.709249405339555,21,0.7
2026-01-06,2025-12-31,512690.SH,酒ETF,399987.SZ,中证酒指数,5,2025-12-29,2026-01-06,5066.8028,5132.5556,0.00364664923686402,0.0129771776395164,0.0257028932680998,0.323081706408855,0.00419268869614582,0.504891706320961,22,0.733333333333333
2026-01-06,2025-12-31,515790.SH,华泰柏瑞中证光伏产业ETF,931151.CSI,中证光伏产业指数,5,2025-12-29,2026-01-06,2920.3845,2976.9721,0.00430743061770051,0.0193767635734268,0.0369460089149288,0.205128420377694,0.00397472490384907,0.524461616897331,23,0.766666666666667
2026-01-06,2025-12-31,515210.SH,国泰中证钢铁ETF,930606.CSI,中证钢铁指数,5,2025-12-29,2026-01-06,1166.7128,1180.851,0.00232581032595032,0.0121179779633858,0.0179144340867497,0.317807628212989,0.0038511858352809,0.676436548578933,24,0.8
2026-01-06,2025-12-31,159865.SZ,国泰中证畜牧养殖ETF,930707.CSI,中证畜牧养殖指数,5,2025-12-29,2026-01-06,2215.2457,2242.9409,0.00212714171166096,0.0125020894973411,0.0161405863991165,0.305473741361041,0.00381906005358337,0.774574677040574,25,0.833333333333333
2026-01-06,2025-12-31,510880.SH,华泰柏瑞上证红利ETF,000015.SH,上证红利指数,5,2025-12-29,2026-01-06,3045.3442,3071.851,0.00151114102230669,0.00870404074521369,0.0127127522296363,0.255118410829212,0.00222056104271163,0.684670053186642,26,0.866666666666667
2026-01-06,2025-12-31,159766.SZ,富国中证旅游主题ETF,930633.CSI,中证旅游主题指数,5,2025-12-29,2026-01-06,3271.7279,3296.9459,0.00273039835825172,0.0077078537001809,0.0352187057179691,0.216104926880432,0.00166570516028266,0.218856813248769,27,0.9
2026-01-06,2025-12-31,515220.SH,国泰中证煤炭ETF,399998.SZ,中证煤炭指数,5,2025-12-29,2026-01-06,1998.7142,2018.5815,0.0018438300912856,0.00994004045200669,0.0236968608634528,0.105542591155828,0.00104909762549854,0.419466549146897,28,0.933333333333333
2026-01-06,2025-12-31,159611.SZ,广发中证全指电力ETF,H30199.CSI,中证全指电力公用事业指数,5,2025-12-29,2026-01-06,2865.857,2872.0358,0.00075325651873543,0.00215600429470153,0.0200059235960253,0.0256917616007543,5.5391548349674e-05,0.107768295942602,29,0.966666666666667
2026-01-06,2025-12-31,512800.SH,华宝中证银行ETF,399986.SZ,中证银行指数,5,2025-12-29,2026-01-06,7606.0206,7616.1813,2.59668142053284e-05,0.00133587595069096,0.00740047970948756,0.000454629847688848,6.07329079993824e-07,0.18051207531565,30,1
2026-01-07,2025-12-31,512710.SH,富国中证军工龙头ETF,931066.CSI,中证军工龙头指数,5,2025-12-30,2026-01-07,3356.1231,3677.4236,0.0254161047490081,0.0957356123200608,0.0471557628198288,0.912452498335009,0.0873541986410713,2.03019963192716,1,0.0333333333333333
2026-01-07,2025-12-31,512400.SH,南方中证申万有色金属ETF,000819.SH,中证申万有色金属指数,5,2025-12-30,2026-01-07,9255.8949,10049.2209,0.0231556796165228,0.0857103509245769,0.0327277560326748,0.947162334675751,0.0811816160876001,2.6188887144907,2,0.0666666666666667
2026-01-07,2025-12-31,512170.SH,华宝中证医疗ETF,399989.SZ,中证医疗指数,5,2025-12-30,2026-01-07,6806.5299,7227.8612,0.0180841515683624,0.0619010429969609,0.0479271263715159,0.84852843081884,0.0525247948802608,1.29156591858071,3,0.1
2026-01-07,2025-12-31,588000.SH,华夏上证科创板50成份ETF,000688.SH,上证科创板50成份指数,5,2025-12-30,2026-01-07,1359.8734,1443.388,0.0180590275245933,0.0614135109930085,0.0459821461124834,0.854906941661741,0.0525028368597426,1.33559470762361,4,0.133333333333333
2026-01-07,2025-12-31,159869.SZ,华夏中证动漫游戏ETF,930901.CSI,中证动漫游戏指数,5,2025-12-30,2026-01-07,2111.9451,2236.6623,0.0169516481241325,0.0590532395941543,0.0380570270303585,0.870304756004087,0.0513943152762413,1.55170396119084,5,0.166666666666667
2026-01-07,2025-12-31,515220.SH,国泰中证煤炭ETF,399998.SZ,中证煤炭指数,5,2025-12-30,2026-01-07,1985.6661,2093.9585,0.0129695864326178,0.0545370644138006,0.0377707498834784,0.702681633048886,0.0383221934839817,1.44389678738298,6,0.2
2026-01-07,2025-12-31,512100.SH,南方中证1000ETF,000852.SH,中证1000指数,5,2025-12-30,2026-01-07,7597.299,7906.4197,0.0114647180653545,0.0406882367009644,0.0187862855794824,0.929522542416193,0.0378206332247123,2.16584787497335,7,0.233333333333333
2026-01-07,2025-12-31,512200.SH,南方中证全指房地产ETF,931775.CSI,中证全指房地产指数,5,2025-12-30,2026-01-07,2946.6454,3058.9402,0.0100120283920966,0.0381093700653632,0.0128427035193968,0.9472588566843,0.0360994383170748,2.96739467728157,8,0.266666666666667
2026-01-07,2025-12-31,512010.SH,易方达沪深300医药ETF,000913.SH,沪深300医药卫生指数,5,2025-12-30,2026-01-07,8276.5205,8628.4412,0.0127980546756651,0.0425203683117801,0.0369720334061908,0.825196138692766,0.0350876437466752,1.15006842725238,9,0.3
2026-01-07,2025-12-31,159870.SZ,化工ETF,000813.CSI,中证细分化工产业主题指数,5,2025-12-30,2026-01-07,3820.9064,3982.9457,0.0132150869093346,0.0424086023148853,0.038501941457675,0.807289256860116,0.03423600904726,1.10146659387306,10,0.333333333333333
2026-01-07,2025-12-31,563360.SH,华泰柏瑞中证A500ETF,000510.CSI,中证A500指数,5,2025-12-30,2026-01-07,5658.687,5860.2533,0.0107802497329909,0.0356206837381181,0.0240469613638137,0.873255139651583,0.0311059451522152,1.48129666776613,11,0.366666666666667
2026-01-07,2025-12-31,512880.SH,国泰中证全指证券公司ETF,399975.SZ,中证全指证券公司指数,5,2025-12-30,2026-01-07,856.7303,890.9732,0.0137246397110482,0.0399692878844136,0.0500788231062552,0.729327679671427,0.0291507079908586,0.798127539850695,12,0.4
2026-01-07,2025-12-31,515790.SH,华泰柏瑞中证光伏产业ETF,931151.CSI,中证光伏产业指数,5,2025-12-30,2026-01-07,2890.7091,2995.8579,0.0112267596890968,0.036374742792348,0.0311914025415544,0.7825173017356,0.0284638655811946,1.16617849241913,13,0.433333333333333
2026-01-07,2025-12-31,159745.SZ,国泰中证全指建筑材料ETF,931009.CSI,中证全指建筑材料指数,5,2025-12-30,2026-01-07,6271.3941,6442.3589,0.0079751998480539,0.0272610518927521,0.0148285873649422,0.905651393677609,0.0246890096397885,1.83841192838118,14,0.466666666666667
2026-01-07,2025-12-31,560280.SH,广发中证工程机械ETF,931752.CSI,中证工程机械主题指数,5,2025-12-30,2026-01-07,2520.238,2582.6445,0.0068609156892211,0.024762145479911,0.0102103259030043,0.927148972332552,0.0229581977344486,2.42520618001282,15,0.5
2026-01-07,2025-12-31,159755.SZ,广发国证新能源车电池ETF,980032.SZ,国证新能源车电池指数,5,2025-12-30,2026-01-07,15846.7092,16288.4971,0.00913615604207683,0.0278788418733651,0.0267747882272967,0.79901320589222,0.0222755628217997,1.04123482272561,16,0.533333333333333
2026-01-07,2025-12-31,159851.SZ,华宝中证金融科技主题ETF,930986.CSI,中证金融科技主题指数,5,2025-12-30,2026-01-07,3107.6814,3211.6227,0.011570802750919,0.03344657531496,0.0534767601851678,0.650628543676723,0.0217612965881462,0.625441316922499,17,0.566666666666667
2026-01-07,2025-12-31,159915.SZ,易方达创业板ETF,399006.SZ,创业板指数,5,2025-12-30,2026-01-07,3242.9046,3329.6926,0.00884310066941998,0.0267624277322249,0.0336454881468231,0.726839997981572,0.0194520029188723,0.795423969342882,18,0.6
2026-01-07,2025-12-31,515210.SH,国泰中证钢铁ETF,930606.CSI,中证钢铁指数,5,2025-12-30,2026-01-07,1163.0888,1188.5969,0.00569529440586987,0.0219313435053283,0.0159933785343244,0.771056611454571,0.0169103074078647,1.37127646033388,19,0.633333333333333
2026-01-07,2025-12-31,159766.SZ,富国中证旅游主题ETF,930633.CSI,中证旅游主题指数,5,2025-12-30,2026-01-07,3238.1791,3335.1135,0.00520279246743121,0.0299348482608637,0.0316451196259876,0.506209076885086,0.0151532919048269,0.94595465634709,20,0.666666666666667
2026-01-07,2025-12-31,515180.SH,易方达中证红利ETF,000922.CSI,中证红利指数,5,2025-12-30,2026-01-07,5499.2122,5592.9103,0.00494836389143516,0.0170384587086856,0.0107053154397461,0.880840183991312,0.015008159103887,1.59158866495668,21,0.7
2026-01-07,2025-12-31,159611.SZ,广发中证全指电力ETF,H30199.CSI,中证全指电力公用事业指数,5,2025-12-30,2026-01-07,2833.6077,2880.377,0.00502251981241273,0.0165052134775043,0.0124131696393995,0.821281701667906,0.0135554298111968,1.32965342108245,22,0.733333333333333
2026-01-07,2025-12-31,560080.SH,汇添富中证中药ETF,930641.CSI,中证中药指数,5,2025-12-30,2026-01-07,9550.6625,9707.9946,0.00577919224014586,0.0164734226552345,0.0220698653547359,0.693791779280869,0.011429125214821,0.74642152955861,23,0.766666666666667
2026-01-07,2025-12-31,510880.SH,华泰柏瑞上证红利ETF,000015.SH,上证红利指数,5,2025-12-30,2026-01-07,3043.1537,3085.8303,0.00390593233851162,0.0140238069473784,0.0121895936129321,0.706246086231047,0.00990425877064574,1.15047370672803,24,0.8
2026-01-07,2025-12-31,512690.SH,酒ETF,399987.SZ,中证酒指数,5,2025-12-30,2026-01-07,5041.9853,5105.4317,0.0051613844075127,0.0125836146329106,0.0258694824510282,0.582142608866322,0.00732545825137099,0.486426995852421,25,0.833333333333333
2026-01-07,2025-12-31,562500.SH,华夏中证机器人ETF,H30590.CSI,中证机器人指数,5,2025-12-30,2026-01-07,1918.5498,1935.6759,0.00399639210854628,0.00892658611207264,0.02432964963114,0.464891461916273,0.00414989366756295,0.366901548004511,26,0.866666666666667
2026-01-07,2025-12-31,515650.SH,富国中证消费50ETF,931139.CSI,中证消费50指数,5,2025-12-30,2026-01-07,16039.2331,16153.2561,0.00307623420547191,0.00710900572920781,0.0158292980096284,0.562247570370817,0.00399702119899931,0.449104295394758,27,0.9
2026-01-07,2025-12-31,561360.SH,国泰中证油气产业ETF,H30198.CSI,中证油气产业指数,5,2025-12-30,2026-01-07,2115.3152,2124.5037,0.00282939467775203,0.00434379708518162,0.0331062173674628,0.219076526919364,0.000951623979064044,0.131207894788088,28,0.933333333333333
2026-01-07,2025-12-31,159865.SZ,国泰中证畜牧养殖ETF,930707.CSI,中证畜牧养殖指数,5,2025-12-30,2026-01-07,2224.0841,2226.6063,0.00182654432076733,0.00113403985038141,0.0190237427452261,0.23499575342732,0.000266494549056984,0.0596118159065196,29,0.966666666666667
2026-01-07,2025-12-31,512800.SH,华宝中证银行ETF,399986.SZ,中证银行指数,5,2025-12-30,2026-01-07,7595.3363,7562.3248,-0.000700473069661621,-0.00434628549627214,0.0106407580991691,0.155407069824143,-0.000675443493594823,-0.408456376488017,30,1
2026-01-08,2025-12-31,512710.SH,富国中证军工龙头ETF,931066.CSI,中证军工龙头指数,5,2025-12-31,2026-01-08,3454.5879,3863.8917,0.0261846037434922,0.118481223187287,0.0549809048161667,0.912635718926317,0.108130196302799,2.15495222538514,1,0.0333333333333333
2026-01-08,2025-12-31,588000.SH,华夏上证科创板50成份ETF,000688.SH,上证科创板50成份指数,5,2025-12-31,2026-01-08,1344.2002,1455.1729,0.0186736217523813,0.0825566757094665,0.0331424193555529,0.875855685098989,0.0723077337630098,2.49096708432163,2,0.0666666666666667
2026-01-08,2025-12-31,512170.SH,华宝中证医疗ETF,399989.SZ,中证医疗指数,5,2025-12-31,2026-01-08,6760.0613,7294.2192,0.0171050110087396,0.0790167243010058,0.0400882228991164,0.816551148506619,0.0645211969792171,1.97107076808704,3,0.1
2026-01-08,2025-12-31,515220.SH,国泰中证煤炭ETF,399998.SZ,中证煤炭指数,5,2025-12-31,2026-01-08,1971.7134,2095.7445,0.0176457393095471,0.0629052376476213,0.0325191620055796,0.914985283515859,0.0575573667036413,1.93440524810658,4,0.133333333333333
2026-01-08,2025-12-31,515790.SH,华泰柏瑞中证光伏产业ETF,931151.CSI,中证光伏产业指数,5,2025-12-31,2026-01-08,2857.9275,3029.1849,0.0147431065256681,0.0599236334721578,0.0159778088496023,0.958016991471011,0.0574078590570082,3.7504287375205,5,0.166666666666667
2026-01-08,2025-12-31,159869.SZ,华夏中证动漫游戏ETF,930901.CSI,中证动漫游戏指数,5,2025-12-31,2026-01-08,2116.9251,2253.6212,0.0139386074042897,0.0645729506443096,0.0361298273929079,0.771192089496144,0.0497981487323165,1.78724769266362,6,0.2
2026-01-08,2025-12-31,512100.SH,南方中证1000ETF,000852.SH,中证1000指数,5,2025-12-31,2026-01-08,7595.2845,7971.5887,0.0116194113969767,0.0495444509023988,0.0138279112518848,0.93509763531158,0.0463288988816438,3.58293092860614,7,0.233333333333333
2026-01-08,2025-12-31,512010.SH,易方达沪深300医药ETF,000913.SH,沪深300医药卫生指数,5,2025-12-31,2026-01-08,8210.3079,8658.792,0.0120656342585735,0.0546245165787265,0.0304729005587606,0.785819946228953,0.0429250346806774,1.792560457886,8,0.266666666666667
2026-01-08,2025-12-31,512200.SH,南方中证全指房地产ETF,931775.CSI,中证全指房地产指数,5,2025-12-31,2026-01-08,2982.499,3106.787,0.00958881255988946,0.0416724364366929,0.014232182491244,0.949231034572393,0.0395567699519543,2.92804258674528,9,0.3
