日期,指数池日期,ETF代码,ETF名称,对标指数代码,对标指数,趋势窗口,窗口起始日,窗口结束日,窗口起始收盘价,窗口结束收盘价,log价格回归斜率,窗口收益率,窗口波动率,R平方,趋势质量因子,风险调整趋势得分,因子排名,排名百分比
2021-02-01,2021-01-29,512800.SH,华宝中证银行ETF,399986.SZ,中证银行指数,5,2021-01-26,2021-02-01,6878.9125,7095.429,0.00549934871189786,0.0314753967287706,0.0292270648357881,0.513355496385152,0.0161580679116176,1.0769263662162,1,0.0714285714285714
2021-02-01,2021-01-29,512980.SH,广发中证传媒ETF,399971.SZ,中证传媒指数,5,2021-01-26,2021-02-01,1361.3921,1392.5942,0.00229468709236644,0.0229192603659152,0.0455566941880846,0.0692430183151145,0.00158699876528594,0.503093140851948,2,0.142857142857143
2021-02-01,2021-01-29,510880.SH,华泰柏瑞上证红利ETF,000015.SH,上证红利指数,5,2021-01-26,2021-02-01,2536.1953,2504.4403,-0.00450725505305871,-0.0125207234632126,0.0175783704997863,0.656069285952375,-0.00821446210211707,-0.712280098053735,3,0.214285714285714
2021-02-01,2021-01-29,512690.SH,酒ETF,399987.SZ,中证酒指数,5,2021-01-26,2021-02-01,10320.5977,10024.381,-0.00560737413754493,-0.0287015063090775,0.0396783422865122,0.299525789024391,-0.00859684132341497,-0.723354471359405,4,0.285714285714286
2021-02-01,2021-01-29,510300.SH,华泰柏瑞沪深300ETF,000300.SH,沪深300指数,5,2021-01-26,2021-02-01,5512.9678,5417.6484,-0.00672454972383579,-0.0172900338724997,0.0337189944472027,0.530852929739972,-0.00917846513651983,-0.512768371535294,5,0.357142857142857
2021-02-01,2021-01-29,510500.SH,南方中证500ETF,000905.SH,中证小盘500指数,5,2021-01-26,2021-02-01,6532.961,6393.278,-0.00759377277982048,-0.0213812695345954,0.0269073644124659,0.714826552824573,-0.0152838991964279,-0.794625189105838,6,0.428571428571429
2021-02-01,2021-01-29,512880.SH,国泰中证全指证券公司ETF,399975.SZ,中证全指证券公司指数,5,2021-01-26,2021-02-01,880.4045,863.7392,-0.00518367132352196,-0.0189291399578262,0.00865105913838787,0.884643878805098,-0.0167455477947359,-2.18807196379352,7,0.5
2021-02-01,2021-01-29,159949.SZ,华安创业板50ETF,399673.SZ,创业板50指数,5,2021-01-26,2021-02-01,3173.4274,3078.0738,-0.0114337599081917,-0.0300475126672191,0.0479087737733287,0.648580540679426,-0.0194882320117768,-0.627181835406249,8,0.571428571428571
2021-02-01,2021-01-29,512290.SH,国泰中证生物医药ETF,930726.CSI,中证生物医药指数,5,2021-01-26,2021-02-01,5082.2383,4915.73,-0.0114800140931753,-0.0327627887893411,0.0456906850298679,0.617195667528366,-0.0202210512969283,-0.717056195763408,9,0.642857142857143
2021-02-01,2021-01-29,515000.SH,华宝中证科技龙头ETF,931087.CSI,中证科技龙头指数,5,2021-01-26,2021-02-01,5288.7514,5102.6711,-0.0125923137641593,-0.0351841646404482,0.0546273322188257,0.626119928188264,-0.0220295066380415,-0.64407620162573,10,0.714285714285714
