月末交易日,收益日期,对标指数代码,对标指数,收盘价,日收益率
2021-07-30,2021-05-06,000819.SH,中证申万有色金属指数,5678.4429,0.0252046160001846
2021-07-30,2021-05-07,000819.SH,中证申万有色金属指数,5829.1159,0.0265342106372153
2021-07-30,2021-05-10,000819.SH,中证申万有色金属指数,6117.5605,0.049483421662623
2021-07-30,2021-05-11,000819.SH,中证申万有色金属指数,5864.3265,-0.0413946049246263
2021-07-30,2021-05-12,000819.SH,中证申万有色金属指数,5893.074,0.00490209745313464
2021-07-30,2021-05-13,000819.SH,中证申万有色金属指数,5596.4929,-0.0503270619035158
2021-07-30,2021-05-14,000819.SH,中证申万有色金属指数,5623.0883,0.00475215469316503
2021-07-30,2021-05-17,000819.SH,中证申万有色金属指数,5788.0962,0.0293447108059817
2021-07-30,2021-05-18,000819.SH,中证申万有色金属指数,5862.1017,0.0127858102980389
2021-07-30,2021-05-19,000819.SH,中证申万有色金属指数,5893.6956,0.00538951755135875
2021-07-30,2021-05-20,000819.SH,中证申万有色金属指数,5715.6094,-0.0302163891871171
2021-07-30,2021-05-21,000819.SH,中证申万有色金属指数,5747.1471,0.00551781932474249
2021-07-30,2021-05-24,000819.SH,中证申万有色金属指数,5706.1194,-0.00713879413317964
2021-07-30,2021-05-25,000819.SH,中证申万有色金属指数,5753.7514,0.00834752949614059
2021-07-30,2021-05-26,000819.SH,中证申万有色金属指数,5805.4266,0.0089811318577302
2021-07-30,2021-05-27,000819.SH,中证申万有色金属指数,5806.1752,0.00012894831880228
2021-07-30,2021-05-28,000819.SH,中证申万有色金属指数,5894.8772,0.0152771828173563
2021-07-30,2021-05-31,000819.SH,中证申万有色金属指数,6055.0394,0.0271697262836958
2021-07-30,2021-06-01,000819.SH,中证申万有色金属指数,6062.7064,0.00126621801998517
2021-07-30,2021-06-02,000819.SH,中证申万有色金属指数,5975.346,-0.0144094723109139
2021-07-30,2021-06-03,000819.SH,中证申万有色金属指数,5976.4217,0.00018002304803777
2021-07-30,2021-06-04,000819.SH,中证申万有色金属指数,5957.499,-0.00316622570324987
