月末交易日,收益日期,对标指数代码,对标指数,收盘价,日收益率
2023-08-31,2023-06-06,000015.SH,上证红利指数,2960.5468,-0.00575187209882611
2023-08-31,2023-06-07,000015.SH,上证红利指数,2991.0775,0.0103125206465238
2023-08-31,2023-06-08,000015.SH,上证红利指数,3016.8571,0.00861883384833728
2023-08-31,2023-06-09,000015.SH,上证红利指数,2998.9842,-0.00592434424553956
2023-08-31,2023-06-12,000015.SH,上证红利指数,2971.8876,-0.00903525933881211
2023-08-31,2023-06-13,000015.SH,上证红利指数,2967.5243,-0.00146819146188437
2023-08-31,2023-06-14,000015.SH,上证红利指数,2945.2251,-0.00751441192916258
2023-08-31,2023-06-15,000015.SH,上证红利指数,2945.6795,0.000154283623346796
2023-08-31,2023-06-16,000015.SH,上证红利指数,2935.9107,-0.00331631462282311
2023-08-31,2023-06-19,000015.SH,上证红利指数,2899.4023,-0.0124351193651768
2023-08-31,2023-06-20,000015.SH,上证红利指数,2870.9073,-0.00982788763049558
2023-08-31,2023-06-21,000015.SH,上证红利指数,2843.6596,-0.00949097172172708
2023-08-31,2023-06-26,000015.SH,上证红利指数,2802.5771,-0.0144470526641093
2023-08-31,2023-06-27,000015.SH,上证红利指数,2852.1838,0.0177003872614245
2023-08-31,2023-06-28,000015.SH,上证红利指数,2870.3656,0.00637469436576987
2023-08-31,2023-06-29,000015.SH,上证红利指数,2865.4332,-0.00171838737197805
2023-08-31,2023-06-30,000015.SH,上证红利指数,2862.2172,-0.00112234338598427
2023-08-31,2023-07-03,000015.SH,上证红利指数,2895.2252,0.0115323183719249
2023-08-31,2023-07-04,000015.SH,上证红利指数,2871.6085,-0.00815712021296311
2023-08-31,2023-07-05,000015.SH,上证红利指数,2869.1206,-0.000866378547075497
2023-08-31,2023-07-06,000015.SH,上证红利指数,2847.8324,-0.00741976478785888
2023-08-31,2023-07-07,000015.SH,上证红利指数,2860.2579,0.00436314299956697
2023-08-31,2023-07-10,000015.SH,上证红利指数,2875.2572,0.00524403760933589
2023-08-31,2023-07-11,000015.SH,上证红利指数,2874.231,-0.00035690720120618
2023-08-31,2023-07-12,000015.SH,上证红利指数,2841.8693,-0.0112592550842296
2023-08-31,2023-07-13,000015.SH,上证红利指数,2869.9892,0.0098948604005118
2023-08-31,2023-07-14,000015.SH,上证红利指数,2877.8176,0.00272767576965083
2023-08-31,2023-07-17,000015.SH,上证红利指数,2841.2424,-0.0127093530875618
2023-08-31,2023-07-18,000015.SH,上证红利指数,2834.4834,-0.00237888889733595
2023-08-31,2023-07-19,000015.SH,上证红利指数,2845.3115,0.00382013173899676
2023-08-31,2023-07-20,000015.SH,上证红利指数,2830.1008,-0.00534588216439558
2023-08-31,2023-07-21,000015.SH,上证红利指数,2833.3936,0.00116349212720612
2023-08-31,2023-07-24,000015.SH,上证红利指数,2831.2849,-0.000744231228587466
2023-08-31,2023-07-25,000015.SH,上证红利指数,2874.981,0.0154333108617928
2023-08-31,2023-07-26,000015.SH,上证红利指数,2877.8897,0.0010117284253357
2023-08-31,2023-07-27,000015.SH,上证红利指数,2884.5007,0.00229716934599677
2023-08-31,2023-07-28,000015.SH,上证红利指数,2937.8633,0.0184997701681957
2023-08-31,2023-07-31,000015.SH,上证红利指数,2952.2517,0.00489757300824722
2023-08-31,2023-08-01,000015.SH,上证红利指数,2957.3435,0.00172471744194436
2023-08-31,2023-08-02,000015.SH,上证红利指数,2920.2461,-0.0125441633682392
2023-08-31,2023-08-03,000015.SH,上证红利指数,2932.8191,0.00430545905018076
2023-08-31,2023-08-04,000015.SH,上证红利指数,2923.2273,-0.00327050516003535
2023-08-31,2023-08-07,000015.SH,上证红利指数,2898.8186,-0.00834991517765316
2023-08-31,2023-08-08,000015.SH,上证红利指数,2893.4716,-0.00184454453272798
2023-08-31,2023-08-09,000015.SH,上证红利指数,2881.6933,-0.00407064648569555
2023-08-31,2023-08-10,000015.SH,上证红利指数,2893.9857,0.00426568642818448
2023-08-31,2023-08-11,000015.SH,上证红利指数,2850.586,-0.0149965150138788
2023-08-31,2023-08-14,000015.SH,上证红利指数,2849.2089,-0.000483093651621025
2023-08-31,2023-08-15,000015.SH,上证红利指数,2872.3258,0.00811344510400769
2023-08-31,2023-08-16,000015.SH,上证红利指数,2869.5047,-0.000982165741783225
2023-08-31,2023-08-17,000015.SH,上证红利指数,2868.7678,-0.000256803900687053
2023-08-31,2023-08-18,000015.SH,上证红利指数,2864.2209,-0.00158496620047122
2023-08-31,2023-08-21,000015.SH,上证红利指数,2839.3342,-0.00868882005574356
2023-08-31,2023-08-22,000015.SH,上证红利指数,2867.5654,0.00994289435882556
2023-08-31,2023-08-23,000015.SH,上证红利指数,2869.263,0.000592000447487528
2023-08-31,2023-08-24,000015.SH,上证红利指数,2850.9731,-0.00637442437308811
2023-08-31,2023-08-25,000015.SH,上证红利指数,2859.5108,0.00299466171743257
2023-08-31,2023-08-28,000015.SH,上证红利指数,2894.3413,0.012180579978925
2023-08-31,2023-08-29,000015.SH,上证红利指数,2893.8857,-0.000157410599779695
2023-08-31,2023-08-30,000015.SH,上证红利指数,2864.0305,-0.0103166479588327
2023-08-31,2023-08-31,000015.SH,上证红利指数,2834.3539,-0.0103618309930708
2023-08-31,2023-09-01,000015.SH,上证红利指数,2863.1084,0.0101449928324053
2023-08-31,2023-09-04,000015.SH,上证红利指数,2908.8183,0.0159651307648707
2023-08-31,2023-09-05,000015.SH,上证红利指数,2884.036,-0.0085197140020743
2023-08-31,2023-09-06,000015.SH,上证红利指数,2884.0883,1.81343090031039e-05
2023-08-31,2023-09-07,000015.SH,上证红利指数,2876.8819,-0.00249867523126812
2023-08-31,2023-09-08,000015.SH,上证红利指数,2853.3143,-0.00819206377571491
2023-08-31,2023-09-11,000015.SH,上证红利指数,2876.5118,0.00813001918505796
2023-08-31,2023-09-12,000015.SH,上证红利指数,2870.7435,-0.00200531073781796
2023-08-31,2023-09-13,000015.SH,上证红利指数,2886.4154,0.00545917808400498
2023-08-31,2023-09-14,000015.SH,上证红利指数,2924.0539,0.0130398763809256
2023-08-31,2023-09-15,000015.SH,上证红利指数,2916.4489,-0.00260084124988258
2023-08-31,2023-09-18,000015.SH,上证红利指数,2921.9589,0.00188928391647813
2023-08-31,2023-09-19,000015.SH,上证红利指数,2946.4535,0.00838293789827094
2023-08-31,2023-09-20,000015.SH,上证红利指数,2950.6405,0.00142103040146391
2023-08-31,2023-09-21,000015.SH,上证红利指数,2934.1873,-0.00557614524710814
2023-08-31,2023-09-22,000015.SH,上证红利指数,2945.5985,0.0038890496186117
2023-08-31,2023-09-25,000015.SH,上证红利指数,2942.0944,-0.00118960544011693
2023-08-31,2023-09-26,000015.SH,上证红利指数,2928.7023,-0.00455189337228612
2023-08-31,2023-09-27,000015.SH,上证红利指数,2914.075,-0.00499446461321795
2023-08-31,2023-09-28,000015.SH,上证红利指数,2915.8517,0.00060969604419947
2023-08-31,2023-06-06,000300.SH,沪深300指数,3808.1629,-0.00938708656036147
2023-08-31,2023-06-07,000300.SH,沪深300指数,3789.3418,-0.00494230433262177
2023-08-31,2023-06-08,000300.SH,沪深300指数,3820.1867,0.00813990968035672
2023-08-31,2023-06-09,000300.SH,沪深300指数,3836.7026,0.00432332273184444
2023-08-31,2023-06-12,000300.SH,沪深300指数,3844.4324,0.0020146987676346
2023-08-31,2023-06-13,000300.SH,沪深300指数,3864.9074,0.00532588373773968
2023-08-31,2023-06-14,000300.SH,沪深300指数,3864.0247,-0.000228388395540846
2023-08-31,2023-06-15,000300.SH,沪深300指数,3925.4994,0.0159094997503511
2023-08-31,2023-06-16,000300.SH,沪深300指数,3963.3509,0.00964246740172725
2023-08-31,2023-06-19,000300.SH,沪深300指数,3930.9079,-0.00818575009343725
2023-08-31,2023-06-20,000300.SH,沪深300指数,3924.2377,-0.0016968599035353
2023-08-31,2023-06-21,000300.SH,沪深300指数,3864.0323,-0.015341935071874
2023-08-31,2023-06-26,000300.SH,沪深300指数,3809.6962,-0.0140620201337344
2023-08-31,2023-06-27,000300.SH,沪深300指数,3845.4334,0.00938059050482809
2023-08-31,2023-06-28,000300.SH,沪深300指数,3840.7986,-0.00120527376706092
