月末交易日,收益日期,对标指数代码,对标指数,收盘价,日收益率
2022-07-29,2022-05-05,000300.SH,沪深300指数,4010.2102,-0.00150160311594849
2022-07-29,2022-05-06,000300.SH,沪深300指数,3908.815,-0.0252842606604512
2022-07-29,2022-05-09,000300.SH,沪深300指数,3877.4364,-0.00802765032369146
2022-07-29,2022-05-10,000300.SH,沪深300指数,3919.8684,0.0109433129580152
2022-07-29,2022-05-11,000300.SH,沪深300指数,3976.4231,0.0144277037463809
2022-07-29,2022-05-12,000300.SH,沪深300指数,3958.74,-0.00444698653923425
2022-07-29,2022-05-13,000300.SH,沪深300指数,3988.6002,0.00754285454462789
2022-07-29,2022-05-16,000300.SH,沪深300指数,3956.5378,-0.00803850934972117
2022-07-29,2022-05-17,000300.SH,沪深300指数,4005.8934,0.012474441669684
2022-07-29,2022-05-18,000300.SH,沪深300指数,3991.9069,-0.0034914808267239
2022-07-29,2022-05-19,000300.SH,沪深300指数,3999.5984,0.00192677339243552
2022-07-29,2022-05-20,000300.SH,沪深300指数,4077.5998,0.0195023080317265
2022-07-29,2022-05-23,000300.SH,沪深300指数,4053.9823,-0.005792010289975
2022-07-29,2022-05-24,000300.SH,沪深300指数,3959.1541,-0.0233913700116549
2022-07-29,2022-05-25,000300.SH,沪深300指数,3983.1784,0.00606803862471517
2022-07-29,2022-05-26,000300.SH,沪深300指数,3993.0446,0.00247696663548891
2022-07-29,2022-05-27,000300.SH,沪深300指数,4001.2988,0.00206714445413403
2022-07-29,2022-05-30,000300.SH,沪深300指数,4029.0179,0.00692752563242705
2022-07-29,2022-05-31,000300.SH,沪深300指数,4091.5176,0.0155123907491204
2022-07-29,2022-06-01,000300.SH,沪深300指数,4083.1772,-0.00203846123013129
2022-07-29,2022-06-02,000300.SH,沪深300指数,4089.5682,0.00156520270538341
2022-07-29,2022-06-06,000300.SH,沪深300指数,4166.085,0.0187102393841971
2022-07-29,2022-06-07,000300.SH,沪深300指数,4179.1285,0.00313087707043902
2022-07-29,2022-06-08,000300.SH,沪深300指数,4219.8122,0.00973497225557929
2022-07-29,2022-06-09,000300.SH,沪深300指数,4175.6747,-0.0104595886992318
2022-07-29,2022-06-10,000300.SH,沪深300指数,4238.9936,0.0151637530576796
2022-07-29,2022-06-13,000300.SH,沪深300指数,4189.3527,-0.01171053902983
2022-07-29,2022-06-14,000300.SH,沪深300指数,4222.3114,0.0078672535735651
2022-07-29,2022-06-15,000300.SH,沪深300指数,4278.2178,0.0132407098159555
2022-07-29,2022-06-16,000300.SH,沪深300指数,4250.0614,-0.00658133861254118
2022-07-29,2022-06-17,000300.SH,沪深300指数,4309.0444,0.0138781524426919
2022-07-29,2022-06-20,000300.SH,沪深300指数,4330.4328,0.00496360631605453
2022-07-29,2022-06-21,000300.SH,沪深300指数,4325.5657,-0.00112392922942928
2022-07-29,2022-06-22,000300.SH,沪深300指数,4270.6227,-0.0127019224329433
2022-07-29,2022-06-23,000300.SH,沪深300指数,4343.8781,0.0171533298879341
2022-07-29,2022-06-24,000300.SH,沪深300指数,4394.7723,0.0117163048382964
2022-07-29,2022-06-27,000300.SH,沪深300指数,4444.2639,0.0112614708161332
2022-07-29,2022-06-28,000300.SH,沪深300指数,4490.5166,0.0104072802697428
2022-07-29,2022-06-29,000300.SH,沪深300指数,4421.357,-0.015401256951149
2022-07-29,2022-06-30,000300.SH,沪深300指数,4485.0108,0.0143968921758637
2022-07-29,2022-07-01,000300.SH,沪深300指数,4466.7179,-0.00407867468234424
2022-07-29,2022-07-04,000300.SH,沪深300指数,4496.0303,0.00656240234020622
2022-07-29,2022-07-05,000300.SH,沪深300指数,4489.5383,-0.00144394044675367
2022-07-29,2022-07-06,000300.SH,沪深300指数,4423.9698,-0.014604731181378
2022-07-29,2022-07-07,000300.SH,沪深300指数,4443.4736,0.00440866481502655
2022-07-29,2022-07-08,000300.SH,沪深300指数,4428.781,-0.00330655728437323
2022-07-29,2022-07-11,000300.SH,沪深300指数,4354.6167,-0.0167459849561313
2022-07-29,2022-07-12,000300.SH,沪深300指数,4313.6184,-0.00941490441627146
2022-07-29,2022-07-13,000300.SH,沪深300指数,4321.4617,0.00181826468470181
2022-07-29,2022-07-14,000300.SH,沪深300指数,4322.0742,0.000141734450637365
2022-07-29,2022-07-15,000300.SH,沪深300指数,4248.5273,-0.0170165750509328
2022-07-29,2022-07-18,000300.SH,沪深300指数,4292.5858,0.0103702993740913
2022-07-29,2022-07-19,000300.SH,沪深300指数,4269.3401,-0.00541531400490569
