月末交易日,收益日期,对标指数代码,对标指数,收盘价,日收益率
2023-02-28,2022-11-28,000819.SH,中证申万有色金属指数,5509.4437,-0.0125011339011781
2023-02-28,2022-11-29,000819.SH,中证申万有色金属指数,5599.3681,0.0163218656722093
2023-02-28,2022-11-30,000819.SH,中证申万有色金属指数,5625.7171,0.00470570956033423
2023-02-28,2022-12-01,000819.SH,中证申万有色金属指数,5716.0061,0.0160493317376376
2023-02-28,2022-12-02,000819.SH,中证申万有色金属指数,5631.491,-0.0147856910089721
2023-02-28,2022-12-05,000819.SH,中证申万有色金属指数,5731.9408,0.0178371589335755
2023-02-28,2022-12-06,000819.SH,中证申万有色金属指数,5745.4169,0.0023510535907838
2023-02-28,2022-12-07,000819.SH,中证申万有色金属指数,5721.5834,-0.00414826293980508
2023-02-28,2022-12-08,000819.SH,中证申万有色金属指数,5705.9776,-0.00272753168292539
2023-02-28,2022-12-09,000819.SH,中证申万有色金属指数,5809.1568,0.0180826507275458
2023-02-28,2022-12-12,000819.SH,中证申万有色金属指数,5651.4091,-0.0271550081072006
2023-02-28,2022-12-13,000819.SH,中证申万有色金属指数,5670.0379,0.00329631064932112
2023-02-28,2022-12-14,000819.SH,中证申万有色金属指数,5665.9495,-0.000721053381318781
2023-02-28,2022-12-15,000819.SH,中证申万有色金属指数,5657.5001,-0.0014912593202604
2023-02-28,2022-12-16,000819.SH,中证申万有色金属指数,5545.7334,-0.0197554923596025
2023-02-28,2022-12-19,000819.SH,中证申万有色金属指数,5513.1883,-0.00586849342595519
2023-02-28,2022-12-20,000819.SH,中证申万有色金属指数,5431.4378,-0.0148281712053986
2023-02-28,2022-12-21,000819.SH,中证申万有色金属指数,5398.1677,-0.00612546828760507
2023-02-28,2022-12-22,000819.SH,中证申万有色金属指数,5294.3029,-0.0192407508940488
2023-02-28,2022-12-23,000819.SH,中证申万有色金属指数,5276.094,-0.00343933853879042
2023-02-28,2022-12-26,000819.SH,中证申万有色金属指数,5336.469,0.0114431244022566
2023-02-28,2022-12-27,000819.SH,中证申万有色金属指数,5421.0897,0.0158570582907913
2023-02-28,2022-12-28,000819.SH,中证申万有色金属指数,5380.6636,-0.00745719075631612
2023-02-28,2022-12-29,000819.SH,中证申万有色金属指数,5330.6882,-0.00928796217626393
2023-02-28,2022-12-30,000819.SH,中证申万有色金属指数,5300.8413,-0.0055990706790916
2023-02-28,2023-01-03,000819.SH,中证申万有色金属指数,5437.0068,0.0256875262422966
2023-02-28,2023-01-04,000819.SH,中证申万有色金属指数,5342.032,-0.0174682143123308
2023-02-28,2023-01-05,000819.SH,中证申万有色金属指数,5417.6516,0.0141555872372161
2023-02-28,2023-01-06,000819.SH,中证申万有色金属指数,5493.2352,0.0139513585554301
2023-02-28,2023-01-09,000819.SH,中证申万有色金属指数,5649.0123,0.0283579883854237
2023-02-28,2023-01-10,000819.SH,中证申万有色金属指数,5673.8729,0.0044008755300462
2023-02-28,2023-01-11,000819.SH,中证申万有色金属指数,5661.4634,-0.00218713041668606
2023-02-28,2023-01-12,000819.SH,中证申万有色金属指数,5681.7575,0.00358460323173682
2023-02-28,2023-01-13,000819.SH,中证申万有色金属指数,5701.4202,0.00346067215997858
2023-02-28,2023-01-16,000819.SH,中证申万有色金属指数,5752.6004,0.00897674582904817
2023-02-28,2023-01-17,000819.SH,中证申万有色金属指数,5738.5196,-0.00244772781366853
2023-02-28,2023-01-18,000819.SH,中证申万有色金属指数,5796.1294,0.0100391397112245
2023-02-28,2023-01-19,000819.SH,中证申万有色金属指数,5825.9204,0.00513980933551972
2023-02-28,2023-01-20,000819.SH,中证申万有色金属指数,6004.5879,0.0306676864311433
