日期,指数池日期,ETF代码,ETF名称,对标指数代码,对标指数,趋势窗口,窗口起始日,窗口结束日,窗口起始收盘价,窗口结束收盘价,log价格回归斜率,窗口收益率,窗口波动率,R平方,趋势质量因子,风险调整趋势得分,风险调整R平方趋势得分,因子排名,排名百分比
2022-01-04,2021-12-31,513090.SH,易方达中证香港证券投资主题(港股通)ETF,930709.CSI,中证香港证券投资主题指数,20,2021-12-07,2022-01-04,1114.2864,1119.3423,-0.00083079693759879,0.00453734336163492,0.0457031519796059,0.11805780866443,0.000535668814432717,0.099278565374651,0.0117206098754797,1,0.333333333333333
2022-01-04,2021-12-31,513100.SH,国泰纳斯达克100(QDII-ETF),XNDX.GI,纳斯达克100总收益指数,20,2021-12-07,2022-01-04,19219.0367,19173.8745,0.000949956531029422,-0.00234986803474901,0.0604083296065792,0.119825285677131,-0.000281573608567358,-0.0388997353519453,-0.00466117190131162,2,0.666666666666667
2022-01-04,2021-12-31,513050.SH,易方达中证海外中国互联网50(QDII-ETF),H30533.CSI,中证海外中国互联网50指数,20,2021-12-08,2022-01-04,8405.6596,7754.1045,-0.00412358309527888,-0.077513857449093,0.0877940473363729,0.581831580027487,-0.0451000101536312,-0.882905616050568,-0.513702369601844,3,1
2022-01-05,2021-12-31,513100.SH,国泰纳斯达克100(QDII-ETF),XNDX.GI,纳斯达克100总收益指数,20,2021-12-08,2022-01-05,19299.8815,18575.954,0.000663711226528454,-0.0375094271951876,0.0677120484585571,0.0517927273144777,-0.0019427155344426,-0.55395499101087,-0.0286908397939199,1,0.333333333333333
2022-01-05,2021-12-31,513090.SH,易方达中证香港证券投资主题(港股通)ETF,930709.CSI,中证香港证券投资主题指数,20,2021-12-08,2022-01-05,1119.5061,1097.1416,-0.000961070941483819,-0.0199771131215811,0.049623515346431,0.152708748579507,-0.00305067994502789,-0.402573517456738,-0.0614764980620686,2,0.666666666666667
2022-01-05,2021-12-31,513050.SH,易方达中证海外中国互联网50(QDII-ETF),H30533.CSI,中证海外中国互联网50指数,20,2021-12-09,2022-01-05,8401.4632,7477.5048,-0.00422380193615835,-0.109975890866248,0.093174004542748,0.586907564423788,-0.0645456822536461,-1.1803280475703,-0.692743459620572,3,1
2022-01-06,2021-12-31,513100.SH,国泰纳斯达克100(QDII-ETF),XNDX.GI,纳斯达克100总收益指数,20,2021-12-09,2022-01-06,19012.2841,18568.4592,0.000489157931846077,-0.0233441125572071,0.0663101971344563,0.026065784056292,-0.000608482596901936,-0.352044083202959,-0.00917630505106362,1,0.333333333333333
2022-01-06,2021-12-31,513090.SH,易方达中证香港证券投资主题(港股通)ETF,930709.CSI,中证香港证券投资主题指数,20,2021-12-09,2022-01-06,1139.4255,1089.5076,-0.00109398570035788,-0.0438097093666941,0.0457508751237691,0.186723279740974,-0.00818029261744802,-0.957570958985515,-0.178800790046486,2,0.666666666666667
2022-01-06,2021-12-31,513050.SH,易方达中证海外中国互联网50(QDII-ETF),H30533.CSI,中证海外中国互联网50指数,20,2021-12-10,2022-01-06,8384.3415,7706.9967,-0.0037241074696332,-0.0807868811164241,0.100096671876165,0.531658760342812,-0.0429510530663202,-0.807088583488272,-0.429095715784211,3,1
2022-01-07,2021-12-31,513100.SH,国泰纳斯达克100(QDII-ETF),XNDX.GI,纳斯达克100总收益指数,20,2021-12-10,2022-01-07,19227.0261,18364.7438,-2.19512776718935e-05,-0.0448474088252264,0.0656403274756838,4.40021277470226e-05,-1.97338141225056e-06,-0.683229510727837,-3.00635522115821e-05,1,0.333333333333333
2022-01-07,2021-12-31,513090.SH,易方达中证香港证券投资主题(港股通)ETF,930709.CSI,中证香港证券投资主题指数,20,2021-12-10,2022-01-07,1124.7146,1103.1095,-0.000730338237492063,-0.0192094065463363,0.046576015769096,0.101955925783796,-0.00195851282818902,-0.412431296003684,-0.0420498146062663,2,0.666666666666667
2022-01-07,2021-12-31,513050.SH,易方达中证海外中国互联网50(QDII-ETF),H30533.CSI,中证海外中国互联网50指数,20,2021-12-13,2022-01-07,8313.9329,7863.6403,-0.00283943981453275,-0.0541612020948593,0.102899742810796,0.394943950751034,-0.0213906391327689,-0.526349246513148,-0.207878450892733,3,1
2022-01-10,2021-12-31,513100.SH,国泰纳斯达克100(QDII-ETF),XNDX.GI,纳斯达克100总收益指数,20,2021-12-13,2022-01-10,18933.3767,18390.9367,-0.000283249725324179,-0.0286499343775272,0.0642676499182856,0.00662376562414491,-0.000189770450463872,-0.445790913686041,-0.00295281452962975,1,0.333333333333333
2022-01-10,2021-12-31,513090.SH,易方达中证香港证券投资主题(港股通)ETF,930709.CSI,中证香港证券投资主题指数,20,2021-12-13,2022-01-10,1133.2069,1110.323,-0.000430050820738317,-0.0201939292815811,0.0463914234507845,0.0381729247353296,-0.000770861342576366,-0.43529445271289,-0.0166164623811157,2,0.666666666666667
2022-01-10,2021-12-31,513050.SH,易方达中证海外中国互联网50(QDII-ETF),H30533.CSI,中证海外中国互联网50指数,20,2021-12-14,2022-01-10,8286.0495,7937.0683,-0.00185873463756951,-0.0421167167780013,0.103590363174798,0.217772310365458,-0.009171854717753,-0.406569834173992,-0.0885396521129713,3,1
2022-01-11,2021-12-31,513050.SH,易方达中证海外中国互联网50(QDII-ETF),H30533.CSI,中证海外中国互联网50指数,20,2021-12-15,2022-01-11,8110.005,8146.5951,-0.000489086068886882,0.00451172348229134,0.105189386849563,0.0176665963830922,7.97067977537604e-05,0.0428914324668876,0.000757745625685161,1,0.333333333333333
2022-01-11,2021-12-31,513090.SH,易方达中证香港证券投资主题(港股通)ETF,930709.CSI,中证香港证券投资主题指数,20,2021-12-14,2022-01-11,1120.4889,1107.2292,-3.14861075700216e-05,-0.0118338521693522,0.045184096391677,0.000252864051037527,-2.99235579892162e-06,-0.261903039219171,-6.62258634759998e-05,2,0.666666666666667
2022-01-11,2021-12-31,513100.SH,国泰纳斯达克100(QDII-ETF),XNDX.GI,纳斯达克100总收益指数,20,2021-12-14,2022-01-11,18737.6204,18661.4778,-0.000512081436626078,-0.00406362165390006,0.0654709114937864,0.0210734258539432,-8.56344296219411e-05,-0.0620675894253546,-0.0013079767436882,3,1
2022-01-12,2021-12-31,513050.SH,易方达中证海外中国互联网50(QDII-ETF),H30533.CSI,中证海外中国互联网50指数,20,2021-12-16,2022-01-12,8003.0977,8463.8861,0.00111284355938333,0.0575762557540687,0.110794262135451,0.0607611078797988,0.00349839708718785,0.519668208843515,0.0315756160992426,1,0.333333333333333
2022-01-12,2021-12-31,513090.SH,易方达中证香港证券投资主题(港股通)ETF,930709.CSI,中证香港证券投资主题指数,20,2021-12-15,2022-01-12,1115.9623,1120.281,0.000391157122571347,0.00386993359901133,0.0466513182656468,0.0391040056206984,0.000151329905207469,0.0829544317906463,0.00324385056700327,2,0.666666666666667
2022-01-12,2021-12-31,513100.SH,国泰纳斯达克100(QDII-ETF),XNDX.GI,纳斯达克100总收益指数,20,2021-12-15,2022-01-12,19178.7758,18733.2932,-0.00082839143296643,-0.0232278954947687,0.0607532825475878,0.0551154523625478,-0.00128021596762416,-0.382331530425115,-0.0210723752518454,3,1
2022-01-13,2021-12-31,513050.SH,易方达中证海外中国互联网50(QDII-ETF),H30533.CSI,中证海外中国互联网50指数,20,2021-12-17,2022-01-13,7861.7907,8209.6867,0.00200540082228226,0.0442514960363929,0.113907612505568,0.177503954817029,0.00785481555302983,0.388485853254363,0.0689577753431175,1,0.333333333333333
2022-01-13,2021-12-31,513090.SH,易方达中证香港证券投资主题(港股通)ETF,930709.CSI,中证香港证券投资主题指数,20,2021-12-16,2022-01-13,1122.3761,1126.3024,0.00082674188306505,0.00349820349880936,0.04660652619332,0.158420481976342,0.000554187084332706,0.0750582329242712,0.0118907614361556,2,0.666666666666667
2022-01-13,2021-12-31,513100.SH,国泰纳斯达克100(QDII-ETF),XNDX.GI,纳斯达克100总收益指数,20,2021-12-16,2022-01-13,18677.6229,18251.0015,-0.00114952333508125,-0.0228413113533843,0.0605869470271365,0.0940961378363654,-0.00214927918147139,-0.377000533516796,-0.0354742941661797,3,1
2022-01-14,2021-12-31,513050.SH,易方达中证海外中国互联网50(QDII-ETF),H30533.CSI,中证海外中国互联网50指数,20,2021-12-20,2022-01-14,7591.8624,8232.1701,0.00261742512797341,0.0843413205170842,0.10704406830392,0.268936998693639,0.0226825016057229,0.787912136127168,0.211898725124335,1,0.333333333333333
2022-01-14,2021-12-31,513100.SH,国泰纳斯达克100(QDII-ETF),XNDX.GI,纳斯达克100总收益指数,20,2021-12-17,2022-01-14,18604.0642,18387.6012,-0.00170764383590093,-0.0116352533335162,0.0611013763142403,0.195490600920512,-0.00227458266603148,-0.190425388679903,-0.0372263736635563,2,0.666666666666667
