日期,指数池日期,ETF代码,ETF名称,对标指数代码,对标指数,趋势窗口,窗口起始日,窗口结束日,窗口起始收盘价,窗口结束收盘价,log价格回归斜率,窗口收益率,窗口波动率,R平方,趋势质量因子,风险调整趋势得分,因子排名,排名百分比
2025-01-02,2024-12-31,588000.SH,华夏上证科创板50成份ETF,000688.SH,上证科创板50成份指数,20,2024-12-05,2025-01-02,1001.8442,955.3334,-0.000208934763881142,-0.046425182678105,0.0677319823656678,0.00412447790087367,-0.000191479639999867,-0.685424832650951,1,0.0909090909090909
2025-01-02,2024-12-31,510050.SH,华夏上证50ETF,000016.SH,上证50指数,20,2024-12-05,2025-01-02,2635.5615,2610.342,0.000476591579459104,-0.00956892867041792,0.0478526041842639,0.0668433934599101,-0.000639619664106559,-0.199966727695138,2,0.181818181818182
2025-01-02,2024-12-31,510300.SH,华泰柏瑞沪深300ETF,000300.SH,沪深300指数,20,2024-12-05,2025-01-02,3921.5881,3820.3952,-0.000424125848393291,-0.0258040613699333,0.0485523797705917,0.0478386903062246,-0.00123443250051905,-0.531468518986228,3,0.272727272727273
2025-01-02,2024-12-31,516110.SH,国泰中证800汽车与零部件ETF,H30015.CSI,中证800汽车与零部件指数,20,2024-12-05,2025-01-02,8863.7688,8793.2554,0.00112791021684954,-0.00795523908520712,0.0568797498366254,0.199460651915774,-0.00158675717408126,-0.139860655295721,4,0.363636363636364
2025-01-02,2024-12-31,517520.SH,黄金股ETF永赢,931238.CSI,中证沪深港黄金产业股票指数,20,2024-12-05,2025-01-02,1794.9576,1737.3761,-0.0040029611211016,-0.0320795878409607,0.0542162580959075,0.699892390520436,-0.0224522594209203,-0.591696826147841,5,0.454545454545455
2025-01-02,2024-12-31,512690.SH,酒ETF,399987.SZ,中证酒指数,20,2024-12-05,2025-01-02,6101.2675,5777.6396,-0.00339845657377895,-0.0530427325141866,0.0627532903688699,0.597694471825169,-0.0317033479942305,-0.845258188094939,6,0.545454545454545
2025-01-02,2024-12-31,159915.SZ,易方达创业板ETF,399006.SZ,创业板指数,20,2024-12-05,2025-01-02,2221.4566,2060.4422,-0.00280295082053322,-0.0724814520346695,0.0640877429560411,0.543426339421525,-0.0393883301551573,-1.13097214368098,7,0.636363636363636
2025-01-02,2024-12-31,512100.SH,南方中证1000ETF,000852.SH,中证1000指数,20,2024-12-05,2025-01-02,6285.6007,5797.089,-0.00357676026825116,-0.0777191748753624,0.0665535834863563,0.650485473571367,-0.050555194274376,-1.16776844767938,8,0.727272727272727
2025-01-02,2024-12-31,512880.SH,国泰中证全指证券公司ETF,399975.SZ,中证全指证券公司指数,20,2024-12-05,2025-01-02,875.6749,787.4967,-0.00338613320286575,-0.100697416358514,0.0837623510015278,0.518168848275596,-0.0521782642588193,-1.20217991919397,9,0.818181818181818
2025-01-02,2024-12-31,512400.SH,南方中证申万有色金属ETF,000819.SH,中证申万有色金属指数,20,2024-12-05,2025-01-02,5032.8485,4691.6694,-0.0042233176876879,-0.067790457034421,0.0497804176696333,0.80297821402024,-0.0544342601171151,-1.3617896395388,10,0.909090909090909
2025-01-02,2024-12-31,512200.SH,南方中证全指房地产ETF,931775.CSI,中证全指房地产指数,20,2024-12-05,2025-01-02,3325.191,2872.8417,-0.0084945549556777,-0.136037087794355,0.0740717828401052,0.903048457403062,-0.122848082282297,-1.83655749299313,11,1
2025-01-03,2024-12-31,516110.SH,国泰中证800汽车与零部件ETF,H30015.CSI,中证800汽车与零部件指数,20,2024-12-06,2025-01-03,8891.2261,8616.935,7.23789252873596e-05,-0.0308496372620645,0.0600272071266026,0.000559738863905368,-1.72677409129607e-05,-0.513927579489079,1,0.0909090909090909
2025-01-03,2024-12-31,510050.SH,华夏上证50ETF,000016.SH,上证50指数,20,2024-12-06,2025-01-03,2665.4281,2587.1316,-0.0002063771174595,-0.0293748310074468,0.0468605558395499,0.00913050005692317,-0.000268206896185601,-0.62685622227841,2,0.181818181818182
2025-01-03,2024-12-31,588000.SH,华夏上证科创板50成份ETF,000688.SH,上证科创板50成份指数,20,2024-12-06,2025-01-03,1014.4463,941.8191,-0.00104171303640231,-0.071592946812463,0.0667658336245815,0.0689898960266592,-0.00493918995683396,-1.072299152513,3,0.272727272727273
2025-01-03,2024-12-31,510300.SH,华泰柏瑞沪深300ETF,000300.SH,沪深300指数,20,2024-12-06,2025-01-03,3973.1405,3775.1648,-0.00121424416520323,-0.0498285172648689,0.0471041247269883,0.217885559423185,-0.0108569143594838,-1.05783766397679,4,0.363636363636364
2025-01-03,2024-12-31,517520.SH,黄金股ETF永赢,931238.CSI,中证沪深港黄金产业股票指数,20,2024-12-06,2025-01-03,1807.6434,1764.6518,-0.00389049608273032,-0.0237832306969393,0.0563258891312334,0.666693944786811,-0.0158561358931173,-0.42224332476185,5,0.454545454545455
2025-01-03,2024-12-31,512690.SH,酒ETF,399987.SZ,中证酒指数,20,2024-12-06,2025-01-03,6149.3951,5699.5511,-0.00431548055945983,-0.0731525609730297,0.0625675028680103,0.728351806367171,-0.0532807999250908,-1.16917820945082,6,0.545454545454545
2025-01-03,2024-12-31,512400.SH,南方中证申万有色金属ETF,000819.SH,中证申万有色金属指数,20,2024-12-06,2025-01-03,5075.832,4723.479,-0.00454738620047656,-0.0694177821488182,0.049355560664599,0.852072666225981,-0.0591489947190378,-1.40648350893133,7,0.636363636363636
2025-01-03,2024-12-31,159915.SZ,易方达创业板ETF,399006.SZ,创业板指数,20,2024-12-06,2025-01-03,2267.0641,2015.9671,-0.00405690835620766,-0.110758668005902,0.0609376090731529,0.618071023809354,-0.0684567233301684,-1.81757488832457,8,0.727272727272727
2025-01-03,2024-12-31,512880.SH,国泰中证全指证券公司ETF,399975.SZ,中证全指证券公司指数,20,2024-12-06,2025-01-03,886.7072,765.7542,-0.00478007609995033,-0.136406922149724,0.0842954680632651,0.559682037064216,-0.0763445040584176,-1.61819994934186,9,0.818181818181818
2025-01-03,2024-12-31,512100.SH,南方中证1000ETF,000852.SH,中证1000指数,20,2024-12-06,2025-01-03,6349.6211,5625.209,-0.00480757641875407,-0.114087453186774,0.0693663002539069,0.693460452135373,-0.0791151368698733,-1.64471007923402,10,0.909090909090909
2025-01-03,2024-12-31,512200.SH,南方中证全指房地产ETF,931775.CSI,中证全指房地产指数,20,2024-12-06,2025-01-03,3367.9716,2782.0606,-0.00936041386748846,-0.173965540564535,0.0744940281341709,0.918944599071351,-0.159864693926307,-2.3352951225997,11,1
2025-01-06,2024-12-31,516110.SH,国泰中证800汽车与零部件ETF,H30015.CSI,中证800汽车与零部件指数,20,2024-12-09,2025-01-06,8954.1995,8618.5852,-0.000889111295047571,-0.037481217611915,0.0593722446422672,0.0639906197406027,-0.00239844634361884,-0.631291908159256,1,0.0909090909090909
2025-01-06,2024-12-31,510050.SH,华夏上证50ETF,000016.SH,上证50指数,20,2024-12-09,2025-01-06,2667.5924,2579.9632,-0.00072317144797697,-0.0328495462800088,0.0468098786727644,0.0823720527101333,-0.00270588455768085,-0.70176525151136,2,0.181818181818182
2025-01-06,2024-12-31,588000.SH,华夏上证科创板50成份ETF,000688.SH,上证科创板50成份指数,20,2024-12-09,2025-01-06,1003.3821,938.7068,-0.00163149295488774,-0.0644572989691564,0.0663419635457161,0.131084526234892,-0.00844935449775264,-0.971591667236968,3,0.272727272727273
2025-01-06,2024-12-31,510300.SH,华泰柏瑞沪深300ETF,000300.SH,沪深300指数,20,2024-12-09,2025-01-06,3966.5708,3768.9697,-0.00176439000755287,-0.0498166073324595,0.0471044003937798,0.321960644659527,-0.0160389870115092,-1.05757863205999,4,0.363636363636364
2025-01-06,2024-12-31,517520.SH,黄金股ETF永赢,931238.CSI,中证沪深港黄金产业股票指数,20,2024-12-09,2025-01-06,1840.6343,1759.1443,-0.00368588156015162,-0.0442727813993252,0.0524630839439049,0.613447004989871,-0.0271590051519873,-0.843884462580641,5,0.454545454545455
2025-01-06,2024-12-31,512400.SH,南方中证申万有色金属ETF,000819.SH,中证申万有色金属指数,20,2024-12-09,2025-01-06,5083.385,4765.6482,-0.00451480577990109,-0.0625049647036375,0.0507255737318644,0.847077566954688,-0.052946553423746,-1.23221799390657,6,0.545454545454545
2025-01-06,2024-12-31,159915.SZ,易方达创业板ETF,399006.SZ,创业板指数,20,2024-12-09,2025-01-06,2248.6273,2014.1899,-0.00485662196925565,-0.104258006651436,0.0611091310942983,0.653610075911358,-0.0681440836418117,-1.70609538680159,7,0.636363636363636
2025-01-06,2024-12-31,512880.SH,国泰中证全指证券公司ETF,399975.SZ,中证全指证券公司指数,20,2024-12-09,2025-01-06,877.7936,765.175,-0.00578544072635353,-0.128297358285592,0.0845115986389788,0.601512159071739,-0.0771724209855672,-1.51810355444416,8,0.727272727272727
2025-01-06,2024-12-31,512690.SH,酒ETF,399987.SZ,中证酒指数,20,2024-12-09,2025-01-06,6141.3905,5537.8921,-0.00541707369875164,-0.098267387491481,0.0670748098294606,0.790807146108439,-0.0777105522576702,-1.46504161161736,9,0.818181818181818
2025-01-06,2024-12-31,512100.SH,南方中证1000ETF,000852.SH,中证1000指数,20,2024-12-09,2025-01-06,6303.2721,5608.0344,-0.00575514720225839,-0.110297903845845,0.0694274133364214,0.73443896837379,-0.0810070787143342,-1.58867943576379,10,0.909090909090909
2025-01-06,2024-12-31,512200.SH,南方中证全指房地产ETF,931775.CSI,中证全指房地产指数,20,2024-12-09,2025-01-06,3265.7618,2761.2673,-0.00986342735106533,-0.154479882764261,0.0712998926196017,0.923584656439492,-0.142675249449642,-2.16662153459949,11,1
2025-01-07,2024-12-31,516110.SH,国泰中证800汽车与零部件ETF,H30015.CSI,中证800汽车与零部件指数,20,2024-12-10,2025-01-07,9053.7909,8785.532,-0.00141825510328864,-0.0296294560988812,0.0618077487231183,0.150558493787513,-0.00446096628199081,-0.479380930562818,1,0.0909090909090909
2025-01-07,2024-12-31,510050.SH,华夏上证50ETF,000016.SH,上证50指数,20,2024-12-10,2025-01-07,2689.3292,2593.9654,-0.00110082022422608,-0.0354600693734334,0.0462815888369629,0.163625961582283,-0.00580218794900251,-0.766180899673719,2,0.181818181818182
2025-01-07,2024-12-31,588000.SH,华夏上证科创板50成份ETF,000688.SH,上证科创板50成份指数,20,2024-12-10,2025-01-07,1010.9107,965.5297,-0.00187526356457512,-0.0448912055238905,0.0730055786859695,0.165540956188195,-0.00743133308686559,-0.614901029919757,3,0.272727272727273
2025-01-07,2024-12-31,517520.SH,黄金股ETF永赢,931238.CSI,中证沪深港黄金产业股票指数,20,2024-12-10,2025-01-07,1834.1623,1794.8822,-0.00286748514628301,-0.021415825633315,0.0570939245708717,0.409351929515125,-0.00876660954515698,-0.375098152636734,4,0.363636363636364
2025-01-07,2024-12-31,510300.SH,华泰柏瑞沪深300ETF,000300.SH,沪深300指数,20,2024-12-10,2025-01-07,3995.6369,3796.1055,-0.00215884904193821,-0.0499373203806381,0.0470760095896506,0.408761900266753,-0.0204124739730193,-1.0607806569828,5,0.454545454545455
2025-01-07,2024-12-31,512400.SH,南方中证申万有色金属ETF,000819.SH,中证申万有色金属指数,20,2024-12-10,2025-01-07,5094.6785,4863.1085,-0.00407472117441632,-0.0454533097623333,0.0558470260806067,0.750816353543093,-0.0341270882922198,-0.813889529170781,6,0.545454545454545
2025-01-07,2024-12-31,159915.SZ,易方达创业板ETF,399006.SZ,创业板指数,20,2024-12-10,2025-01-07,2264.051,2028.3582,-0.00550728290838703,-0.104102248580089,0.061147302316632,0.708734850142091,-0.0737808915468644,-1.70248309632744,7,0.636363636363636
2025-01-07,2024-12-31,512880.SH,国泰中证全指证券公司ETF,399975.SZ,中证全指证券公司指数,20,2024-12-10,2025-01-07,886.215,773.6834,-0.00657068820824329,-0.126980021778011,0.0848413049569287,0.658551476723069,-0.0836228808562366,-1.4966769056944,8,0.727272727272727
2025-01-07,2024-12-31,512100.SH,南方中证1000ETF,000852.SH,中证1000指数,20,2024-12-10,2025-01-07,6362.0203,5692.041,-0.00641922806269665,-0.105309205002065,0.0709603033610888,0.794393839231958,-0.0836569836680558,-1.48405798755099,9,0.818181818181818
2025-01-07,2024-12-31,512690.SH,酒ETF,399987.SZ,中证酒指数,20,2024-12-10,2025-01-07,6262.1635,5560.5686,-0.00632335223867206,-0.112037141796122,0.0626121628898734,0.867137980123615,-0.0971516608359123,-1.78938303078878,10,0.909090909090909
2025-01-07,2024-12-31,512200.SH,南方中证全指房地产ETF,931775.CSI,中证全指房地产指数,20,2024-12-10,2025-01-07,3297.3694,2790.335,-0.0104047576773037,-0.15376936536137,0.0715349678402182,0.950863376070319,-0.146213657883702,-2.14956922472981,11,1
2025-01-08,2024-12-31,510050.SH,华夏上证50ETF,000016.SH,上证50指数,20,2024-12-11,2025-01-08,2676.5518,2597.4459,-0.00128908690822819,-0.0295551537616421,0.0462787366434485,0.206161058726191,-0.0060931217903155,-0.638633547612758,1,0.0909090909090909
