日期,指数池日期,ETF代码,ETF名称,对标指数代码,对标指数,趋势窗口,窗口起始日,窗口结束日,窗口起始收盘价,窗口结束收盘价,log价格回归斜率,窗口收益率,窗口波动率,R平方,趋势质量因子,风险调整趋势得分,风险调整R平方趋势得分,因子排名,排名百分比
2023-01-03,2022-12-30,513360.SH,博时全球中国教育(QDII-ETF),931456.CSI,中证全球中国教育主题指数,20,2022-12-07,2023-01-03,1068.6845,1186.0191,0.00639544252622826,0.109793489098045,0.11062750643571,0.407947906975989,0.0447900240771386,0.992461031035268,0.40487240036607,1,0.333333333333333
2023-01-03,2022-12-30,513330.SH,华夏恒生互联网科技业ETF(QDII),HSIII.HK,恒生互联网科技业指数,20,2022-12-02,2023-01-03,2432.18,2744.47,0.00225088045744129,0.128399213873973,0.157007014652138,0.188776065465834,0.0242386984040347,0.817792849309645,0.154379716458768,2,0.666666666666667
2023-01-03,2022-12-30,159941.SZ,广发纳指100ETF,XNDX.GI,纳斯达克100总收益指数,20,2022-12-05,2023-01-03,13994.6003,12904.3509,-0.00483488343989539,-0.0779050045466465,0.0647480904871691,0.788318124217819,-0.061413927051393,-1.20320157645552,-0.948505609807338,3,1
2023-01-04,2022-12-30,513360.SH,博时全球中国教育(QDII-ETF),931456.CSI,中证全球中国教育主题指数,20,2022-12-08,2023-01-04,1110.1313,1221.8107,0.00558813537195988,0.100600172249895,0.108228377538702,0.349096122466364,0.0351191300518867,0.929517512298666,0.324490959308045,1,0.333333333333333
2023-01-04,2022-12-30,513330.SH,华夏恒生互联网科技业ETF(QDII),HSIII.HK,恒生互联网科技业指数,20,2022-12-05,2023-01-04,2641.04,2906.57,0.00251220033133069,0.100539938811983,0.144584749878012,0.200386886845602,0.0201468853421806,0.695370285571679,0.139343086730646,2,0.666666666666667
2023-01-04,2022-12-30,159941.SZ,广发纳指100ETF,XNDX.GI,纳斯达克100总收益指数,20,2022-12-06,2023-01-04,13713.1148,12968.181,-0.00457934862302424,-0.0543227276125479,0.0630556637359126,0.756873756390635,-0.0411154469054944,-0.861504334330067,-0.652050021671211,3,1
2023-01-05,2022-12-30,513330.SH,华夏恒生互联网科技业ETF(QDII),HSIII.HK,恒生互联网科技业指数,20,2022-12-06,2023-01-05,2583.5,2953.86,0.00403694300011692,0.143355912521773,0.141969232975893,0.335584215751729,0.0481079814769926,1.00976746522336,0.338862022908594,1,0.333333333333333
2023-01-05,2022-12-30,513360.SH,博时全球中国教育(QDII-ETF),931456.CSI,中证全球中国教育主题指数,20,2022-12-09,2023-01-05,1120.7508,1223.529,0.00520033026809028,0.0917047750490119,0.108200514846688,0.315633316783516,0.0289450823136058,0.847544719902217,0.267513351065093,2,0.666666666666667
2023-01-05,2022-12-30,159941.SZ,广发纳指100ETF,XNDX.GI,纳斯达克100总收益指数,20,2022-12-07,2023-01-05,13651.0261,12762.3404,-0.00475866533087995,-0.0651002857580061,0.0643836033387871,0.780990199515151,-0.0508426851626385,-1.01113144313231,-0.789683747507946,3,1
2023-01-06,2022-12-30,513330.SH,华夏恒生互联网科技业ETF(QDII),HSIII.HK,恒生互联网科技业指数,20,2022-12-07,2023-01-06,2485.67,2937.41,0.00496576960452018,0.181737720614563,0.134536889329145,0.40766969995856,0.0740889620340913,1.35083932385221,0.550696261847056,1,0.333333333333333
